player_no,bt_rating,elo_rating,wins
120,1.339221,1432.6,5.0
121,-2.826086,709.1,3.0
122,-0.894611,1044.6,3.0
123,-0.807044,1059.8,4.0
124,0.498387,1286.6,5.0
125,-2.889267,698.1,3.0
126,1.693578,1494.2,5.0
127,-2.342010,793.2,4.0
128,-0.215039,1162.6,4.0
129,-1.206092,990.5,4.0
130,-2.180613,821.2,3.0
131,-0.204911,1164.4,5.0
132,-1.034295,1020.3,4.0
133,0.788381,1337.0,5.0
134,-0.100197,1182.6,5.0
135,-1.391868,958.2,5.0
136,-7.888750,-170.4,2.0
137,-3.252431,635.0,3.0
138,7.652030,2529.3,7.0
139,0.727122,1326.3,5.0
140,-1.836221,881.0,4.0
141,23.843141,5342.0,8.0
142,-2.905014,695.3,3.0
143,0.784103,1336.2,6.0
144,-0.661046,1085.2,4.0
145,-3.980992,508.4,2.0
146,3.369542,1785.3,5.0
147,0.953021,1365.6,5.0
148,-3.982670,508.1,2.0
149,3.943785,1885.1,6.0
150,-0.968039,1031.8,4.0
151,-2.523272,761.7,4.0
152,-5.848162,184.1,2.0
153,-1.256148,981.8,4.0
154,-2.638122,741.7,5.0
155,-2.912360,694.1,3.0
156,-0.380010,1134.0,5.0
157,0.272721,1247.4,4.0
158,-6.757226,26.1,2.0
159,-2.092995,836.4,3.0
160,-2.728208,726.1,3.0
161,-9.949927,-528.5,0
162,1.546547,1468.7,6.0
163,5.568181,2167.3,7.0
164,-4.287079,455.3,2.0
165,-3.617992,571.5,4.0
166,-6.908138,-0.1,3.0
167,4.514516,1984.3,6.0
168,2.761791,1679.8,5.0
169,-1.802832,886.8,3.0
170,-2.354444,791.0,3.0
171,-0.469919,1118.4,5.0
172,-2.763716,719.9,3.0
173,-3.981448,508.4,4.0
174,-0.986926,1028.6,4.0
175,-1.166180,997.4,4.0
176,-0.581154,1099.0,4.0
177,-7.212245,-52.9,2.0
178,-2.763055,720.0,3.0
179,-6.037397,151.2,2.0
180,0.561294,1297.5,5.0
181,0.431338,1274.9,5.0
182,2.571880,1646.8,6.0
183,-5.520807,240.9,2.0
184,-1.433170,951.0,4.0
185,-1.654969,912.5,4.0
186,-1.347094,966.0,4.0
187,-1.430589,951.5,5.0
188,-0.406284,1129.4,4.0
189,2.800262,1686.5,7.0
190,-2.429056,778.0,4.0
191,-1.647404,913.8,5.0
192,-6.623436,49.4,2.0
193,-2.780498,717.0,3.0
194,-2.947563,688.0,4.0
195,3.866834,1871.7,6.0
196,-2.428567,778.1,4.0
197,-0.765375,1067.0,4.0
198,-2.162981,824.3,3.0
199,15.524659,3896.9,8.0
200,4.184840,1927.0,6.0
201,-0.452809,1121.3,4.0
202,1.019176,1377.0,5.0
203,-1.225091,987.2,4.0
204,1.867471,1524.4,6.0
205,0.517342,1289.9,4.0
206,-5.125454,309.6,2.0
207,0.829631,1344.1,5.0
208,1.401190,1443.4,6.0
209,0.957250,1366.3,5.0
210,-3.326938,622.1,3.0
211,2.995104,1720.3,6.0
212,-2.746488,722.9,3.0
213,-0.478641,1116.9,4.0
214,0.504758,1287.7,6.0
215,-1.283039,977.1,4.0
216,-2.308510,799.0,3.0
217,-4.180288,473.8,3.0
218,-1.260638,981.0,4.0
219,0.862713,1349.9,4.0
220,-1.533977,933.5,4.0
221,-2.420471,779.5,3.0
222,10.329016,2994.3,7.0
223,-3.217741,641.0,4.0
224,-3.148986,653.0,4.0
225,-0.346913,1139.7,5.0
226,4.593055,1997.9,7.0
227,1.222154,1412.3,5.0
228,-1.177038,995.5,5.0
229,-1.769880,892.5,4.0
230,0.193085,1233.5,5.0
231,1.496677,1460.0,5.0
232,2.394767,1616.0,6.0
233,2.242331,1589.5,6.0
234,3.532624,1813.7,6.0
235,-0.763964,1067.3,5.0
236,-1.566105,927.9,5.0
237,1.551048,1469.4,5.0
238,-5.229838,291.5,3.0
239,2.739838,1676.0,5.0
240,-6.140033,133.4,2.0
241,-3.083816,664.3,3.0
242,-7.874462,-167.9,1.0
243,2.539600,1641.2,6.0
244,3.896513,1876.9,7.0
245,-6.886061,3.8,2.0
246,2.572254,1646.8,5.0
247,4.163717,1923.3,6.0
248,1.546868,1468.7,5.0
249,0.052006,1209.0,4.0
250,0.823367,1343.0,5.0
251,0.845235,1346.8,5.0
252,-3.077089,665.5,4.0
253,1.160994,1401.7,4.0
254,-1.173999,996.1,3.0
255,0.779384,1335.4,5.0
256,6.626782,2351.2,7.0
257,-1.913609,867.6,4.0
258,1.024824,1378.0,5.0
259,-2.630318,743.1,4.0
260,1.815291,1515.3,5.0
261,0.143801,1225.0,4.0
262,-2.381978,786.2,4.0
263,2.575457,1647.4,6.0
264,-1.508054,938.0,3.0
265,-5.774702,196.8,2.0
266,4.130866,1917.6,7.0
267,1.633872,1483.8,5.0
268,-2.431023,777.7,4.0
269,-0.679484,1082.0,5.0
270,-2.665165,737.0,3.0
271,-4.251602,461.4,3.0
272,-2.082704,838.2,3.0
273,-1.048116,1017.9,5.0
274,4.084553,1909.6,6.0
275,1.412431,1445.4,5.0
276,1.777909,1508.9,6.0
277,3.617661,1828.5,6.0
278,-2.828285,708.7,3.0
279,5.325985,2125.2,7.0
280,-3.479893,595.5,2.0
281,-0.023601,1195.9,4.0
282,-4.901612,348.5,2.0
283,-1.675747,908.9,4.0
284,3.710638,1844.6,6.0
285,-1.294703,975.1,4.0
286,1.219548,1411.9,6.0
287,-2.333096,794.7,3.0
288,1.953615,1539.4,6.0
289,5.510051,2157.2,8.0
290,1.985318,1544.9,5.0
291,0.554942,1296.4,4.0
292,-3.156288,651.7,3.0
293,-0.518414,1109.9,5.0
294,2.535922,1640.5,5.0
295,3.939155,1884.3,6.0
296,-1.533931,933.5,5.0
297,3.362245,1784.1,7.0
298,2.931641,1709.3,5.0
299,-2.240997,810.7,3.0
300,3.154784,1748.0,6.0
301,-7.565519,-114.3,1.0
302,3.870540,1872.4,6.0
303,-0.954278,1034.2,5.0
304,3.180339,1752.5,6.0
305,-1.187976,993.6,3.0
306,-1.708453,903.2,4.0
307,-4.103790,487.1,2.0
308,0.247115,1242.9,6.0
309,-0.314145,1145.4,5.0
310,-3.046360,670.8,3.0
311,2.013781,1549.8,6.0
312,-0.412252,1128.4,4.0
313,2.289361,1597.7,5.0
314,6.583364,2343.6,7.0
315,1.955977,1539.8,6.0
316,-2.635455,742.2,4.0
317,0.343130,1259.6,5.0
318,1.139020,1397.9,5.0
319,1.877177,1526.1,6.0
320,6.635586,2352.7,8.0
321,-3.268360,632.2,2.0
322,2.623314,1655.7,7.0
323,2.180556,1578.8,5.0
324,3.809411,1861.8,7.0
325,0.192228,1233.4,5.0
326,0.636608,1310.6,5.0
327,5.219730,2106.8,7.0
328,-3.427312,604.6,4.0
329,21.389382,4915.7,8.0
330,1.799682,1512.6,5.0
331,-0.058603,1189.8,4.0
332,-4.553543,409.0,3.0
333,-1.829624,882.2,4.0
334,0.412043,1271.6,4.0
335,8.682101,2708.2,7.0
336,1.786174,1510.3,5.0
337,1.453103,1452.4,6.0
338,15.368266,3869.7,7.0
339,-2.451757,774.1,3.0
340,-8.239862,-231.4,2.0
341,2.204928,1583.0,5.0
342,0.269514,1246.8,5.0
343,-0.563385,1102.1,4.0
344,0.802877,1339.5,5.0
345,-2.877545,700.1,4.0
346,-2.646938,740.2,4.0
347,-2.412657,780.9,4.0
348,-0.718983,1075.1,4.0
349,0.443588,1277.1,5.0
350,3.532805,1813.7,7.0
351,-1.039844,1019.4,5.0
352,0.493760,1285.8,5.0
353,-0.973103,1031.0,4.0
354,1.367216,1437.5,4.0
355,-4.947667,340.5,2.0
356,-1.788858,889.2,4.0
357,-1.301585,973.9,5.0
358,0.911888,1358.4,5.0
359,0.629690,1309.4,4.0
360,-0.467533,1118.8,4.0
361,-3.231922,638.6,3.0
362,21.821630,4990.8,8.0
363,-2.200241,817.8,3.0
364,0.218984,1238.0,5.0
365,1.061614,1384.4,5.0
366,-2.515726,763.0,4.0
367,1.966091,1541.5,6.0
368,-1.775680,891.5,4.0
369,-7.260243,-61.2,2.0
370,4.007588,1896.2,6.0
371,1.842324,1520.0,6.0
372,18.638088,4437.8,7.0
373,-0.386708,1132.8,4.0
374,2.412857,1619.2,6.0
375,1.677719,1491.4,5.0
376,3.861411,1870.8,6.0
377,-1.798103,887.6,4.0
378,0.285519,1249.6,5.0
379,-1.877325,873.9,5.0
380,-2.087007,837.4,3.0
381,-2.530111,760.5,4.0
382,1.540944,1467.7,6.0
383,-4.730235,378.3,2.0
384,-2.125645,830.7,4.0
385,-2.709911,729.2,3.0
386,0.549974,1295.5,5.0
387,2.084695,1562.1,5.0
388,2.289453,1597.7,5.0
389,-0.455991,1120.8,4.0
390,-3.946344,514.4,3.0
391,-0.354565,1138.4,3.0
392,-1.992966,853.8,4.0
393,-2.195440,818.6,4.0
394,2.664247,1662.8,5.0
395,30.138193,6435.5,9.0
396,3.416785,1793.6,6.0
397,-6.305756,104.6,2.0
398,-1.795079,888.2,4.0
399,0.205006,1235.6,5.0
400,-0.004855,1199.2,6.0
401,1.745932,1503.3,6.0
402,1.460459,1453.7,5.0
403,0.867349,1350.7,6.0
404,-2.083425,838.1,5.0
405,-5.083795,316.9,2.0
406,1.140714,1398.2,6.0
407,-0.994451,1027.2,4.0
408,6.641262,2353.7,6.0
409,-2.598565,748.6,3.0
410,1.172380,1403.7,6.0
411,-2.235062,811.7,3.0
412,1.604572,1478.7,5.0
413,-3.202497,643.7,3.0
414,0.069895,1212.1,4.0
415,-0.748702,1069.9,4.0
416,8.536226,2682.9,8.0
417,-1.133500,1003.1,4.0
418,-5.289409,281.1,2.0
419,10.107976,2955.9,7.0
420,0.036595,1206.4,6.0
421,0.170401,1229.6,6.0
422,-0.810872,1059.1,3.0
423,3.414389,1793.1,7.0
424,-3.905518,521.5,3.0
425,-2.126519,830.6,4.0
426,-4.318194,449.9,3.0
427,2.419216,1620.3,6.0
428,3.308093,1774.7,6.0
429,1.339714,1432.7,5.0
430,-0.027982,1195.1,4.0
431,3.462496,1801.5,7.0
432,-6.306720,104.4,3.0
433,-3.409261,607.8,3.0
434,-3.950393,513.7,2.0
435,-2.142226,827.9,3.0
436,0.670797,1316.5,5.0
437,3.357501,1783.3,5.0
438,-1.345255,966.3,4.0
439,-1.291119,975.7,5.0
440,1.129076,1396.1,6.0
441,-2.360945,789.9,3.0
442,-4.219683,467.0,3.0
443,1.351933,1434.9,5.0
444,0.663576,1315.3,5.0
445,-0.621920,1092.0,4.0
446,1.275208,1421.5,5.0
447,-2.775689,717.8,3.0
448,-3.104206,660.7,4.0
449,0.134159,1223.3,4.0
450,1.461772,1453.9,6.0
451,0.773777,1334.4,5.0
452,0.732051,1327.2,4.0
453,3.161061,1749.1,6.0
454,1.432656,1448.9,6.0
455,1.046515,1381.8,6.0
456,0.748821,1330.1,5.0
457,1.029813,1378.9,5.0
458,-7.295541,-67.4,1.0
459,-3.204982,643.2,3.0
460,-3.294975,627.6,3.0
461,-3.149182,652.9,3.0
462,-7.079611,-29.9,2.0
463,-3.344103,619.1,3.0
464,0.775464,1334.7,6.0
465,-1.332480,968.5,3.0
466,23.843097,5342.0,8.0
467,4.420532,1967.9,6.0
468,-1.125758,1004.4,4.0
469,0.326858,1256.8,5.0
470,-2.822778,709.6,3.0
471,-0.172069,1170.1,5.0
472,0.946855,1364.5,6.0
473,-3.093896,662.5,3.0
474,14.384120,3698.8,7.0
475,0.910779,1358.2,6.0
476,2.067191,1559.1,6.0
477,-3.798774,540.1,3.0
478,-8.983495,-360.6,1.0
479,-0.865085,1049.7,5.0
480,-1.408181,955.4,4.0
481,-1.693294,905.8,3.0
482,-1.951389,861.0,4.0
483,-3.922478,518.6,2.0
484,-3.445146,601.5,3.0
485,-5.024603,327.1,3.0
486,-3.555831,582.3,4.0
487,6.587870,2344.4,7.0
488,2.145521,1572.7,5.0
489,1.301556,1426.1,5.0
490,1.330387,1431.1,5.0
491,-2.837207,707.1,3.0
492,-0.441099,1123.4,5.0
493,-1.892431,871.3,3.0
494,-3.719540,553.8,3.0
495,0.384479,1266.8,5.0
496,-3.984046,507.9,3.0
497,4.887891,2049.1,7.0
498,-2.593747,749.4,4.0
499,-5.347817,271.0,3.0
500,0.354389,1261.6,5.0
501,-1.429319,951.7,4.0
502,-0.586496,1098.1,5.0
503,-1.072173,1013.7,4.0
504,-1.618368,918.9,4.0
505,-0.816897,1058.1,4.0
506,-0.034172,1194.1,4.0
507,0.975032,1369.4,5.0
508,-1.285482,976.7,4.0
509,-1.915735,867.2,3.0
510,2.201528,1582.4,7.0
511,1.320714,1429.4,6.0
512,4.242743,1937.0,7.0
