player_no,bt_rating,elo_rating,wins
132,-1.116451,1006.1,4.0
133,0.717761,1324.7,5.0
134,-0.174036,1169.8,5.0
135,-1.477207,943.4,5.0
136,-8.197496,-224.1,2.0
137,-3.352836,617.6,3.0
138,7.615218,2522.9,7.0
139,0.655787,1313.9,5.0
140,-1.924956,865.6,4.0
141,30.973764,6580.7,8.0
142,-2.999629,678.9,3.0
143,0.711144,1323.5,6.0
144,-0.737281,1071.9,4.0
145,-4.075409,492.0,2.0
146,3.307915,1774.6,5.0
147,0.880883,1353.0,5.0
148,-4.091025,489.3,2.0
149,3.882112,1874.4,6.0
150,-1.047096,1018.1,4.0
151,-2.614086,745.9,4.0
152,-6.073502,144.9,2.0
153,-1.334592,968.2,4.0
154,-2.738870,724.2,5.0
155,-2.999216,679.0,3.0
156,-0.458693,1120.3,5.0
157,0.200817,1234.9,4.0
158,-7.014413,-18.5,2.0
159,-2.177782,821.7,3.0
160,-2.820362,710.1,3.0
161,-14.583979,-1333.5,0
162,1.477927,1456.7,6.0
163,5.511326,2157.4,7.0
164,-4.423771,431.5,2.0
165,-3.737281,550.8,4.0
166,-7.363575,-79.2,3.0
167,4.457291,1974.3,6.0
168,2.697525,1668.6,5.0
169,-1.882742,872.9,3.0
170,-2.443815,775.5,3.0
171,-0.547001,1105.0,5.0
172,-2.856638,703.8,3.0
173,-4.105842,486.7,4.0
174,-1.066302,1014.8,4.0
175,-1.245858,983.6,4.0
176,-0.657380,1085.8,4.0
177,-7.705182,-138.5,2.0
178,-2.859581,703.2,3.0
179,-6.312389,103.4,2.0
180,0.488392,1284.8,5.0
181,0.358985,1262.4,5.0
182,2.507691,1635.6,6.0
183,-5.685353,212.4,2.0
184,-1.513703,937.0,4.0
185,-1.739677,897.8,4.0
186,-1.431423,951.3,4.0
187,-1.515191,936.8,5.0
188,-0.482080,1116.3,4.0
189,2.734618,1675.1,7.0
190,-2.512761,763.5,4.0
191,-1.734185,898.7,5.0
192,-6.846274,10.7,2.0
193,-2.876206,700.4,3.0
194,-3.051212,670.0,4.0
195,3.806832,1861.3,6.0
196,-2.518549,762.5,4.0
197,-0.842069,1053.7,4.0
198,-2.249250,809.3,3.0
199,19.147317,4526.2,8.0
200,4.126429,1916.8,6.0
201,-0.526943,1108.5,4.0
202,0.948669,1364.8,5.0
203,-1.305780,973.2,4.0
204,1.800923,1512.9,6.0
205,0.446830,1277.6,4.0
206,-5.233680,290.8,2.0
207,0.760110,1332.0,5.0
208,1.332274,1431.4,6.0
209,0.887392,1354.2,5.0
210,-3.427745,604.5,3.0
211,2.929396,1708.9,6.0
212,-2.837094,707.1,3.0
213,-0.552137,1104.1,4.0
214,0.430927,1274.9,6.0
215,-1.363090,963.2,4.0
216,-2.390983,784.6,3.0
217,-4.285877,455.5,3.0
218,-1.341830,966.9,4.0
219,0.790878,1337.4,4.0
220,-1.617866,918.9,4.0
221,-2.509259,764.1,3.0
222,12.168119,3313.8,7.0
223,-3.319584,623.3,4.0
224,-3.248399,635.7,4.0
225,-0.423044,1126.5,5.0
226,4.532729,1987.4,7.0
227,1.154238,1400.5,5.0
228,-1.258906,981.3,5.0
229,-1.851487,878.4,4.0
230,0.119745,1220.8,5.0
231,1.428985,1448.2,5.0
232,2.328205,1604.5,6.0
233,2.175134,1577.9,6.0
234,3.471146,1803.0,6.0
235,-0.844387,1053.3,5.0
236,-1.650676,913.2,5.0
237,1.483191,1457.7,5.0
238,-5.409609,260.3,3.0
239,2.674382,1664.6,5.0
240,-6.370935,93.3,2.0
241,-3.174641,648.5,3.0
242,-8.412529,-261.4,1.0
243,2.474147,1629.8,6.0
244,3.833061,1865.9,7.0
245,-7.415246,-88.2,2.0
246,2.507224,1635.5,5.0
247,4.103960,1912.9,6.0
248,1.477626,1456.7,5.0
249,-0.020876,1196.4,4.0
250,0.752082,1330.7,5.0
251,0.773380,1334.3,5.0
252,-3.184301,646.8,4.0
253,1.091520,1389.6,4.0
254,-1.254610,982.1,3.0
255,0.708821,1323.1,5.0
256,6.573015,2341.8,7.0
257,-1.997830,852.9,4.0
258,0.954629,1365.8,5.0
259,-2.723809,726.8,4.0
260,1.747141,1503.5,5.0
261,0.072661,1212.6,4.0
262,-2.470162,770.9,4.0
263,2.508673,1635.8,6.0
264,-1.585164,924.6,3.0
265,-5.941958,167.8,2.0
266,4.067248,1906.6,7.0
267,1.564744,1471.8,5.0
268,-2.521213,762.0,4.0
269,-0.757732,1068.4,5.0
270,-2.758282,720.8,3.0
271,-4.355449,443.4,3.0
272,-2.165870,823.7,3.0
273,-1.129315,1003.8,5.0
274,4.022890,1898.8,6.0
275,1.343450,1433.4,5.0
276,1.709785,1497.0,6.0
277,3.562645,1818.9,6.0
278,-2.919686,692.8,3.0
279,5.268598,2115.2,7.0
280,-3.575863,578.8,2.0
281,-0.094903,1183.5,4.0
282,-5.017305,328.4,2.0
283,-1.760276,894.2,4.0
284,3.646939,1833.5,6.0
285,-1.375810,961.0,4.0
286,1.148581,1399.5,6.0
287,-2.419779,779.6,3.0
288,1.885839,1527.6,6.0
289,5.451515,2147.0,8.0
290,1.918569,1533.3,5.0
291,0.484655,1284.2,4.0
292,-3.247587,635.8,3.0
293,-0.593608,1096.9,5.0
294,2.470578,1629.2,5.0
295,3.877192,1873.5,6.0
296,-1.623039,918.0,5.0
297,3.302588,1773.7,7.0
298,2.867552,1698.1,5.0
299,-2.326195,795.9,3.0
300,3.090226,1736.8,6.0
301,-7.816755,-157.9,1.0
302,3.810970,1862.0,6.0
303,-1.035179,1020.2,5.0
304,3.115908,1741.3,6.0
305,-1.262773,980.6,3.0
306,-1.797053,887.8,4.0
307,-4.198474,470.7,2.0
308,0.173214,1230.1,6.0
309,-0.391967,1131.9,5.0
310,-3.141981,654.2,3.0
311,1.946480,1538.1,6.0
312,-0.490741,1114.7,4.0
313,2.223107,1586.2,5.0
314,6.536526,2335.5,7.0
315,1.887946,1528.0,6.0
316,-2.724743,726.7,4.0
317,0.269371,1246.8,5.0
318,1.069050,1385.7,5.0
319,1.809475,1514.3,6.0
320,6.579518,2343.0,8.0
321,-3.363131,615.8,2.0
322,2.556053,1644.0,7.0
323,2.116161,1567.6,5.0
324,3.745164,1850.6,7.0
325,0.119574,1220.8,5.0
326,0.566316,1298.4,5.0
327,5.161397,2096.6,7.0
328,-3.541015,584.9,4.0
329,26.883059,5870.1,8.0
330,1.731941,1500.9,5.0
331,-0.131560,1177.1,4.0
332,-4.676087,387.7,3.0
333,-1.916513,867.1,4.0
334,0.338963,1258.9,4.0
335,8.663519,2705.0,7.0
336,1.719286,1498.7,5.0
337,1.383782,1440.4,6.0
338,19.023562,4504.7,7.0
339,-2.543888,758.1,3.0
340,-9.026737,-368.1,2.0
341,2.139705,1571.7,5.0
342,0.197632,1234.3,5.0
343,-0.639169,1089.0,4.0
344,0.729712,1326.8,5.0
345,-2.972606,683.6,4.0
346,-2.741915,723.7,4.0
347,-2.504528,764.9,4.0
348,-0.794995,1061.9,4.0
349,0.371877,1264.6,5.0
350,3.473045,1803.3,7.0
351,-1.121254,1005.2,5.0
352,0.421911,1273.3,5.0
353,-1.051555,1017.3,4.0
354,1.298782,1425.6,4.0
355,-5.124453,309.8,2.0
356,-1.879145,873.6,4.0
357,-1.388138,958.9,5.0
358,0.842713,1346.4,5.0
359,0.558688,1297.1,4.0
360,-0.542773,1105.7,4.0
361,-3.336588,620.4,3.0
362,27.330362,5947.8,8.0
363,-2.286241,802.8,3.0
364,0.144422,1225.1,5.0
365,0.992281,1372.4,5.0
366,-2.605224,747.4,4.0
367,1.897531,1529.6,6.0
368,-1.860035,876.9,4.0
369,-7.611480,-122.2,2.0
370,3.945127,1885.3,6.0
371,1.773518,1508.1,6.0
372,24.013374,5371.6,7.0
373,-0.460204,1120.1,4.0
374,2.344814,1607.3,6.0
375,1.608761,1479.5,5.0
376,3.800600,1860.2,6.0
377,-1.883579,872.8,4.0
378,0.210575,1236.6,5.0
379,-1.967104,858.3,5.0
380,-2.168396,823.3,3.0
381,-2.615203,745.7,4.0
382,1.471715,1455.7,6.0
383,-4.853689,356.8,2.0
384,-2.217480,814.8,4.0
385,-2.798910,713.8,3.0
386,0.476701,1282.8,5.0
387,2.017149,1550.4,5.0
388,2.226777,1586.8,5.0
389,-0.532351,1107.5,4.0
390,-4.057630,495.1,3.0
391,-0.427831,1125.7,3.0
392,-2.078698,838.9,4.0
393,-2.287602,802.6,4.0
394,2.598658,1651.4,5.0
395,38.956576,7967.5,9.0
396,3.353617,1782.6,6.0
397,-6.578585,57.2,2.0
398,-1.878992,873.6,4.0
399,0.129387,1222.5,5.0
400,-0.082133,1185.7,6.0
401,1.677384,1491.4,6.0
402,1.389445,1441.4,5.0
403,0.794475,1338.0,6.0
404,-2.172220,822.6,5.0
405,-5.237705,290.1,2.0
406,1.070697,1386.0,6.0
407,-1.075079,1013.2,4.0
408,6.693692,2362.8,6.0
409,-2.693928,732.0,3.0
410,1.099440,1391.0,6.0
411,-2.324655,796.2,3.0
412,1.536132,1466.9,5.0
413,-3.299150,626.9,3.0
414,-0.003598,1199.4,4.0
415,-0.825964,1056.5,4.0
416,8.506962,2677.8,8.0
417,-1.211572,989.5,4.0
418,-5.447433,253.7,2.0
419,11.885800,3264.8,7.0
420,-0.037957,1193.4,6.0
421,0.095729,1216.6,6.0
422,-0.888200,1045.7,3.0
423,3.349655,1781.9,7.0
424,-4.026545,500.5,3.0
425,-2.212814,815.6,4.0
426,-4.448129,427.3,3.0
427,2.353859,1608.9,6.0
428,3.243349,1763.4,6.0
429,1.272965,1421.1,5.0
430,-0.101732,1182.3,4.0
431,3.398213,1790.3,7.0
432,-6.530181,65.6,3.0
433,-3.516907,589.1,3.0
434,-4.039710,498.2,2.0
435,-2.224789,813.5,3.0
436,0.598779,1304.0,5.0
437,3.295912,1772.6,5.0
438,-1.426379,952.2,4.0
439,-1.370213,962.0,5.0
440,1.059159,1384.0,6.0
441,-2.445479,775.2,3.0
442,-4.352835,443.8,3.0
443,1.281693,1422.7,5.0
444,0.591379,1302.7,5.0
445,-0.697471,1078.8,4.0
446,1.205348,1409.4,5.0
447,-2.875026,700.6,3.0
448,-3.210172,642.3,4.0
449,0.061345,1210.7,4.0
450,1.393143,1442.0,6.0
451,0.701856,1321.9,5.0
452,0.663913,1315.3,4.0
453,3.097892,1738.2,6.0
454,1.363665,1436.9,6.0
455,0.978220,1369.9,6.0
456,0.678532,1317.9,5.0
457,0.959365,1366.7,5.0
458,-7.469679,-97.6,1.0
459,-3.301607,626.5,3.0
460,-3.396128,610.0,3.0
461,-3.246840,636.0,3.0
462,-7.334268,-74.1,2.0
463,-3.438431,602.7,3.0
464,0.702595,1322.1,6.0
465,-1.411279,954.8,3.0
466,30.973764,6580.7,8.0
467,4.360231,1957.4,6.0
468,-1.204939,990.7,4.0
469,0.254157,1244.2,5.0
470,-2.909677,694.5,3.0
471,-0.247116,1157.1,5.0
472,0.874632,1351.9,6.0
473,-3.185084,646.7,3.0
474,17.987971,4324.8,7.0
475,0.840489,1346.0,6.0
476,1.998839,1547.2,6.0
477,-3.905870,521.5,3.0
478,-9.501865,-450.6,1.0
479,-0.942248,1036.3,5.0
480,-1.488277,941.5,4.0
481,-1.779123,890.9,3.0
482,-2.037459,846.1,4.0
483,-4.035121,499.0,2.0
484,-3.539736,585.1,3.0
485,-5.188340,298.7,3.0
486,-3.662712,563.7,4.0
487,6.542113,2336.5,7.0
488,2.079013,1561.2,5.0
489,1.232874,1414.2,5.0
490,1.260543,1419.0,5.0
491,-2.935432,690.1,3.0
492,-0.517765,1110.1,5.0
493,-1.976096,856.7,3.0
494,-3.828950,534.8,3.0
495,0.310477,1253.9,5.0
496,-4.090954,489.3,3.0
497,4.831602,2039.3,7.0
498,-2.688044,733.0,4.0
499,-5.542264,237.2,3.0
500,0.281813,1249.0,5.0
501,-1.511418,937.4,4.0
502,-0.660838,1085.2,5.0
503,-1.151081,1000.0,4.0
504,-1.698462,904.9,4.0
505,-0.892035,1045.0,4.0
506,-0.107944,1181.2,4.0
507,0.903594,1357.0,5.0
508,-1.368640,962.2,4.0
509,-2.002875,852.1,3.0
510,2.132662,1570.5,7.0
511,1.250195,1417.2,6.0
512,4.183779,1926.8,7.0
