game_no,player_first,player_second,result
1490,2,19,l
803,8,12,w
733,11,19,l
316,20,15,w
704,14,7,l
1611,19,15,l
119,2,4,w
90,9,16,l
1302,3,16,w
1639,14,5,w
88,18,17,w
1371,14,15,l
4,5,8,w
754,7,11,l
831,1,9,l
1714,17,5,w
1562,20,14,l
1418,11,12,w
129,2,19,w
1406,9,5,w
1976,4,3,l
1350,10,19,w
1391,9,7,l
37,19,17,w
1386,8,19,w
113,8,6,l
1003,4,17,w
1082,1,19,l
1156,18,20,w
444,8,5,w
492,10,17,w
612,4,12,l
868,1,19,l
257,11,8,w
1284,3,17,w
100,8,16,l
265,11,8,w
548,2,17,l
1348,7,6,l
753,20,13,w
904,6,18,w
959,10,4,l
10,18,15,l
747,15,6,w
1271,16,17,l
1321,2,6,w
1719,17,6,l
657,3,13,w
1108,18,15,w
277,8,12,w
1013,13,20,w
1414,15,8,l
393,15,3,l
1718,11,14,l
1606,10,14,l
28,18,11,l
1647,15,14,l
836,1,12,l
1675,10,18,w
1292,10,9,w
1658,5,19,w
578,19,12,w
724,15,10,w
1099,17,12,w
178,12,7,w
972,1,8,w
175,8,12,l
1506,4,9,l
1187,3,11,w
1557,20,14,l
84,12,2,w
573,9,11,w
522,19,11,l
1148,20,14,l
1117,11,15,w
764,13,5,w
1285,6,15,w
722,3,12,w
1596,15,9,l
700,18,4,l
1822,11,20,l
1124,15,17,w
1623,15,2,l
766,8,10,l
541,1,18,w
1528,18,15,l
1498,10,17,w
1754,3,13,l
1558,5,16,w
1667,2,3,l
887,17,11,w
1924,19,14,w
1799,17,5,l
143,12,6,w
1211,12,20,l
212,13,14,w
1703,20,12,l
6,5,13,l
210,7,3,w
1440,11,1,w
518,10,1,l
611,2,18,l
1865,3,1,w
1587,11,6,l
383,17,8,l
381,5,10,w
420,11,7,l
302,9,4,l
1428,3,12,w
717,19,20,w
473,15,12,w
511,10,7,w
419,7,4,l
506,7,19,l
961,16,3,l
815,1,2,w
1115,18,20,l
388,20,3,w
292,16,7,l
494,20,12,w
24,5,16,l
8,9,14,l
1032,13,4,w
509,12,19,w
1508,20,5,l
1981,16,6,w
688,17,11,w
1743,19,13,l
1454,3,9,l
235,19,16,w
369,4,2,l
110,20,10,l
550,2,17,l
190,11,16,w
307,4,9,w
1681,9,11,l
953,9,4,l
1202,19,14,w
344,9,15,l
1384,14,2,l
845,15,7,w
1312,14,20,l
436,7,9,l
1060,10,13,l
839,14,16,l
1311,18,20,l
874,10,19,l
274,4,8,l
706,15,5,w
1935,5,18,w
438,3,2,l
278,5,13,l
1995,8,15,l
620,7,10,w
1891,4,7,w
505,2,3,l
1295,4,5,l
376,13,15,l
1585,5,9,l
931,1,20,l
526,16,20,w
1482,11,18,w
1874,10,18,w
1633,6,9,w
1212,17,14,l
1968,5,3,l
1434,14,9,l
1408,8,19,w
1969,11,6,w
1805,17,11,w
1785,12,7,l
1043,13,16,l
43,18,5,l
1437,8,3,l
1945,1,2,w
377,12,4,l
1351,6,19,w
772,13,3,l
720,19,1,l
1958,8,16,w
389,14,3,w
1026,14,5,w
1125,19,17,w
1740,16,19,w
474,7,18,l
1298,1,16,w
280,17,10,w
1510,8,14,l
1376,2,9,w
1278,2,15,l
1225,3,1,l
295,11,15,l
1940,3,13,w
1653,17,9,l
917,14,7,w
1610,1,13,l
340,12,6,l
800,8,11,l
267,12,4,l
894,1,16,w
1504,2,14,l
821,4,2,l
1070,12,15,l
246,5,8,l
692,19,10,l
1446,17,7,l
1859,6,13,w
1537,1,12,l
929,15,19,w
735,2,13,l
528,13,4,w
1511,3,10,l
1526,19,4,l
844,8,4,w
1973,8,19,w
1358,18,2,w
693,20,11,w
343,17,14,w
1821,16,10,l
560,8,2,w
1476,17,6,w
610,11,18,w
338,19,2,w
965,8,11,w
1436,9,11,w
1219,9,19,l
427,18,1,l
1223,14,16,l
1246,16,3,l
515,19,1,l
52,8,10,w
1114,12,17,w
1733,9,3,w
1919,10,3,w
673,6,14,l
1239,15,7,w
179,9,3,l
1186,16,12,w
873,13,2,l
794,8,16,l
608,14,20,l
1438,6,12,l
558,18,1,w
1489,11,15,l
940,7,8,l
16,13,9,l
1217,2,16,w
926,19,18,l
1957,16,20,w
589,20,15,l
1843,13,1,l
1748,14,13,l
226,11,20,l
484,10,2,w
501,10,1,l
1368,8,7,w
1579,17,2,l
1118,12,7,l
456,18,15,w
487,4,19,l
1666,19,2,l
112,7,4,w
275,5,20,l
1330,15,7,l
479,20,4,l
1847,16,17,w
1883,20,4,l
1132,15,20,w
89,1,12,w
36,17,4,l
1296,17,11,l
1012,15,9,l
1878,17,6,w
1688,8,2,l
1020,1,8,w
1146,12,7,l
157,5,11,w
732,16,10,l
168,10,13,l
3,4,15,w
943,17,4,l
271,19,2,w
882,13,2,w
87,9,15,w
1902,4,17,w
192,15,19,l
807,7,17,l
1712,14,1,w
956,17,6,l
32,9,19,l
1337,2,8,l
1901,14,6,w
1999,16,10,w
1612,6,12,l
269,10,5,l
504,11,4,l
1648,8,20,l
1366,14,17,w
174,4,11,l
785,20,15,w
1608,1,8,l
1153,13,12,w
1252,18,11,l
117,11,14,w
912,8,2,w
1767,11,12,l
1138,5,6,w
1343,14,2,l
1798,14,3,w
1415,19,20,l
957,1,8,l
603,9,19,w
1049,13,20,w
543,1,2,l
788,15,1,w
182,2,13,l
160,19,12,l
50,8,12,l
94,12,18,l
551,14,20,l
1724,6,10,l
1820,14,19,l
243,13,12,l
1856,19,2,l
196,2,5,l
209,7,19,w
413,13,17,w
852,6,16,l
1512,5,18,w
486,2,11,w
1119,6,5,w
294,4,15,w
1206,2,15,w
485,9,10,l
691,5,4,l
46,8,17,w
1180,8,14,w
1329,20,14,w
1710,13,9,w
254,20,2,l
476,8,14,w
690,2,11,w
1080,7,10,l
707,4,10,l
184,19,13,w
694,10,15,w
942,9,4,w
166,2,6,w
1773,4,16,l
1251,12,13,l
810,6,15,w
1722,12,10,l
1442,7,20,w
1781,4,11,w
1839,3,11,w
1112,4,3,w
866,18,5,l
417,2,16,l
1035,9,7,l
1523,8,3,l
339,18,13,l
1827,3,5,l
713,18,17,l
1355,16,10,l
221,13,4,w
1030,8,20,w
1925,17,16,w
1931,12,3,w
1576,10,1,l
29,18,9,l
259,9,18,l
771,7,18,l
1886,13,16,l
813,12,10,l
1269,2,13,w
1728,4,14,l
489,5,2,w
1876,12,9,w
793,12,3,w
1582,11,14,w
23,1,10,w
176,6,3,w
1747,1,10,w
1600,19,13,l
856,4,14,l
830,19,9,l
718,15,16,w
55,20,2,w
1654,16,10,w
477,18,8,w
607,2,4,w
1755,10,11,w
1915,8,10,w
1598,1,15,w
1404,6,12,w
549,20,2,l
949,12,4,l
520,17,3,l
981,6,13,w
132,15,14,w
639,17,12,l
1884,1,12,l
1609,5,8,l
1261,13,2,w
79,12,18,w
933,8,9,l
900,13,11,l
328,2,13,l
241,10,14,w
1857,3,13,w
380,20,3,w
442,5,16,l
1645,9,18,w
1240,3,19,w
268,5,6,w
1430,6,8,l
1852,12,9,l
741,9,19,l
1363,20,19,l
701,10,13,l
197,7,5,l
1465,12,13,w
565,20,11,l
1706,10,2,l
1997,5,6,l
1055,17,9,w
495,4,19,l
22,17,1,w
1165,12,4,w
641,3,20,w
13,4,3,w
149,10,16,w
937,4,16,w
1936,2,11,l
1320,12,20,w
1385,17,13,w
1266,19,13,l
1149,11,1,w
755,19,8,l
1955,12,17,w
281,5,16,l
159,4,12,l
1352,7,1,w
252,14,9,l
805,4,18,l
1983,14,18,w
824,20,19,l
1024,3,1,l
950,6,3,l
584,15,11,l
1686,11,19,w
1061,19,11,w
395,3,8,w
137,7,20,w
1023,19,20,l
932,4,2,l
1872,18,11,w
1607,6,7,l
1241,20,11,l
687,20,6,l
1588,2,10,w
1879,2,1,l
1347,17,4,l
1086,7,11,l
1478,18,6,w
78,15,12,l
1501,12,15,l
946,17,19,l
183,7,20,l
1341,6,5,l
973,8,13,l
892,1,4,w
1831,6,17,w
519,10,11,l
318,8,2,l
596,11,18,w
1274,17,2,w
1923,11,6,l
17,7,12,l
1573,3,14,w
1963,18,7,w
1825,13,15,l
371,16,6,l
1174,18,5,w
993,15,2,w
1592,6,17,l
1281,10,5,w
1949,15,1,w
1816,5,15,l
1910,18,7,w
991,15,2,w
1808,1,4,w
1126,18,5,l
1005,13,10,l
1411,12,4,l
1472,7,8,l
1869,1,16,l
1128,4,5,w
1392,4,6,l
314,1,19,l
1254,2,3,l
234,12,14,l
1937,10,11,l
1483,10,11,l
695,13,4,w
1914,18,5,l
92,2,6,w
1046,7,9,l
177,20,7,l
357,3,10,w
987,12,10,l
1235,4,11,l
1668,8,19,l
561,12,13,l
1870,3,4,l
215,16,12,l
863,10,13,l
1073,19,16,l
1766,6,5,w
1135,2,9,l
1103,11,8,w
1664,13,16,l
1078,14,6,w
1818,17,2,w
1520,16,4,l
361,16,5,w
1444,18,20,l
368,20,9,l
260,7,14,w
1993,1,8,l
1425,20,6,w
1209,1,20,l
300,3,6,l
102,15,3,l
1599,13,2,w
1399,18,13,w
1569,18,2,l
1649,6,17,l
581,10,16,l
222,16,2,w
969,4,12,l
686,2,9,l
1744,3,14,w
1233,6,20,w
1405,11,18,l
1813,18,5,w
1894,4,18,w
588,15,13,w
1196,4,11,l
1546,7,19,l
1129,11,12,w
955,5,14,w
41,19,11,w
1715,8,20,w
1590,1,10,l
619,7,9,l
1422,20,8,w
595,11,3,l
370,3,15,w
1676,20,2,l
829,14,9,l
98,18,16,w
1975,7,3,w
1690,8,5,l
659,5,11,l
1669,14,8,l
111,17,4,l
1456,9,6,w
1234,16,13,w
1911,15,1,w
1262,20,12,w
1066,5,20,w
1835,1,18,w
385,13,9,l
580,11,19,l
1393,18,12,w
575,5,10,l
986,1,2,l
897,15,4,l
107,16,9,l
273,20,19,l
682,12,13,w
1698,18,13,l
853,16,15,w
1888,1,6,l
781,2,12,l
1793,2,8,w
1084,9,12,w
1349,6,11,w
1574,5,20,l
104,16,10,l
1230,15,1,w
86,6,17,w
1885,7,18,l
903,9,18,w
1709,18,20,w
1381,9,16,l
337,12,8,l
521,11,6,w
1423,13,15,l
1866,16,11,l
1485,4,14,w
1846,17,4,l
1290,12,19,l
1449,6,20,w
108,17,6,l
1447,18,11,w
1659,10,3,w
889,4,17,l
443,8,4,w
719,9,8,w
507,14,18,l
681,3,10,l
1734,18,20,l
920,12,3,w
1463,5,10,l
618,2,1,w
750,15,11,l
91,3,7,l
825,18,7,l
536,20,19,w
1908,1,16,l
1702,4,16,l
777,9,18,l
499,5,14,l
709,15,13,l
1625,15,1,l
1837,20,4,l
1824,8,16,w
1768,1,5,l
1828,9,20,l
642,14,19,w
116,8,6,l
1644,19,15,w
1417,12,8,l
42,3,10,w
279,13,6,w
1717,20,1,l
738,14,9,l
1927,8,10,w
1994,14,17,w
158,7,13,w
466,2,15,w
1175,13,5,w
761,6,18,w
1473,5,11,w
128,12,13,l
306,9,19,w
449,15,1,w
1242,1,20,l
238,19,4,w
483,16,7,l
1316,19,2,w
1850,19,15,l
1725,20,19,l
106,9,19,w
537,14,18,w
1121,7,13,w
1306,1,2,l
1001,12,2,l
653,4,1,l
1021,11,2,l
336,14,16,l
1145,13,6,w
847,6,19,l
1762,14,15,w
1572,4,11,w
455,7,17,l
1420,11,13,w
1184,16,12,l
689,1,11,l
1721,6,16,w
758,18,13,w
1867,19,16,l
127,8,9,w
412,4,19,w
867,14,9,l
283,1,18,w
905,6,9,w
73,17,6,l
1168,7,17,w
1704,2,13,w
1682,17,6,w
606,17,14,l
1496,14,3,w
1116,12,3,w
1062,18,19,w
164,20,16,w
1920,10,3,w
401,8,16,w
249,15,13,l
1881,6,13,l
783,2,10,w
1814,12,15,w
843,1,4,l
1735,15,17,l
148,8,12,w
1950,18,16,l
421,19,6,l
774,2,12,w
1918,11,20,w
69,11,7,l
609,10,16,w
1390,12,15,l
934,17,4,w
214,12,16,l
1739,16,18,w
1503,10,8,l
1580,15,2,l
726,2,16,l
1056,8,15,l
77,16,17,w
1,9,2,w
1581,7,19,l
1904,11,13,l
1300,1,10,w
330,2,6,l
480,5,13,l
1761,7,16,l
1947,14,10,w
535,20,17,w
400,12,5,w
1210,13,16,l
1216,1,13,l
51,8,14,w
286,8,15,w
1334,12,6,w
1017,6,3,l
435,6,14,l
1640,1,12,w
554,1,17,w
928,14,3,l
1160,8,20,w
770,3,5,w
864,14,5,w
232,17,3,w
1584,10,6,l
880,5,17,w
650,5,11,w
1858,15,20,w
170,19,10,w
1677,3,10,w
103,14,12,w
1549,17,5,w
384,9,17,w
1811,18,16,l
1731,3,15,w
711,18,13,l
236,7,2,l
553,17,18,w
1106,11,12,w
546,5,9,l
1359,19,7,w
1364,6,17,w
1701,15,6,w
1552,9,12,w
1723,6,2,l
577,15,1,l
156,19,20,w
1133,1,12,l
1136,17,9,l
1395,3,18,w
1763,15,7,w
1000,17,19,l
752,14,16,w
204,20,19,w
1988,18,19,w
795,18,15,l
1325,1,20,l
697,16,17,w
1257,13,1,l
146,19,20,w
200,7,11,w
1941,18,16,w
1484,7,5,w
840,2,12,l
1288,9,1,w
1800,7,18,l
517,9,19,l
888,3,7,l
85,18,17,w
567,8,6,w
447,2,4,w
1045,16,1,w
315,3,9,l
356,19,6,l
895,17,13,w
1324,5,9,l
303,7,15,w
730,18,11,w
1458,15,16,l
1275,19,5,w
1378,14,1,w
1113,18,5,w
1396,11,16,w
233,14,20,l
97,4,1,l
130,6,16,l
557,8,15,l
27,1,3,w
1095,6,17,w
1427,1,14,l
1431,12,19,l
801,8,10,l
65,15,14,w
1004,11,18,l
1616,2,3,w
782,2,5,l
351,9,14,l
877,1,10,w
1836,2,12,w
1938,20,11,l
1092,13,8,w
1536,16,1,l
1130,17,6,l
791,18,19,l
1541,18,17,l
893,10,1,w
1098,5,11,l
350,3,17,w
262,6,2,l
1863,8,12,l
1861,1,15,w
1597,5,11,w
346,3,6,l
1556,15,13,w
1064,6,1,l
1627,7,16,w
1037,7,15,l
1374,8,13,l
763,5,14,w
121,9,4,w
451,11,4,w
2000,15,5,w
1882,6,5,w
637,11,13,w
465,14,13,l
220,10,17,l
463,14,11,l
416,4,13,w
592,5,2,l
995,10,12,w
1877,14,19,w
891,5,9,l
1601,8,3,l
193,2,6,w
1832,16,17,w
879,12,7,w
1765,15,11,l
493,11,13,l
586,2,5,l
1380,15,9,w
1787,3,1,w
1570,7,4,l
332,18,10,w
488,18,4,w
70,5,12,l
1053,15,19,l
1589,20,2,w
1450,8,6,w
406,13,6,l
1277,20,14,l
789,17,2,w
1089,8,11,w
298,20,9,l
768,7,6,l
865,1,18,w
1309,5,14,w
1897,15,16,w
1990,14,6,l
1752,12,1,l
1469,18,17,l
617,11,3,w
379,11,3,l
514,8,3,w
464,16,11,w
1794,9,6,l
216,15,9,l
1264,20,3,l
1439,11,10,w
195,3,20,w
169,9,19,w
1868,14,19,w
293,20,3,l
1992,4,15,l
450,10,14,l
258,16,8,w
402,5,20,l
1010,1,15,w
1152,10,7,l
198,3,16,l
749,10,19,w
662,12,14,l
1123,3,13,w
1626,10,17,l
962,20,9,l
976,6,12,w
638,20,15,w
1614,5,19,w
1375,13,2,w
1353,3,18,l
1971,20,15,w
952,18,7,w
1499,9,3,l
1256,18,19,l
136,16,17,w
860,17,7,l
1258,17,3,w
1221,13,10,l
715,19,1,w
31,20,8,w
206,6,9,w
1720,14,4,l
348,5,7,w
1594,20,18,l
773,14,2,l
96,7,11,w
835,6,7,w
296,1,8,l
71,1,3,w
1445,11,7,w
1729,2,20,w
680,7,5,w
1181,7,17,w
59,5,14,l
1934,3,9,w
544,1,5,l
1273,2,16,w
827,8,18,l
627,3,8,w
418,10,18,l
1019,6,7,w
62,12,3,l
333,3,1,w
225,18,6,l
748,15,20,w
1784,2,10,l
1605,9,20,l
1122,12,2,l
358,2,14,l
354,14,11,l
859,9,6,l
323,11,4,w
850,10,14,l
762,20,16,l
1776,9,3,w
1642,20,4,w
126,4,17,w
80,15,10,l
1833,11,12,l
1559,19,16,w
319,3,14,l
1063,10,6,l
263,16,19,l
19,2,9,l
1928,12,18,l
1780,14,20,w
289,11,18,w
93,15,8,l
663,19,18,l
1991,3,4,l
33,15,7,w
966,12,11,w
1229,16,10,w
173,11,20,l
470,20,17,w
616,13,14,w
890,2,19,w
134,10,14,w
635,7,11,l
739,2,17,w
1214,2,20,w
1497,4,19,w
1841,2,6,w
861,7,6,w
779,15,8,w
1749,6,2,w
1272,3,19,w
1373,7,1,w
230,12,8,w
1665,15,20,w
1286,11,13,w
979,4,12,l
737,11,8,l
1711,11,16,l
186,14,3,w
1416,2,3,l
392,19,15,l
1909,6,1,w
649,1,3,w
734,20,12,w
1002,9,16,l
247,17,3,w
430,3,11,w
334,19,13,l
250,6,13,w
1801,14,18,w
1038,20,3,l
1782,4,13,w
191,14,13,l
256,20,5,w
1474,13,10,l
422,19,17,l
407,1,16,w
818,4,14,l
1726,2,4,l
916,14,13,w
101,14,8,w
780,15,16,l
1621,3,6,w
910,2,11,w
53,20,1,w
1336,12,3,w
1893,16,4,l
1637,15,17,w
282,9,2,l
56,3,10,l
728,16,20,l
445,18,15,l
478,13,6,l
1554,15,6,l
869,13,6,w
1443,8,15,w
1672,14,11,l
414,13,16,l
1369,5,2,w
472,15,20,w
1745,15,13,w
671,1,14,l
142,17,18,w
714,14,2,w
1107,3,2,w
261,3,15,w
81,18,19,l
1093,16,12,w
1652,11,3,l
207,10,4,l
372,16,13,w
632,6,9,w
1583,18,17,l
1987,6,9,w
1823,16,12,l
313,2,11,l
1182,15,7,w
727,9,13,l
1177,17,1,l
411,8,1,w
1786,15,9,l
1838,14,16,w
669,8,10,w
1795,6,8,l
457,2,19,w
1287,3,5,w
1318,18,20,l
875,16,1,w
1778,13,10,w
1853,13,15,w
18,11,14,w
1996,4,2,l
1342,1,6,l
1448,14,9,w
602,18,14,w
1263,6,2,w
823,19,18,w
44,13,15,l
886,17,18,w
1081,11,20,w
930,1,14,w
1689,13,8,w
1179,9,4,l
373,9,12,w
1530,8,17,l
677,20,8,l
312,2,20,l
1921,15,9,w
954,8,12,l
568,15,1,l
883,19,17,l
1880,17,9,w
391,15,10,w
1471,18,16,w
1680,15,13,l
180,5,15,l
1052,14,6,w
1643,1,16,l
1638,17,1,w
231,1,7,w
1144,4,14,l
189,10,13,w
1158,20,13,w
155,8,7,w
1555,16,15,w
1457,15,7,l
1178,11,20,w
579,6,11,l
1008,14,17,w
1432,16,4,w
670,8,1,l
1033,16,9,l
66,11,3,l
896,4,10,l
1159,18,10,w
34,3,7,w
1365,17,13,w
1050,3,18,l
124,5,8,w
1083,13,19,l
99,1,6,w
1933,5,12,w
1409,3,15,l
1362,12,4,w
842,3,7,l
1577,4,17,w
1480,12,14,w
1907,4,5,w
1237,2,17,w
523,19,11,l
531,6,5,l
408,6,17,w
683,12,14,w
742,11,13,w
1970,17,19,l
1516,4,10,l
960,16,1,l
658,13,12,l
378,1,11,l
440,19,10,w
914,8,18,w
740,17,1,w
643,17,19,w
140,1,17,l
288,18,11,l
45,19,11,w
1758,16,3,w
1088,9,14,l
1141,14,17,l
534,4,6,l
1120,16,17,l
1173,3,4,w
672,11,16,l
503,19,8,l
1327,15,9,w
181,7,8,w
1151,16,8,w
1779,5,1,l
1176,7,14,l
613,2,3,w
1495,9,5,w
309,4,9,w
1952,4,19,w
848,6,15,l
1979,16,14,w
1678,19,2,l
276,16,6,l
1394,5,20,l
1759,12,5,l
583,3,5,w
898,10,4,l
1926,1,6,w
1849,18,12,w
566,15,18,w
1435,8,12,l
1310,6,16,l
1548,3,20,w
208,12,4,l
122,6,1,w
1900,13,9,w
1201,3,10,l
1243,7,20,l
574,13,12,l
1806,13,19,l
1974,5,20,l
1942,5,7,l
95,16,17,l
1788,13,8,l
1215,18,13,w
983,17,7,l
1419,3,2,l
329,14,1,w
1687,12,2,l
153,14,9,l
219,9,6,l
1372,3,16,w
1452,15,11,l
1455,4,3,l
1265,14,3,l
1494,2,11,l
409,12,8,w
1147,5,14,w
1960,16,10,w
668,2,3,l
784,10,15,l
876,13,19,l
660,8,17,w
1727,8,2,w
765,14,16,l
1635,15,9,w
1674,3,8,l
1356,3,11,l
428,20,3,l
1564,13,10,w
40,14,19,l
562,19,16,w
936,4,14,w
1656,16,8,l
1323,10,16,l
1388,3,2,l
1810,11,15,w
114,10,19,l
1851,13,6,l
12,13,20,l
1738,19,1,l
806,10,7,l
1154,10,18,w
872,5,1,l
631,11,10,l
922,10,6,l
1922,8,5,l
725,16,6,l
684,19,17,w
628,3,17,l
297,16,11,l
1650,19,15,l
622,14,19,l
1679,7,6,l
539,17,6,l
469,19,13,l
552,3,9,w
854,8,3,w
1966,10,19,l
1339,17,13,w
971,9,4,w
1058,4,20,w
667,15,1,w
1844,1,5,l
1357,18,15,l
1250,17,2,w
324,18,4,l
352,15,2,w
812,11,10,w
394,11,17,l
321,2,9,l
664,17,7,w
1634,10,4,l
1377,17,2,w
1170,3,17,w
1684,10,5,w
1807,8,13,w
1491,19,6,w
1403,14,7,w
211,16,5,w
1802,10,7,l
1087,9,15,l
656,16,5,l
626,11,13,w
1028,18,7,w
630,15,2,w
437,6,4,w
475,2,9,w
223,7,14,w
397,3,20,l
1540,17,13,l
1104,16,10,l
1862,5,15,l
1307,11,15,w
1586,17,5,l
908,14,16,w
194,9,17,l
624,10,11,l
1636,3,17,w
885,2,4,l
135,10,3,w
367,10,9,l
335,3,1,l
1016,20,3,w
964,15,14,l
1044,12,15,l
1507,4,10,w
14,1,10,w
999,18,17,l
374,1,6,w
1756,13,17,l
1707,14,3,l
1803,10,19,w
633,19,1,w
1815,5,8,l
1932,15,7,w
1389,14,11,w
1660,13,4,w
699,18,14,l
510,14,6,w
1090,17,9,w
1683,13,17,w
614,11,16,l
1322,20,17,l
1961,5,6,w
1054,20,12,w
990,4,16,w
1039,14,5,w
1965,10,11,w
362,17,11,w
1293,3,12,w
1009,12,5,l
555,20,16,w
1796,8,19,l
1998,6,10,w
516,13,12,w
2,16,12,l
1533,7,11,w
1259,2,18,w
1967,3,12,l
1207,7,3,l
399,16,20,l
1317,13,11,w
907,5,16,l
1475,7,18,l
1695,18,8,l
881,11,9,w
1192,7,1,l
20,5,14,l
1804,8,5,l
615,11,19,l
998,15,16,w
1226,7,10,l
441,17,7,w
1208,2,19,w
1111,7,9,w
205,9,12,l
405,20,7,w
1962,15,14,w
1930,6,16,l
906,13,18,l
239,1,20,w
980,9,14,w
403,3,2,w
150,8,7,l
1641,20,14,w
654,8,2,l
105,16,6,l
1100,17,8,w
1830,2,10,l
1834,14,9,w
978,1,18,l
1191,16,8,w
1200,12,4,w
500,16,11,l
1624,1,16,l
1929,3,17,w
125,8,20,l
1620,5,19,w
1545,18,14,l
1777,20,14,l
1977,8,7,w
1502,18,13,w
390,13,10,l
1797,17,8,w
188,6,20,w
569,13,11,l
1792,7,11,l
545,6,3,l
1972,7,19,w
83,3,5,w
1842,11,18,l
935,5,4,w
1470,4,2,w
1875,18,7,l
1566,13,9,w
1543,1,7,w
1333,11,10,l
1413,18,2,w
375,17,19,l
1515,13,9,w
525,4,7,w
1673,4,20,w
508,18,6,l
1071,3,7,w
1161,8,1,l
915,7,10,l
115,18,16,w
163,16,5,w
1102,8,4,w
1565,11,9,w
1096,7,2,w
1134,2,16,l
556,3,8,l
138,9,20,w
1040,2,9,l
675,6,3,w
203,16,19,w
1283,2,18,l
817,13,17,w
68,2,4,l
1864,11,1,w
1713,9,18,l
415,2,10,l
1519,14,10,w
468,14,19,w
1074,16,4,w
1529,12,14,l
1617,1,14,w
1308,17,3,w
1167,16,17,l
1770,18,1,w
1948,2,11,l
731,12,15,l
404,5,10,l
1332,5,12,l
245,19,3,w
1493,10,12,l
1247,20,5,w
570,6,8,w
308,8,1,l
1819,14,6,w
423,14,18,w
634,18,14,w
1982,10,15,w
1670,17,7,l
1775,12,8,l
1370,10,15,l
30,15,2,w
778,5,10,l
992,10,9,w
360,3,4,w
988,1,20,l
1076,4,6,w
1693,2,13,w
1328,14,16,l
994,15,9,w
775,4,15,w
767,9,3,l
1072,3,20,w
644,2,4,w
1027,14,20,l
1203,20,18,l
1917,15,13,l
1319,6,1,l
705,14,2,l
1944,12,6,l
1267,11,19,l
977,8,10,l
832,1,4,w
1059,20,12,w
1527,6,11,w
1042,13,10,l
1477,13,6,l
746,9,15,w
532,14,13,l
25,3,18,w
1197,15,2,l
1655,8,5,l
621,14,8,w
1195,5,4,l
434,11,17,w
58,2,7,w
467,14,15,w
1305,9,2,w
527,20,3,l
787,1,16,l
599,3,18,l
1245,8,12,l
301,13,6,w
264,3,9,w
1424,11,1,w
1903,14,6,w
317,9,11,l
604,10,13,w
1943,10,18,w
901,18,19,l
1461,14,2,w
974,4,19,l
625,13,5,l
1299,16,18,l
1163,13,4,l
325,20,7,l
