game_no,player_first,player_second,result
943,17,4,l
1291,11,4,l
381,5,10,w
290,17,18,l
235,19,16,w
400,12,5,w
1360,2,14,w
874,10,19,l
1708,3,11,w
1917,15,13,l
994,15,9,w
877,1,10,w
1566,13,9,w
113,8,6,l
989,13,7,l
892,1,4,w
1067,9,4,l
1630,18,17,w
1778,13,10,w
1548,3,20,w
455,7,17,l
624,10,11,l
1029,20,10,w
684,19,17,w
1707,14,3,l
985,2,11,w
1703,20,12,l
200,7,11,w
718,15,16,w
1677,3,10,w
1792,7,11,l
368,20,9,l
1612,6,12,l
829,14,9,l
878,17,7,l
640,14,18,w
1645,9,18,w
1095,6,17,w
969,4,12,l
1058,4,20,w
1284,3,17,w
499,5,14,l
587,11,20,w
819,17,5,l
393,15,3,l
1186,16,12,w
665,11,8,l
562,19,16,w
524,20,13,l
145,20,2,w
976,6,12,w
188,6,20,w
120,4,2,l
1034,9,13,l
245,19,3,w
121,9,4,w
1661,17,18,w
1141,14,17,l
1244,5,7,w
305,14,7,w
1712,14,1,w
776,9,4,w
1050,3,18,l
1683,13,17,w
825,18,7,l
1305,9,2,w
1700,5,7,w
321,2,9,l
897,15,4,l
1136,17,9,l
269,10,5,l
1283,2,18,l
733,11,19,l
1048,12,20,l
1593,3,11,l
375,17,19,l
1578,17,15,l
903,9,18,w
790,8,17,l
1533,7,11,w
286,8,15,w
1851,13,6,l
1653,17,9,l
5,16,13,l
801,8,10,l
1889,10,15,l
1396,11,16,w
203,16,19,w
30,15,2,w
728,16,20,l
1942,5,7,l
822,4,13,l
1013,13,20,w
1225,3,1,l
843,1,4,l
474,7,18,l
437,6,4,w
574,13,12,l
339,18,13,l
1850,19,15,l
1767,11,12,l
179,9,3,l
529,3,5,w
1829,4,15,w
169,9,19,w
1123,3,13,w
1716,12,4,l
1628,12,9,l
1827,3,5,l
652,15,16,l
717,19,20,w
1139,12,9,l
1597,5,11,w
464,16,11,w
1312,14,20,l
1137,17,18,w
1211,12,20,l
840,2,12,l
627,3,8,w
761,6,18,w
212,13,14,w
1450,8,6,w
352,15,2,w
320,13,3,l
1734,18,20,l
146,19,20,w
1656,16,8,l
1009,12,5,l
426,9,4,w
1804,8,5,l
1352,7,1,w
1546,7,19,l
26,10,18,l
1755,10,11,w
988,1,20,l
849,3,1,l
603,9,19,w
475,2,9,w
401,8,16,w
1972,7,19,w
1292,10,9,w
227,5,11,l
704,14,7,l
1545,18,14,l
1399,18,13,w
532,14,13,l
1230,15,1,w
1993,1,8,l
1682,17,6,w
845,15,7,w
1345,9,2,l
109,20,12,l
721,17,4,w
1433,1,11,w
1761,7,16,l
1549,17,5,w
46,8,17,w
1846,17,4,l
171,19,3,l
364,7,20,w
1678,19,2,l
112,7,4,w
1924,19,14,w
1248,14,2,w
719,9,8,w
1637,15,17,w
950,6,3,l
38,14,2,w
884,1,3,l
429,11,2,l
1896,4,6,l
1585,5,9,l
411,8,1,w
1980,13,2,w
930,1,14,w
1076,4,6,w
1801,14,18,w
1198,3,8,w
1138,5,6,w
1219,9,19,l
1166,8,5,w
675,6,3,w
1412,19,2,l
248,14,12,l
1432,16,4,w
1603,7,11,l
1718,11,14,l
1373,7,1,w
1775,12,8,l
71,1,3,w
1914,18,5,l
1617,1,14,w
215,16,12,l
473,15,12,w
28,18,11,l
1963,18,7,w
1559,19,16,w
1303,3,17,w
607,2,4,w
205,9,12,l
865,1,18,w
117,11,14,w
1918,11,20,w
1664,13,16,l
885,2,4,l
1968,5,3,l
334,19,13,l
763,5,14,w
1376,2,9,w
828,15,20,l
649,1,3,w
769,8,16,l
1567,2,9,l
925,12,4,w
182,2,13,l
322,16,11,w
1059,20,12,w
1347,17,4,l
1746,11,6,l
618,2,1,w
329,14,1,w
928,14,3,l
140,1,17,l
1054,20,12,w
667,15,1,w
1049,13,20,w
343,17,14,w
451,11,4,w
1674,3,8,l
802,6,17,w
1902,4,17,w
341,15,8,w
406,13,6,l
1494,2,11,l
312,2,20,l
1945,1,2,w
798,7,6,w
469,19,13,l
201,10,15,l
977,8,10,l
609,10,16,w
1583,18,17,l
1503,10,8,l
1967,3,12,l
1691,8,11,l
258,16,8,w
799,16,2,w
1003,4,17,w
1770,18,1,w
867,14,9,l
1632,5,8,w
1423,13,15,l
446,17,1,w
172,4,2,l
1572,4,11,w
1308,17,3,w
1400,8,7,l
1381,9,16,l
309,4,9,w
276,16,6,l
143,12,6,w
1631,8,9,w
1511,3,10,l
1496,14,3,w
1018,18,2,w
1769,17,8,w
1894,4,18,w
1729,2,20,w
1518,14,8,l
1526,19,4,l
1377,17,2,w
398,11,9,l
424,7,4,l
1478,18,6,w
1194,1,19,w
1965,10,11,w
1299,16,18,l
1481,11,15,l
1160,8,20,w
918,20,12,w
568,15,1,l
1298,1,16,w
92,2,6,w
27,1,3,w
1964,4,13,w
1429,17,7,w
525,4,7,w
569,13,11,l
1834,14,9,w
1730,9,4,w
442,5,16,l
1655,8,5,l
1908,1,16,l
136,16,17,w
1530,8,17,l
1916,4,15,l
1286,11,13,w
1181,7,17,w
456,18,15,w
1649,6,17,l
6,5,13,l
1041,1,9,w
951,13,2,l
1855,19,14,w
325,20,7,l
1179,9,4,l
862,1,10,l
808,14,2,l
1616,2,3,w
830,19,9,l
729,10,9,l
818,4,14,l
1790,1,10,l
1089,8,11,w
907,5,16,l
1911,15,1,w
731,12,15,l
253,16,2,l
1444,18,20,l
1710,13,9,w
791,18,19,l
88,18,17,w
1065,18,7,w
1165,12,4,w
600,5,6,w
1604,11,10,l
191,14,13,l
443,8,4,w
385,13,9,l
567,8,6,w
365,1,12,w
234,12,14,l
503,19,8,l
1097,15,18,w
803,8,12,w
280,17,10,w
1796,8,19,l
31,20,8,w
335,3,1,l
1886,13,16,l
1556,15,13,w
1406,9,5,w
1657,7,1,l
788,15,1,w
620,7,10,w
349,2,6,l
78,15,12,l
238,19,4,w
1239,15,7,w
101,14,8,w
1460,16,3,w
1840,11,20,l
764,13,5,w
513,14,15,l
1205,2,6,l
1802,10,7,l
1188,4,16,l
810,6,15,w
1870,3,4,l
758,18,13,w
1384,14,2,l
1401,20,12,l
1609,5,8,l
554,1,17,w
1929,3,17,w
1527,6,11,w
855,1,20,l
1831,6,17,w
946,17,19,l
1539,14,6,l
1639,14,5,w
1222,17,11,w
79,12,18,w
1505,5,2,w
872,5,1,l
730,18,11,w
1428,3,12,w
1167,16,17,l
148,8,12,w
1853,13,15,w
1939,2,10,l
1738,19,1,l
1814,12,15,w
871,6,13,l
1606,10,14,l
1038,20,3,l
674,16,9,l
578,19,12,w
1364,6,17,w
1280,19,3,w
927,15,14,w
1214,2,20,w
1560,7,1,w
1180,8,14,w
487,4,19,l
581,10,16,l
1528,18,15,l
889,4,17,l
217,17,19,w
236,7,2,l
44,13,15,l
541,1,18,w
1887,4,8,l
1233,6,20,w
1057,10,1,l
340,12,6,l
804,10,11,w
1672,14,11,l
1072,3,20,w
866,18,5,l
1781,4,11,w
1820,14,19,l
1969,11,6,w
1838,14,16,w
987,12,10,l
1131,10,6,l
58,2,7,w
488,18,4,w
566,15,18,w
1388,3,2,l
1569,18,2,l
934,17,4,w
96,7,11,w
1144,4,14,l
1486,8,5,w
1419,3,2,l
879,12,7,w
670,8,1,l
1500,3,7,w
1157,3,20,w
1731,3,15,w
701,10,13,l
308,8,1,l
1147,5,14,w
714,14,2,w
1407,17,19,l
579,6,11,l
1154,10,18,w
416,4,13,w
1390,12,15,l
1107,3,2,w
407,1,16,w
1625,15,1,l
1249,4,2,w
363,12,10,l
835,6,7,w
1808,1,4,w
540,12,14,w
635,7,11,l
197,7,5,l
247,17,3,w
153,14,9,l
1762,14,15,w
99,1,6,w
941,4,18,l
110,20,10,l
1783,5,7,l
1246,16,3,l
1534,9,1,l
1554,15,6,l
1919,10,3,w
1812,9,6,l
833,15,13,w
515,19,1,l
1921,15,9,w
1120,16,17,l
549,20,2,l
1941,18,16,w
1721,6,16,w
1634,10,4,l
18,11,14,w
13,4,3,w
422,19,17,l
1420,11,13,w
545,6,3,l
996,11,18,w
1541,18,17,l
500,16,11,l
1519,14,10,w
495,4,19,l
935,5,4,w
1053,15,19,l
1564,13,10,w
1495,9,5,w
1124,15,17,w
633,19,1,w
62,12,3,l
1871,18,19,w
1671,17,18,w
518,10,1,l
1362,12,4,w
10,18,15,l
155,8,7,w
725,16,6,l
70,5,12,l
237,5,10,w
646,12,14,l
863,10,13,l
141,12,17,w
1142,19,8,w
1451,20,12,l
783,2,10,w
50,8,12,l
685,19,10,w
1635,15,9,w
1348,7,6,l
1405,11,18,l
1191,16,8,w
1999,16,10,w
1843,13,1,l
1771,15,4,l
61,13,4,l
1763,15,7,w
1335,9,12,w
1366,14,17,w
911,9,18,l
939,1,12,l
189,10,13,w
501,10,1,l
1883,20,4,l
738,14,9,l
144,8,7,w
174,4,11,l
1324,5,9,l
815,1,2,w
1803,10,19,w
173,11,20,l
1031,7,2,l
1005,13,10,l
1001,12,2,l
528,13,4,w
1643,1,16,l
1776,9,3,w
504,11,4,l
1382,10,1,w
472,15,20,w
1446,17,7,l
402,5,20,l
313,2,11,l
1426,19,12,l
1893,16,4,l
1275,19,5,w
1948,2,11,l
299,10,14,w
454,16,3,w
1881,6,13,l
848,6,15,l
1570,7,4,l
1081,11,20,w
1787,3,1,w
656,16,5,l
962,20,9,l
202,19,18,l
1565,11,9,w
1561,11,9,w
1264,20,3,l
1265,14,3,l
1200,12,4,w
736,5,4,l
1693,2,13,w
780,15,16,l
580,11,19,l
659,5,11,l
1359,19,7,w
813,12,10,l
419,7,4,l
1358,18,2,w
1706,10,2,l
1713,9,18,l
390,13,10,l
434,11,17,w
32,9,19,l
1658,5,19,w
682,12,13,w
428,20,3,l
1370,10,15,l
1925,17,16,w
386,4,17,w
1268,6,8,w
81,18,19,l
773,14,2,l
550,2,17,l
1474,13,10,l
1437,8,3,l
190,11,16,w
1794,9,6,l
1694,19,12,l
1825,13,15,l
1349,6,11,w
417,2,16,l
523,19,11,l
498,3,8,w
796,5,8,l
1824,8,16,w
1086,7,11,l
1465,12,13,w
1431,12,19,l
1203,20,18,l
1159,18,10,w
1936,2,11,l
1158,20,13,w
1899,15,3,l
1555,16,15,w
1897,15,16,w
377,12,4,l
771,7,18,l
1740,16,19,w
1491,19,6,w
837,15,10,l
853,16,15,w
1485,4,14,w
1075,12,7,l
781,2,12,l
1650,19,15,l
97,4,1,l
1016,20,3,w
875,16,1,w
1326,16,9,l
125,8,20,l
564,9,1,w
616,13,14,w
1647,15,14,l
1251,12,13,l
1068,15,10,w
294,4,15,w
1269,2,13,w
486,2,11,w
657,3,13,w
1589,20,2,w
1132,15,20,w
1319,6,1,l
1032,13,4,w
1488,11,7,l
116,8,6,l
445,18,15,l
1106,11,12,w
480,5,13,l
899,16,8,l
824,20,19,l
1932,15,7,w
1618,8,18,w
1551,6,3,w
1688,8,2,l
69,11,7,l
207,10,4,l
1807,8,13,w
423,14,18,w
1975,7,3,w
33,15,7,w
859,9,6,l
66,11,3,l
232,17,3,w
387,2,19,w
565,20,11,l
318,8,2,l
1669,14,8,l
944,20,15,l
1238,15,7,w
471,14,16,l
777,9,18,l
1090,17,9,w
869,13,6,w
1116,12,3,w
949,12,4,l
1696,17,14,w
47,7,6,l
8,9,14,l
457,2,19,w
261,3,15,w
1084,9,12,w
1483,10,11,l
1644,19,15,w
366,18,5,w
1971,20,15,w
713,18,17,l
273,20,19,l
1105,3,16,l
165,19,18,w
770,3,5,w
774,2,12,w
919,11,13,l
784,10,15,l
767,9,3,l
861,7,6,w
1759,12,5,l
369,4,2,l
838,17,14,w
588,15,13,w
1441,18,15,w
967,20,7,l
142,17,18,w
124,5,8,w
1109,15,19,w
131,5,6,l
1690,8,5,l
868,1,19,l
1499,9,3,l
1613,1,13,w
1455,4,3,l
447,2,4,w
7,6,16,w
522,19,11,l
811,13,2,w
45,19,11,w
1562,20,14,l
947,9,14,w
1145,13,6,w
119,2,4,w
1642,20,4,w
1492,5,2,w
851,7,19,w
1052,14,6,w
271,19,2,w
1614,5,19,w
1679,7,6,l
913,7,16,w
1046,7,9,l
187,4,5,w
1818,17,2,w
1553,6,12,w
421,19,6,l
239,1,20,w
905,6,9,w
1066,5,20,w
1624,1,16,l
337,12,8,l
307,4,9,w
1542,3,14,l
1440,11,1,w
415,2,10,l
1557,20,14,l
1122,12,2,l
127,8,9,w
230,12,8,w
1156,18,20,w
160,19,12,l
1749,6,2,w
1082,1,19,l
1272,3,19,w
1416,2,3,l
168,10,13,l
1221,13,10,l
507,14,18,l
448,3,1,w
1101,17,9,l
965,8,11,w
1125,19,17,w
1608,1,8,l
766,8,10,l
1241,20,11,l
932,4,2,l
1676,20,2,l
1417,12,8,l
1933,5,12,w
449,15,1,w
453,6,5,l
1867,19,16,l
1293,3,12,w
241,10,14,w
637,11,13,w
1654,16,10,w
1288,9,1,w
1574,5,20,l
629,11,13,l
954,8,12,l
243,13,12,l
1424,11,1,w
1806,13,19,l
737,11,8,l
536,20,19,w
24,5,16,l
1174,18,5,w
1193,13,10,w
1620,5,19,w
676,17,4,w
1864,11,1,w
915,7,10,l
483,16,7,l
786,19,7,w
535,20,17,w
14,1,10,w
1575,12,14,w
663,19,18,l
1339,17,13,w
288,18,11,l
379,11,3,l
196,2,5,l
1949,15,1,w
178,12,7,w
1487,10,14,w
1835,1,18,w
876,13,19,l
831,1,9,l
1515,13,9,w
360,3,4,w
396,15,13,w
1163,13,4,l
605,1,7,w
691,5,4,l
29,18,9,l
1320,12,20,w
527,20,3,l
940,7,8,l
1484,7,5,w
678,13,4,l
231,1,7,w
395,3,8,w
559,8,12,w
959,10,4,l
1521,3,19,l
1538,11,1,l
1723,6,2,l
1448,14,9,w
1383,5,1,w
931,1,20,l
583,3,5,w
687,20,6,l
220,10,17,l
1844,1,5,l
1164,4,15,w
1750,17,18,l
19,2,9,l
1327,15,9,w
593,1,19,w
1777,20,14,l
1015,17,15,w
814,6,3,l
1895,20,7,l
361,16,5,w
856,4,14,l
1926,1,6,w
77,16,17,w
1096,7,2,w
476,8,14,w
1956,19,16,l
184,19,13,w
122,6,1,w
1323,10,16,l
1764,19,1,w
1852,12,9,l
589,20,15,l
1906,14,17,l
1333,11,10,l
978,1,18,l
975,9,12,l
1338,15,2,w
834,6,2,w
1610,1,13,l
1128,4,5,w
11,3,10,w
1363,20,19,l
1351,6,19,w
968,4,1,l
677,20,8,l
847,6,19,l
206,6,9,w
108,17,6,l
477,18,8,w
1735,15,17,l
463,14,11,l
1088,9,14,l
1935,5,18,w
1768,1,5,l
491,16,14,l
1202,19,14,w
1577,4,17,w
224,19,1,l
1788,13,8,l
557,8,15,l
1152,10,7,l
556,3,8,l
1104,16,10,l
414,13,16,l
439,12,10,l
982,12,7,l
526,16,20,w
1344,12,2,w
906,13,18,l
710,11,20,l
1666,19,2,l
1386,8,19,w
1836,2,12,w
1579,17,2,l
300,3,6,l
1944,12,6,l
809,10,11,w
778,5,10,l
1898,11,20,w
1175,13,5,w
250,6,13,w
590,11,20,w
561,12,13,l
1148,20,14,l
715,19,1,w
983,17,7,l
1697,20,10,l
1002,9,16,l
1421,20,7,w
1524,6,19,w
1946,2,16,l
461,1,10,w
612,4,12,l
1508,20,5,l
572,15,18,l
505,2,3,l
394,11,17,l
1607,6,7,l
1250,17,2,w
1537,1,12,l
1318,18,20,l
1443,8,15,w
1385,17,13,w
726,2,16,l
1930,6,16,l
702,1,8,w
1092,13,8,w
942,9,4,w
355,19,5,l
1434,14,9,l
772,13,3,l
1705,1,5,l
980,9,14,w
1357,18,15,l
666,19,2,w
1149,11,1,w
425,20,15,w
1668,8,19,l
283,1,18,w
128,12,13,l
966,12,11,w
1253,20,17,w
1028,18,7,w
841,18,9,w
1605,9,20,l
1415,19,20,l
846,3,16,w
311,7,2,w
858,7,18,l
643,17,19,w
904,6,18,w
39,13,18,w
391,15,10,w
226,11,20,l
1736,17,2,w
1719,17,6,l
65,15,14,w
497,18,10,w
1395,3,18,w
303,7,15,w
779,15,8,w
1270,13,10,l
1754,3,13,l
1074,16,4,w
350,3,17,w
984,3,19,w
1464,13,9,w
106,9,19,w
467,14,15,w
1183,6,20,l
1185,9,6,l
1885,7,18,l
544,1,5,l
972,1,8,w
1989,6,17,l
55,20,2,w
1289,4,8,l
1410,9,12,w
631,11,10,l
1196,4,11,l
1629,16,2,w
225,18,6,l
1380,15,9,w
679,7,18,w
755,19,8,l
35,9,17,l
973,8,13,l
614,11,16,l
1153,13,12,w
1452,15,11,l
1004,11,18,l
1091,7,5,l
1044,12,15,l
1039,14,5,w
689,1,11,l
1216,1,13,l
613,2,3,w
1263,6,2,w
805,4,18,l
333,3,1,w
653,4,1,l
1256,18,19,l
1849,18,12,w
287,6,13,w
1901,14,6,w
1242,1,20,l
306,9,19,w
936,4,14,w
1865,3,1,w
971,9,4,w
683,12,14,w
1462,17,6,w
281,5,16,l
80,15,10,l
1532,1,11,w
83,3,5,w
1025,16,11,w
823,19,18,w
1043,13,16,l
1857,3,13,w
408,6,17,w
296,1,8,l
749,10,19,w
1143,4,16,w
1872,18,11,w
1951,7,12,l
807,7,17,l
1938,20,11,l
264,3,9,w
244,20,7,l
1252,18,11,l
1394,5,20,l
1277,20,14,l
573,9,11,w
1743,19,13,l
923,3,14,w
1033,16,9,l
1873,17,10,l
151,11,2,l
592,5,2,l
1134,2,16,l
743,6,18,w
399,16,20,l
1591,11,10,l
1168,7,17,w
105,16,6,l
821,4,2,l
93,15,8,l
1535,5,6,w
826,5,2,l
750,15,11,l
1861,1,15,w
542,8,3,l
275,5,20,l
883,19,17,l
221,13,4,w
17,7,12,l
1100,17,8,w
1891,4,7,w
964,15,14,l
1378,14,1,w
1340,17,5,w
1224,5,9,l
1014,5,19,l
577,15,1,l
1636,3,17,w
100,8,16,l
1874,10,18,w
1195,5,4,l
441,17,7,w
1943,10,18,w
1995,8,15,l
1036,16,10,w
806,10,7,l
185,2,11,l
48,14,11,w
1868,14,19,w
632,6,9,w
1022,18,13,l
957,1,8,l
1592,6,17,l
1021,11,2,l
327,5,19,w
1791,13,17,l
389,14,3,w
1811,18,16,l
1477,13,6,l
1184,16,12,l
671,1,14,l
1817,8,18,l
509,12,19,w
857,17,16,w
1261,13,2,w
787,1,16,l
1741,16,13,l
104,16,10,l
199,19,9,l
289,11,18,w
508,18,6,l
921,15,6,l
548,2,17,l
251,11,16,w
956,17,6,l
1983,14,18,w
1599,13,2,w
218,6,8,l
1773,4,16,l
1055,17,9,w
759,3,13,w
1558,5,16,w
268,5,6,w
817,13,17,w
708,13,16,w
1504,2,14,l
654,8,2,l
1982,10,15,w
641,3,20,w
1981,16,6,w
1243,7,20,l
697,16,17,w
418,10,18,l
1922,8,5,l
992,10,9,w
852,6,16,l
1875,18,7,l
324,18,4,l
123,2,12,w
1411,12,4,l
150,8,7,l
929,15,19,w
610,11,18,w
1823,16,12,l
1923,11,6,l
502,15,16,l
990,4,16,w
619,7,9,l
1315,13,16,l
594,2,7,w
1991,3,4,l
1285,6,15,w
1020,1,8,w
63,6,10,w
1998,6,10,w
1266,19,13,l
1973,8,19,w
1172,20,6,l
1571,13,15,w
432,15,4,l
1334,12,6,w
543,1,2,l
1182,15,7,w
1580,15,2,l
1314,12,11,w
94,12,18,l
167,1,18,l
59,5,14,l
85,18,17,w
1155,14,15,w
692,19,10,l
