game_no,player_first,player_second,result
975,9,12,l
574,13,12,l
550,2,17,l
1280,19,3,w
41,19,11,w
1428,3,12,w
1476,17,6,w
1829,4,15,w
1367,11,16,w
217,17,19,w
523,19,11,l
344,9,15,l
1600,19,13,l
636,15,8,w
186,14,3,w
1894,4,18,w
1297,10,20,w
1907,4,5,w
1364,6,17,w
1231,10,15,l
368,20,9,l
634,18,14,w
505,2,3,l
730,18,11,w
954,8,12,l
1766,6,5,w
450,10,14,l
1697,20,10,l
810,6,15,w
85,18,17,w
696,7,10,l
1838,14,16,w
1556,15,13,w
1043,13,16,l
1146,12,7,l
866,18,5,l
388,20,3,w
1664,13,16,l
1825,13,15,l
1021,11,2,l
1253,20,17,w
269,10,5,l
433,13,19,l
744,7,5,l
1472,7,8,l
305,14,7,w
775,4,15,w
322,16,11,w
1560,7,1,w
545,6,3,l
313,2,11,l
924,10,17,w
521,11,6,w
1337,2,8,l
819,17,5,l
648,17,6,l
1046,7,9,l
1228,17,14,w
719,9,8,w
989,13,7,l
604,10,13,w
1669,14,8,l
1103,11,8,w
1403,14,7,w
396,15,13,w
1742,11,4,l
1438,6,12,l
1149,11,1,w
12,13,20,l
999,18,17,l
1577,4,17,w
1574,5,20,l
823,19,18,w
612,4,12,l
915,7,10,l
843,1,4,l
52,8,10,w
595,11,3,l
1340,17,5,w
328,2,13,l
1410,9,12,w
1354,19,10,l
5,16,13,l
541,1,18,w
583,3,5,w
1106,11,12,w
1615,9,6,l
1631,8,9,w
194,9,17,l
1412,19,2,l
191,14,13,l
1251,12,13,l
1897,15,16,w
830,19,9,l
1776,9,3,w
1832,16,17,w
619,7,9,l
631,11,10,l
468,14,19,w
1920,10,3,w
1088,9,14,l
134,10,14,w
240,3,13,l
873,13,2,l
372,16,13,w
1863,8,12,l
263,16,19,l
1301,6,19,w
1916,4,15,l
1197,15,2,l
661,13,9,l
1970,17,19,l
716,9,4,l
812,11,10,w
675,6,3,w
1840,11,20,l
223,7,14,w
1150,2,19,l
624,10,11,l
1143,4,16,w
1105,3,16,l
1924,19,14,w
995,10,12,w
1824,8,16,w
1821,16,10,l
352,15,2,w
1622,5,15,l
231,1,7,w
1221,13,10,l
1790,1,10,l
179,9,3,l
187,4,5,w
297,16,11,l
1027,14,20,l
778,5,10,l
48,14,11,w
136,16,17,w
226,11,20,l
1756,13,17,l
1878,17,6,w
1050,3,18,l
556,3,8,l
796,5,8,l
1623,15,2,l
1741,16,13,l
1490,2,19,l
907,5,16,l
1640,1,12,w
421,19,6,l
72,8,17,l
1682,17,6,w
1318,18,20,l
1296,17,11,l
1591,11,10,l
195,3,20,w
28,18,11,l
1358,18,2,w
1054,20,12,w
479,20,4,l
1383,5,1,w
1080,7,10,l
1386,8,19,w
1268,6,8,w
349,2,6,l
1486,8,5,w
1877,14,19,w
879,12,7,w
42,3,10,w
845,15,7,w
192,15,19,l
1275,19,5,w
1137,17,18,w
1053,15,19,l
1538,11,1,l
469,19,13,l
1157,3,20,w
856,4,14,l
1805,17,11,w
1496,14,3,w
1207,7,3,l
1421,20,7,w
1624,1,16,l
1965,10,11,w
1379,18,11,l
916,14,13,w
60,6,9,w
46,8,17,w
1653,17,9,l
848,6,15,l
522,19,11,l
1298,1,16,w
1459,4,20,w
1675,10,18,w
1793,2,8,w
941,4,18,l
180,5,15,l
1867,19,16,l
582,7,1,l
160,19,12,l
2,16,12,l
914,8,18,w
1371,14,15,l
867,14,9,l
1045,16,1,w
1558,5,16,w
1413,18,2,w
734,20,12,w
353,12,9,l
1317,13,11,w
1139,12,9,l
142,17,18,w
1830,2,10,l
492,10,17,w
89,1,12,w
1147,5,14,w
137,7,20,w
374,1,6,w
1971,20,15,w
1841,2,6,w
1497,4,19,w
423,14,18,w
983,17,7,l
1302,3,16,w
760,13,5,l
343,17,14,w
1879,2,1,l
1775,12,8,l
1019,6,7,w
1174,18,5,w
1611,19,15,l
8,9,14,l
265,11,8,w
188,6,20,w
1007,4,6,w
1319,6,1,l
1212,17,14,l
828,15,20,l
490,4,15,l
1245,8,12,l
1335,9,12,w
461,1,10,w
546,5,9,l
345,3,6,l
684,19,17,w
1915,8,10,w
9,3,18,w
1304,7,13,l
315,3,9,l
336,14,16,l
100,8,16,l
623,14,16,w
143,12,6,w
917,14,7,w
789,17,2,w
1848,6,8,l
633,19,1,w
1701,15,6,w
1814,12,15,w
966,12,11,w
1117,11,15,w
29,18,9,l
1602,8,18,w
1259,2,18,w
428,20,3,l
1757,2,3,l
43,18,5,l
68,2,4,l
1162,6,7,w
898,10,4,l
1419,3,2,l
1118,12,7,l
1257,13,1,l
1755,10,11,w
1948,2,11,l
940,7,8,l
808,14,2,l
627,3,8,w
190,11,16,w
20,5,14,l
1540,17,13,l
597,17,7,l
1904,11,13,l
1436,9,11,w
1778,13,10,w
792,20,11,w
1181,7,17,w
59,5,14,l
906,13,18,l
530,12,4,l
1870,3,4,l
1575,12,14,w
491,16,14,l
1913,4,20,l
1216,1,13,l
1928,12,18,l
701,10,13,l
1627,7,16,w
1504,2,14,l
1313,8,11,w
1919,10,3,w
337,12,8,l
318,8,2,l
1985,19,10,l
1952,4,19,w
1502,18,13,w
986,1,2,l
201,10,15,l
918,20,12,w
649,1,3,w
1716,12,4,l
1135,2,9,l
196,2,5,l
219,9,6,l
933,8,9,l
355,19,5,l
478,13,6,l
375,17,19,l
1984,8,15,l
1240,3,19,w
1713,9,18,l
1658,5,19,w
124,5,8,w
1202,19,14,w
747,15,6,w
928,14,3,l
448,3,1,w
1390,12,15,l
285,9,2,l
697,16,17,w
1842,11,18,l
81,18,19,l
1004,11,18,l
1812,9,6,l
1283,2,18,l
1632,5,8,w
364,7,20,w
1116,12,3,w
395,3,8,w
834,6,2,w
403,3,2,w
1833,11,12,l
680,7,5,w
1484,7,5,w
891,5,9,l
335,3,1,l
660,8,17,w
1460,16,3,w
1312,14,20,l
524,20,13,l
141,12,17,w
1405,11,18,l
1774,2,15,w
1973,8,19,w
1909,6,1,w
487,4,19,l
655,2,16,w
1282,16,18,w
151,11,2,l
1511,3,10,l
610,11,18,w
1446,17,7,l
3,4,15,w
173,11,20,l
894,1,16,w
1160,8,20,w
284,6,11,l
1201,3,10,l
638,20,15,w
393,15,3,l
602,18,14,w
1598,1,15,w
130,6,16,l
855,1,20,l
794,8,16,l
1185,9,6,l
1662,4,9,w
1787,3,1,w
222,16,2,w
1236,5,7,l
1210,13,16,l
607,2,4,w
949,12,4,l
797,15,12,w
1777,20,14,l
750,15,11,l
1323,10,16,l
1209,1,20,l
1888,1,6,l
1908,1,16,l
1494,2,11,l
437,6,4,w
782,2,5,l
282,9,2,l
1681,9,11,l
15,20,3,w
354,14,11,l
1321,2,6,w
1580,15,2,l
359,6,4,l
1849,18,12,w
849,3,1,l
1127,11,6,w
480,5,13,l
938,5,19,w
1779,5,1,l
1341,6,5,l
1831,6,17,w
1362,12,4,w
97,4,1,l
1852,12,9,l
193,2,6,w
1781,4,11,w
723,18,13,w
1744,3,14,w
1443,8,15,w
1620,5,19,w
184,19,13,w
427,18,1,l
932,4,2,l
1676,20,2,l
1288,9,1,w
537,14,18,w
169,9,19,w
1754,3,13,l
339,18,13,l
880,5,17,w
474,7,18,l
484,10,2,w
1972,7,19,w
1491,19,6,w
1535,5,6,w
1003,4,17,w
980,9,14,w
210,7,3,w
1768,1,5,l
870,11,13,l
743,6,18,w
170,19,10,w
666,19,2,w
1078,14,6,w
381,5,10,w
630,15,2,w
935,5,4,w
739,2,17,w
278,5,13,l
302,9,4,l
446,17,1,w
121,9,4,w
1336,12,3,w
10,18,15,l
926,19,18,l
1424,11,1,w
1101,17,9,l
144,8,7,w
499,5,14,l
1402,5,18,w
1258,17,3,w
175,8,12,l
508,18,6,l
435,6,14,l
1016,20,3,w
1271,16,17,l
449,15,1,w
203,16,19,w
1292,10,9,w
1305,9,2,w
1940,3,13,w
868,1,19,l
860,17,7,l
131,5,6,l
385,13,9,l
1366,14,17,w
806,10,7,l
1411,12,4,l
84,12,2,w
569,13,11,l
527,20,3,l
977,8,10,l
1222,17,11,w
1807,8,13,w
1192,7,1,l
1286,11,13,w
1056,8,15,l
1372,3,16,w
559,8,12,w
952,18,7,w
1926,1,6,w
215,16,12,l
707,4,10,l
923,3,14,w
6,5,13,l
887,17,11,w
614,11,16,l
1030,8,20,w
706,15,5,w
330,2,6,l
1543,1,7,w
155,8,7,w
1087,9,15,l
756,8,3,w
931,1,20,l
1074,16,4,w
506,7,19,l
1714,17,5,w
1062,18,19,w
1835,1,18,w
536,20,19,w
1734,18,20,l
632,6,9,w
1695,18,8,l
1576,10,1,l
1474,13,10,l
256,20,5,w
608,14,20,l
1208,2,19,w
1900,13,9,w
1785,12,7,l
1068,15,10,w
813,12,10,l
1981,16,6,w
990,4,16,w
1670,17,7,l
341,15,8,w
319,3,14,l
659,5,11,l
1997,5,6,l
577,15,1,l
489,5,2,w
2000,15,5,w
974,4,19,l
1100,17,8,w
1028,18,7,w
1357,18,15,l
592,5,2,l
230,12,8,w
464,16,11,w
1462,17,6,w
1479,16,18,w
560,8,2,w
382,7,18,l
404,5,10,l
1709,18,20,w
509,12,19,w
18,11,14,w
392,19,15,l
1488,11,7,l
519,10,11,l
547,19,5,l
720,19,1,l
292,16,7,l
1276,15,1,l
1593,3,11,l
1375,13,2,w
1937,10,11,l
1607,6,7,l
96,7,11,w
440,19,10,w
299,10,14,w
386,4,17,w
1585,5,9,l
1388,3,2,l
1546,7,19,l
1377,17,2,w
103,14,12,w
208,12,4,l
470,20,17,w
1561,11,9,w
310,18,17,l
24,5,16,l
762,20,16,l
525,4,7,w
927,15,14,w
1693,2,13,w
804,10,11,w
320,13,3,l
1782,4,13,w
1129,11,12,w
1073,19,16,l
1823,16,12,l
1526,19,4,l
98,18,16,w
156,19,20,w
1000,17,19,l
1595,14,2,l
1284,3,17,w
1138,5,6,w
1178,11,20,w
426,9,4,w
862,1,10,l
1991,3,4,l
1213,17,15,l
896,4,10,l
517,9,19,l
1795,6,8,l
1862,5,15,l
87,9,15,w
277,8,12,w
759,3,13,w
135,10,3,w
1597,5,11,w
672,11,16,l
387,2,19,w
803,8,12,w
833,15,13,w
1726,2,4,l
1982,10,15,w
279,13,6,w
35,9,17,l
972,1,8,w
1324,5,9,l
936,4,14,w
1850,19,15,l
236,7,2,l
25,3,18,w
309,4,9,w
290,17,18,l
1395,3,18,w
1534,9,1,l
1033,16,9,l
811,13,2,w
961,16,3,l
1360,2,14,w
105,16,6,l
1665,15,20,w
1002,9,16,l
1420,11,13,w
37,19,17,w
1690,8,5,l
1356,3,11,l
751,20,15,l
953,9,4,l
1963,18,7,w
1089,8,11,w
1239,15,7,w
383,17,8,l
1996,4,2,l
821,4,2,l
946,17,19,l
1315,13,16,l
736,5,4,l
1184,16,12,l
878,17,7,l
859,9,6,l
1404,6,12,w
1300,1,10,w
908,14,16,w
371,16,6,l
1733,9,3,w
1549,17,5,w
1914,18,5,l
671,1,14,l
1408,8,19,w
1334,12,6,w
785,20,15,w
786,19,7,w
1542,3,14,l
1285,6,15,w
960,16,1,l
1626,10,17,l
1931,12,3,w
389,14,3,w
822,4,13,l
22,17,1,w
740,17,1,w
1516,4,10,l
553,17,18,w
1509,2,6,w
133,10,5,w
338,19,2,w
1020,1,8,w
1012,15,9,l
1959,10,5,l
641,3,20,w
799,16,2,w
212,13,14,w
549,20,2,l
171,19,3,l
1457,15,7,l
587,11,20,w
227,5,11,l
1934,3,9,w
1098,5,11,l
316,20,15,w
1735,15,17,l
839,14,16,l
652,15,16,l
348,5,7,w
982,12,7,l
746,9,15,w
1224,5,9,l
945,16,5,l
56,3,10,l
267,12,4,l
409,12,8,w
970,2,18,w
453,6,5,l
1890,5,19,w
1037,7,15,l
1387,10,19,l
1749,6,2,w
1369,5,2,w
268,5,6,w
331,4,19,l
1845,13,7,w
576,5,4,w
63,6,10,w
1592,6,17,l
1846,17,4,l
872,5,1,l
1122,12,2,l
1153,13,12,w
520,17,3,l
275,5,20,l
298,20,9,l
30,15,2,w
1008,14,17,w
704,14,7,l
1417,12,8,l
1466,19,17,l
1470,4,2,w
885,2,4,l
825,18,7,l
998,15,16,w
1005,13,10,l
1633,6,9,w
1539,14,6,l
1330,15,7,l
1884,1,12,l
408,6,17,w
714,14,2,w
356,19,6,l
1394,5,20,l
677,20,8,l
327,5,19,w
1128,4,5,w
181,7,8,w
1521,3,19,l
436,7,9,l
1946,2,16,l
254,20,2,l
334,19,13,l
1927,8,10,w
430,3,11,w
295,11,15,l
783,2,10,w
1708,3,11,w
919,11,13,l
1329,20,14,w
116,8,6,l
1071,3,7,w
1124,15,17,w
303,7,15,w
1864,11,1,w
557,8,15,l
1115,18,20,l
613,2,3,w
1550,10,17,w
646,12,14,l
816,6,9,l
1200,12,4,w
1987,6,9,w
685,19,10,w
1872,18,11,w
1529,12,14,l
238,19,4,w
1728,4,14,l
1426,19,12,l
1513,5,17,l
185,2,11,l
1144,4,14,l
673,6,14,l
1263,6,2,w
496,11,13,l
1320,12,20,w
1467,19,18,l
241,10,14,w
598,6,10,l
647,19,7,w
1949,15,1,w
1355,16,10,l
1029,20,10,w
1725,20,19,l
429,11,2,l
40,14,19,l
183,7,20,l
728,16,20,l
1463,5,10,l
626,11,13,w
1427,1,14,l
503,19,8,l
1679,7,6,l
890,2,19,w
7,6,16,w
439,12,10,l
1994,14,17,w
407,1,16,w
270,1,14,w
1736,17,2,w
1784,2,10,l
384,9,17,w
993,15,2,w
1797,17,8,w
1175,13,5,w
544,1,5,l
1702,4,16,l
451,11,4,w
1646,8,6,l
1407,17,19,l
504,11,4,l
17,7,12,l
1966,10,19,l
1661,17,18,w
651,16,20,w
206,6,9,w
888,3,7,l
1314,12,11,w
1220,19,13,l
1151,16,8,w
1801,14,18,w
1705,1,5,l
1326,16,9,l
1458,15,16,l
1715,8,20,w
321,2,9,l
670,8,1,l
153,14,9,l
456,18,15,w
162,10,20,l
725,16,6,l
239,1,20,w
1092,13,8,w
1453,1,10,w
178,12,7,w
1604,11,10,l
1532,1,11,w
1873,17,10,l
1822,11,20,l
246,5,8,l
225,18,6,l
605,1,7,w
1182,15,7,w
1385,17,13,w
1770,18,1,w
1217,2,16,w
1671,17,18,w
578,19,12,w
1454,3,9,l
757,1,11,w
1262,20,12,w
1001,12,2,l
1917,15,13,l
1229,16,10,w
82,18,14,l
1399,18,13,w
346,3,6,l
1131,10,6,l
424,7,4,l
197,7,5,l
289,11,18,w
1786,15,9,l
1739,16,18,w
1365,17,13,w
1325,1,20,l
591,17,14,l
347,17,13,l
1629,16,2,w
1449,6,20,w
997,10,1,w
561,12,13,l
1621,3,6,w
243,13,12,l
340,12,6,l
584,15,11,l
712,8,1,l
204,20,19,w
1956,19,16,l
1860,11,4,l
1064,6,1,l
882,13,2,w
1448,14,9,w
1308,17,3,w
1279,13,20,l
366,18,5,w
653,4,1,l
1537,1,12,l
662,12,14,l
585,20,15,l
1647,15,14,l
1256,18,19,l
1906,14,17,l
1616,2,3,w
99,1,6,w
1691,8,11,l
1584,10,6,l
609,10,16,w
1861,1,15,w
1903,14,6,w
1456,9,6,w
1042,13,10,l
362,17,11,w
1590,1,10,l
657,3,13,w
1416,2,3,l
929,15,19,w
758,18,13,w
16,13,9,l
312,2,20,l
172,4,2,l
1044,12,15,l
376,13,15,l
276,16,6,l
978,1,18,l
1854,18,7,l
893,10,1,w
922,10,6,l
838,17,14,w
1930,6,16,l
1820,14,19,l
152,19,6,l
1809,2,3,l
1711,11,16,l
1582,11,14,w
690,2,11,w
244,20,7,l
1227,10,1,l
1617,1,14,w
1141,14,17,l
824,20,19,l
262,6,2,l
726,2,16,l
865,1,18,w
1698,18,13,l
1085,1,8,w
1055,17,9,w
272,5,11,w
1583,18,17,l
1186,16,12,w
1951,7,12,l
1740,16,19,w
1435,8,12,l
259,9,18,l
1638,17,1,w
963,9,12,l
1136,17,9,l
540,12,14,w
1432,16,4,w
1905,12,19,l
342,1,17,l
1376,2,9,w
1439,11,10,w
1328,14,16,l
406,13,6,l
1013,13,20,w
1945,1,2,w
1837,20,4,l
1035,9,7,l
1995,8,15,l
1587,11,6,l
167,1,18,l
1528,18,15,l
643,17,19,w
700,18,4,l
588,15,13,w
1882,6,5,w
1531,17,18,w
1758,16,3,w
835,6,7,w
502,15,16,l
1102,8,4,w
1721,6,16,w
1167,16,17,l
471,14,16,l
858,7,18,l
920,12,3,w
472,15,20,w
992,10,9,w
1215,18,13,w
1485,4,14,w
1896,4,6,l
1148,20,14,l
1866,16,11,l
164,20,16,w
1223,14,16,l
840,2,12,l
912,8,2,w
494,20,12,w
1530,8,17,l
645,16,17,w
934,17,4,w
1451,20,12,l
742,11,13,w
498,3,8,w
674,16,9,l
500,16,11,l
1977,8,7,w
1688,8,2,l
400,12,5,w
552,3,9,w
1309,5,14,w
904,6,18,w
1066,5,20,w
1075,12,7,l
968,4,1,l
1634,10,4,l
1081,11,20,w
1943,10,18,w
1104,16,10,l
857,17,16,w
1123,3,13,w
1177,17,1,l
1464,13,9,w
1158,20,13,w
1418,11,12,w
1881,6,13,l
1455,4,3,l
1380,15,9,w
1875,18,7,l
1601,8,3,l
1606,10,14,l
776,9,4,w
441,17,7,w
705,14,2,l
1191,16,8,w
1041,1,9,w
1290,12,19,l
642,14,19,w
434,11,17,w
1248,14,2,w
1751,20,6,w
53,20,1,w
1545,18,14,l
308,8,1,l
1950,18,16,l
1299,16,18,l
755,19,8,l
329,14,1,w
64,5,13,l
603,9,19,w
964,15,14,l
768,7,6,l
1673,4,20,w
687,20,6,l
738,14,9,l
1244,5,7,w
669,8,10,w
1898,11,20,w
294,4,15,w
580,11,19,l
874,10,19,l
147,3,18,l
852,6,16,l
761,6,18,w
1678,19,2,l
668,2,3,l
418,10,18,l
486,2,11,w
1294,9,16,w
1939,2,10,l
232,17,3,w
1767,11,12,l
1769,17,8,w
159,4,12,l
1393,18,12,w
1498,10,17,w
481,16,15,l
1230,15,1,w
92,2,6,w
1107,3,2,w
724,15,10,w
34,3,7,w
528,13,4,w
1765,15,11,l
1944,12,6,l
1554,15,6,l
1743,19,13,l
1565,11,9,w
650,5,11,w
1188,4,16,l
1625,15,1,l
1038,20,3,l
1947,14,10,w
79,12,18,w
1723,6,2,l
477,18,8,w
102,15,3,l
1266,19,13,l
301,13,6,w
1799,17,5,l
1291,11,4,l
1573,3,14,w
1651,10,17,l
1816,5,15,l
532,14,13,l
566,15,18,w
529,3,5,w
369,4,2,l
903,9,18,w
1727,8,2,w
1499,9,3,l
1794,9,6,l
1738,19,1,l
567,8,6,w
163,16,5,w
1187,3,11,w
120,4,2,l
837,15,10,l
447,2,4,w
1704,2,13,w
1307,11,15,w
1856,19,2,l
735,2,13,l
76,4,11,l
956,17,6,l
1813,18,5,w
901,18,19,l
36,17,4,l
1968,5,3,l
1477,13,6,l
367,10,9,l
542,8,3,l
1712,14,1,w
1165,12,4,w
629,11,13,l
255,4,9,l
26,10,18,l
1729,2,20,w
1641,20,14,w
514,8,3,w
1351,6,19,w
551,14,20,l
741,9,19,l
1374,8,13,l
1527,6,11,w
80,15,10,l
809,10,11,w
1170,3,17,w
692,19,10,l
606,17,14,l
1112,4,3,w
1508,20,5,l
176,6,3,w
562,19,16,w
575,5,10,l
32,9,19,l
271,19,2,w
1694,19,12,l
958,1,4,l
781,2,12,l
333,3,1,w
533,18,4,w
1063,10,6,l
1544,14,8,w
1173,3,4,w
869,13,6,w
950,6,3,l
1096,7,2,w
589,20,15,l
1389,14,11,w
795,18,15,l
1134,2,16,l
224,19,1,l
1505,5,2,w
1648,8,20,l
1692,11,13,w
1273,2,16,w
699,18,14,l
57,18,16,w
444,8,5,w
1211,12,20,l
538,5,19,l
689,1,11,l
1247,20,5,w
1551,6,3,w
1789,13,14,l
1110,6,19,w
65,15,14,w
1450,8,6,w
1353,3,18,l
108,17,6,l
1091,7,5,l
883,19,17,l
1352,7,1,w
378,1,11,l
1975,7,3,w
1566,13,9,w
460,17,15,w
91,3,7,l
910,2,11,w
788,15,1,w
784,10,15,l
39,13,18,w
1929,3,17,w
1442,7,20,w
1249,4,2,w
572,15,18,l
123,2,12,w
1960,16,10,w
616,13,14,w
1730,9,4,w
1205,2,6,l
570,6,8,w
1958,8,16,w
1827,3,5,l
1636,3,17,w
1553,6,12,w
234,12,14,l
930,1,14,w
1559,19,16,w
902,2,4,w
1710,13,9,w
1886,13,16,l
74,4,15,w
1868,14,19,w
763,5,14,w
252,14,9,l
1806,13,19,l
1133,1,12,l
625,13,5,l
1635,15,9,w
1067,9,4,l
281,5,16,l
1887,4,8,l
1643,1,16,l
573,9,11,w
996,11,18,w
1274,17,2,w
1480,12,14,w
842,3,7,l
710,11,20,l
111,17,4,l
1718,11,14,l
1032,13,4,w
1109,15,19,w
1763,15,7,w
654,8,2,l
548,2,17,l
1079,4,7,l
1666,19,2,l
1339,17,13,w
600,5,6,w
1570,7,4,l
752,14,16,w
1989,6,17,l
1461,14,2,w
1895,20,7,l
452,19,13,l
732,16,10,l
1445,11,7,w
1014,5,19,l
422,19,17,l
1114,12,17,w
1885,7,18,l
1506,4,9,l
158,7,13,w
1345,9,2,l
251,11,16,w
1865,3,1,w
1569,18,2,l
815,1,2,w
1242,1,20,l
1579,17,2,l
599,3,18,l
501,10,1,l
1342,1,6,l
1234,16,13,w
717,19,20,w
644,2,4,w
90,9,16,l
579,6,11,l
1772,15,20,l
1649,6,17,l
260,7,14,w
1507,4,10,w
157,5,11,w
1610,1,13,l
512,10,11,w
1475,7,18,l
31,20,8,w
94,12,18,l
1672,14,11,l
1099,17,12,w
846,3,16,w
466,2,15,w
21,7,20,l
1761,7,16,l
189,10,13,w
476,8,14,w
488,18,4,w
119,2,4,w
895,17,13,w
703,4,11,w
397,3,20,l
1796,8,19,l
754,7,11,l
1261,13,2,w
1637,15,17,w
1699,15,4,l
237,5,10,w
1652,11,3,l
1126,18,5,l
875,16,1,w
1935,5,18,w
881,11,9,w
257,11,8,w
1425,20,6,w
773,14,2,l
793,12,3,w
107,16,9,l
988,1,20,l
1132,15,20,w
38,14,2,w
1512,5,18,w
1401,20,12,l
1397,15,6,l
777,9,18,l
1246,16,3,l
1619,5,10,w
402,5,20,l
54,19,1,w
1893,16,4,l
44,13,15,l
467,14,15,w
622,14,19,l
979,4,12,l
884,1,3,l
718,15,16,w
1332,5,12,l
1696,17,14,w
1040,2,9,l
1018,18,2,w
1578,17,15,l
214,12,16,l
86,6,17,w
1482,11,18,w
555,20,16,w
1817,8,18,l
981,6,13,w
1130,17,6,l
166,2,6,w
1880,17,9,w
1938,20,11,l
1226,7,10,l
853,16,15,w
145,20,2,w
709,15,13,l
73,17,6,l
1568,14,20,l
1440,11,1,w
1250,17,2,w
1155,14,15,w
1720,14,4,l
1011,12,4,l
483,16,7,l
128,12,13,l
1359,19,7,w
1552,9,12,w
676,17,4,w
1503,10,8,l
1121,7,13,w
1901,14,6,w
1819,14,6,w
122,6,1,w
1567,2,9,l
686,2,9,l
1990,14,6,l
535,20,17,w
864,14,5,w
693,20,11,w
67,19,20,w
62,12,3,l
1338,15,2,w
539,17,6,l
965,8,11,w
1194,1,19,w
228,1,15,l
1980,13,2,w
1119,6,5,w
117,11,14,w
1967,3,12,l
818,4,14,l
640,14,18,w
1025,16,11,w
1252,18,11,l
1964,4,13,w
495,4,19,l
1179,9,4,l
1095,6,17,w
154,2,7,l
590,11,20,w
324,18,4,l
1780,14,20,w
1811,18,16,l
1441,18,15,w
1802,10,7,l
515,19,1,l
1855,19,14,w
459,12,2,w
47,7,6,l
678,13,4,l
1108,18,15,w
1232,9,3,w
106,9,19,w
473,15,12,w
1022,18,13,l
242,6,16,l
207,10,4,l
611,2,18,l
1060,10,13,l
1603,7,11,l
1983,14,18,w
161,16,10,l
