player_no,bt_rating,elo_rating,wins
423,0.274008,1247.6,7
424,-0.210394,1163.5,3
425,-0.094726,1183.5,4
426,-0.202553,1164.8,3
427,0.200216,1234.8,6
428,0.192309,1233.4,6
429,0.083544,1214.5,5
430,0.007436,1201.3,4
431,0.270446,1247.0,7
432,-0.256174,1155.5,3
433,-0.170080,1170.5,3
434,-0.253798,1155.9,2
435,-0.070320,1187.8,3
436,0.106247,1218.5,5
437,0.140642,1224.4,5
438,-0.085903,1185.1,4
439,-0.033901,1194.1,5
440,0.142261,1224.7,6
441,-0.084361,1185.3,3
442,-0.180583,1168.6,3
443,0.103581,1218.0,5
444,0.062100,1210.8,5
445,-0.054471,1190.5,4
446,0.039590,1206.9,5
447,-0.186781,1167.6,3
448,-0.108851,1181.1,4
449,0.013027,1202.3,4
450,0.103735,1218.0,6
451,0.095695,1216.6,5
452,-0.029730,1194.8,4
453,0.195664,1234.0,6
454,0.110511,1219.2,6
455,0.063121,1211.0,6
456,0.083123,1214.4,5
457,0.087526,1215.2,5
458,-0.379520,1134.1,1
459,-0.197520,1165.7,3
460,-0.126774,1178.0,3
461,-0.168883,1170.7,3
462,-0.301309,1147.7,2
463,-0.167201,1171.0,3
464,0.082238,1214.3,6
465,-0.097037,1183.1,3
466,0.399744,1269.4,8
467,0.243845,1242.4,6
468,-0.013459,1197.7,4
469,0.061907,1210.8,5
470,-0.139371,1175.8,3
471,-0.016819,1197.1,5
472,0.108743,1218.9,6
473,-0.164980,1171.3,3
474,0.327498,1256.9,7
475,0.095931,1216.7,6
476,0.163013,1228.3,6
477,-0.229246,1160.2,3
478,-0.394381,1131.5,1
479,-0.033737,1194.1,5
480,-0.107020,1181.4,4
481,-0.100912,1182.5,3
482,-0.078272,1186.4,4
483,-0.274132,1152.4,2
484,-0.185881,1167.7,3
485,-0.231039,1159.9,3
486,-0.173877,1169.8,4
487,0.322985,1256.1,7
488,0.133665,1223.2,5
489,0.088766,1215.4,5
490,0.033037,1205.7,5
491,-0.138543,1175.9,3
492,0.044695,1207.8,5
493,-0.103085,1182.1,3
494,-0.170877,1170.3,3
495,0.114822,1219.9,5
496,-0.231203,1159.8,3
497,0.284184,1249.4,7
498,-0.038805,1193.3,4
499,-0.222087,1161.4,3
500,0.081567,1214.2,5
501,-0.070728,1187.7,4
502,-0.043417,1192.5,5
503,-0.023467,1195.9,4
504,-0.146845,1174.5,4
505,-0.087237,1184.8,4
506,-0.077548,1186.5,4
507,0.082907,1214.4,5
508,-0.060634,1189.5,4
509,-0.159746,1172.2,3
510,0.174663,1230.3,7
511,0.128386,1222.3,6
512,0.253263,1244.0,7
