player_no,bt_rating,elo_rating,wins
168,2.864096,1697.5,5
169,-1.718104,901.5,3
170,-2.280939,803.8,3
171,-0.382102,1133.6,5
172,-2.694493,731.9,3
173,-3.947783,514.2,4
174,-0.902386,1043.2,4
175,-1.081265,1012.2,4
176,-0.492303,1114.5,4
177,-7.616460,-123.1,2
178,-2.700453,730.9,3
179,-6.224432,118.7,2
180,0.653986,1313.6,5
181,0.524534,1291.1,5
182,2.674061,1664.5,6
183,-5.534781,238.5,2
184,-1.349554,965.6,4
185,-1.576250,926.2,4
186,-1.267569,979.8,4
187,-1.351715,965.2,5
188,-0.316867,1145.0,4
189,2.901056,1704.0,7
190,-2.349204,791.9,4
191,-1.571757,927.0,5
192,-6.709826,34.4,2
193,-2.713994,728.5,3
194,-2.891366,697.7,4
195,3.973585,1890.3,6
196,-2.355675,790.8,4
197,-0.677100,1082.4,4
198,-2.086394,837.6,3
199,16.512058,4068.4,8
200,4.293204,1945.8,6
201,-0.361692,1137.2,4
202,1.114491,1393.6,5
203,-1.141689,1001.7,4
204,1.967341,1541.8,6
205,0.612662,1306.4,4
206,-5.075006,318.4,2
207,0.926268,1360.9,5
208,1.498076,1460.2,6
209,1.053464,1383.0,5
210,-3.265821,632.7,3
211,3.096140,1737.9,6
212,-2.674287,735.4,3
213,-0.386641,1132.8,4
214,0.596415,1303.6,6
215,-1.198670,991.8,4
216,-2.226794,813.2,3
217,-4.126704,483.1,3
218,-1.177721,995.4,4
219,0.956612,1366.2,4
220,-1.454439,947.3,4
221,-2.346696,792.3,3
222,10.798182,3075.8,7
223,-3.161682,650.8,4
224,-3.089539,663.3,4
225,-0.257998,1155.2,5
226,4.699721,2016.4,7
227,1.320542,1429.4,5
228,-1.094853,1009.8,5
229,-1.687213,906.9,4
230,0.285192,1249.5,5
231,1.594896,1477.1,5
232,2.494586,1633.4,6
233,2.341550,1606.8,6
234,3.638010,1832.0,6
235,-0.679989,1081.9,5
236,-1.487498,941.6,5
237,1.649576,1486.6,5
238,-5.255345,287.1,3
239,2.840481,1693.4,5
240,-6.231266,117.5,2
241,-3.012034,676.8,3
242,-8.304557,-242.6,1
243,2.640555,1658.7,6
244,3.999920,1894.9,7
245,-7.521316,-106.6,2
246,2.673851,1664.5,5
247,4.270785,1941.9,6
248,1.643805,1485.6,5
249,0.144661,1225.1,4
250,0.917776,1359.4,5
251,0.939008,1363.1,5
252,-3.023518,674.8,4
253,1.257428,1418.4,4
254,-1.090475,1010.6,3
255,0.874810,1352.0,5
256,6.739913,2370.8,7
257,-1.834230,881.4,4
258,1.120645,1394.7,5
259,-2.563367,754.7,4
260,1.913410,1532.4,5
261,0.238511,1241.4,4
262,-2.307140,799.2,4
263,2.675075,1664.7,6
264,-1.420167,953.3,3
265,-5.788311,194.5,2
266,4.233883,1935.5,7
267,1.730940,1500.7,5
268,-2.358639,790.3,4
269,-0.593147,1097.0,5
270,-2.596959,748.9,3
271,-4.194582,471.3,3
272,-2.001921,852.2,3
273,-0.965098,1032.3,5
274,4.189602,1927.8,6
275,1.509475,1462.2,5
276,1.876070,1525.9,6
277,3.726066,1847.3,6
278,-2.756876,721.1,3
279,5.435321,2144.2,7
280,-3.414739,606.8,2
281,0.070913,1212.3,4
282,-4.858195,356.0,2
283,-1.596506,922.7,4
284,3.813894,1862.5,6
285,-1.211601,989.5,4
286,1.314480,1428.3,6
287,-2.256975,807.9,3
288,2.052244,1556.5,6
289,5.618438,2176.0,8
290,2.084836,1562.2,5
291,0.650594,1313.0,4
292,-3.084861,664.1,3
293,-0.428338,1125.6,5
294,2.637221,1658.1,5
295,4.043550,1902.4,6
296,-1.460732,946.2,5
297,3.468320,1802.5,7
298,3.033528,1727.0,5
299,-2.162739,824.3,3
300,3.257130,1765.8,6
301,-7.693674,-136.5,1
302,3.977480,1891.0,6
303,-0.870887,1048.7,5
304,3.282821,1770.3,6
305,-1.097432,1009.4,3
306,-1.634817,916.0,4
307,-4.035968,498.9,2
308,0.338679,1258.8,6
309,-0.227183,1160.5,5
310,-2.982348,681.9,3
311,2.112802,1567.0,6
312,-0.326431,1143.3,4
313,2.389655,1615.1,5
314,6.702074,2364.3,7
315,2.054035,1556.8,6
316,-2.562173,754.9,4
317,0.434825,1275.5,5
318,1.235010,1414.5,5
319,1.975879,1543.2,6
320,6.746927,2372.1,8
321,-3.201630,643.8,2
322,2.722430,1672.9,7
323,2.281873,1596.4,5
324,3.911941,1879.6,7
325,0.285190,1249.5,5
326,0.732233,1327.2,5
327,5.328644,2125.7,7
328,-3.385369,611.9,4
329,22.450191,5100.0,8
330,1.898100,1529.7,5
331,0.033916,1205.9,4
332,-4.517760,415.2,3
333,-1.753013,895.5,4
334,0.504444,1287.6,4
335,8.813715,2731.1,7
336,1.885677,1527.6,5
337,1.549912,1469.2,6
338,16.215230,4016.9,7
339,-2.381110,786.4,3
340,-8.939351,-352.9,2
341,2.306275,1600.6,5
342,0.363306,1263.1,5
343,-0.474161,1117.6,4
344,0.895241,1355.5,5
345,-2.810455,711.8,4
346,-2.579740,751.9,4
347,-2.342029,793.1,4
348,-0.629939,1090.6,4
349,0.537697,1293.4,5
350,3.639011,1832.2,7
351,-0.957001,1033.8,5
352,0.587685,1302.1,5
353,-0.886968,1045.9,4
354,1.464983,1454.5,4
355,-4.997574,331.8,2
356,-1.716864,901.8,4
357,-1.224801,987.2,5
358,1.008681,1375.2,5
359,0.724229,1325.8,4
360,-0.377600,1134.4,4
361,-3.176111,648.3,3
362,22.969976,5190.3,8
363,-2.122725,831.2,3
364,0.309558,1253.8,5
365,1.158415,1401.2,5
366,-2.442188,775.7,4
367,2.063644,1558.5,6
368,-1.696906,905.2,4
369,-7.467652,-97.3,2
370,4.112198,1914.4,6
371,1.939725,1537.0,6
372,19.505646,4588.5,7
373,-0.294828,1148.8,4
374,2.510979,1636.2,6
375,1.774953,1508.3,5
376,3.967078,1889.2,6
377,-1.719847,901.2,4
378,0.375724,1265.3,5
379,-1.804615,886.5,5
380,-2.004274,851.8,3
381,-2.451751,774.1,4
382,1.637950,1484.5,6
383,-4.694643,384.5,2
384,-2.055387,842.9,4
385,-2.636460,742.0,3
386,0.642187,1311.6,5
387,2.183496,1579.3,5
388,2.392873,1615.7,5
389,-0.367466,1136.2,4
390,-3.897749,522.9,3
391,-0.262390,1154.4,3
392,-1.915717,867.2,4
393,-2.125150,830.8,4
394,2.765075,1680.3,5
395,31.088469,6600.6,9
396,3.519344,1811.4,6
397,-6.442295,80.9,2
398,-1.715184,902.0,4
399,0.294388,1251.1,5
400,0.082609,1214.4,6
401,1.843683,1520.3,6
402,1.555394,1470.2,5
403,0.960040,1366.8,6
404,-2.009052,851.0,5
405,-5.080813,317.4,2
406,1.236624,1414.8,6
407,-0.910824,1041.8,4
408,6.792603,2380.0,6
409,-2.533085,760.0,3
410,1.264941,1419.7,6
411,-2.163059,824.2,3
412,1.702194,1495.7,5
413,-3.138195,654.8,3
414,0.161917,1228.1,4
415,-0.661378,1085.1,4
416,8.665541,2705.4,8
417,-1.046708,1018.2,4
418,-5.294856,280.2,2
419,10.749398,3067.4,7
420,0.127441,1222.1,6
421,0.260943,1245.3,6
422,-0.723263,1074.4,3
423,3.516407,1810.9,7
424,-3.871747,527.4,3
425,-2.049501,844.0,4
426,-4.295659,453.8,3
427,2.519634,1637.7,6
428,3.410070,1792.4,6
429,1.439269,1450.0,5
430,0.063785,1211.1,4
431,3.564956,1819.3,7
432,-6.382360,91.3,3
433,-3.359905,616.3,3
434,-3.877237,526.5,2
435,-2.061576,841.9,3
436,0.764481,1332.8,5
437,3.462822,1801.6,5
438,-1.262093,980.8,4
439,-1.205645,990.6,5
440,1.224855,1412.8,6
441,-2.281898,803.6,3
442,-4.196487,471.0,3
443,1.447693,1451.5,5
444,0.757051,1331.5,5
445,-0.532361,1107.5,4
446,1.371434,1438.2,5
447,-2.716080,728.2,3
448,-3.049523,670.2,4
449,0.226919,1239.4,4
450,1.559235,1470.9,6
451,0.867483,1350.7,5
452,0.830260,1344.2,4
453,3.263517,1766.9,6
454,1.529721,1465.7,6
455,1.144519,1398.8,6
456,0.844523,1346.7,5
457,1.125263,1395.5,5
458,-7.321875,-71.9,1
459,-3.141495,654.3,3
460,-3.235209,638.0,3
461,-3.085651,664.0,3
462,-7.194239,-49.8,2
463,-3.278197,630.5,3
464,0.868206,1350.8,6
465,-1.246562,983.5,3
466,24.812523,5510.4,8
467,4.526622,1986.4,6
468,-1.040600,1019.2,4
469,0.419840,1272.9,5
470,-2.746274,722.9,3
471,-0.081934,1185.8,5
472,1.040225,1380.7,6
473,-3.023119,674.8,3
474,15.083696,3820.3,7
475,1.006445,1374.8,6
476,2.165020,1576.1,6
477,-3.745369,549.4,3
478,-9.427194,-437.7,1
479,-0.777236,1065.0,5
480,-1.323905,970.0,4
481,-1.615251,919.4,3
482,-1.874152,874.4,4
483,-3.883984,525.3,2
484,-3.377968,613.2,3
485,-5.036800,325.0,3
486,-3.502518,591.6,4
487,6.706266,2365.0,7
488,2.245532,1590.1,5
489,1.399121,1443.1,5
490,1.426591,1447.8,5
491,-2.773991,718.1,3
492,-0.352859,1138.7,5
493,-1.812492,885.1,3
494,-3.672980,561.9,3
495,0.475839,1282.7,5
496,-3.929694,517.3,3
497,4.997616,2068.2,7
498,-2.525428,761.3,4
499,-5.402252,261.5,3
500,0.447367,1277.7,5
501,-1.347359,965.9,4
502,-0.495539,1113.9,5
503,-0.986486,1028.6,4
504,-1.534269,933.5,4
505,-0.727010,1073.7,4
506,0.057520,1210.0,4
507,1.069295,1385.8,5
508,-1.204994,990.7,4
509,-1.839655,880.4,3
510,2.298842,1599.3,7
511,1.416045,1446.0,6
512,4.350337,1955.7,7
