player_no,bt_rating,elo_rating,wins
137,-0.300000,1147.9,3
138,0.500000,1286.9,7
139,0.100000,1217.4,5
140,-0.100000,1182.6,4
141,0.700000,1321.6,8
142,-0.300000,1147.9,3
143,0.300000,1252.1,6
144,-0.100000,1182.6,4
145,-0.500000,1113.1,2
146,0.100000,1217.4,5
147,0.100000,1217.4,5
148,-0.500000,1113.1,2
149,0.300000,1252.1,6
150,-0.100000,1182.6,4
151,-0.100000,1182.6,4
152,-0.500000,1113.1,2
153,-0.100000,1182.6,4
154,0.100000,1217.4,5
155,-0.300000,1147.9,3
156,0.100000,1217.4,5
157,-0.100000,1182.6,4
158,-0.500000,1113.1,2
159,-0.300000,1147.9,3
160,-0.300000,1147.9,3
161,-0.900000,1043.7,0
162,0.300000,1252.1,6
163,0.500000,1286.9,7
164,-0.500000,1113.1,2
165,-0.100000,1182.6,4
166,-0.300000,1147.9,3
167,0.300000,1252.1,6
168,0.100000,1217.4,5
169,-0.300000,1147.9,3
170,-0.300000,1147.9,3
171,0.100000,1217.4,5
172,-0.300000,1147.9,3
173,-0.100000,1182.6,4
174,-0.100000,1182.6,4
175,-0.100000,1182.6,4
176,-0.100000,1182.6,4
177,-0.500000,1113.1,2
178,-0.300000,1147.9,3
179,-0.500000,1113.1,2
180,0.100000,1217.4,5
181,0.100000,1217.4,5
182,0.300000,1252.1,6
183,-0.500000,1113.1,2
184,-0.100000,1182.6,4
185,-0.100000,1182.6,4
186,-0.100000,1182.6,4
187,0.100000,1217.4,5
188,-0.100000,1182.6,4
189,0.500000,1286.9,7
190,-0.100000,1182.6,4
191,0.100000,1217.4,5
192,-0.500000,1113.1,2
193,-0.300000,1147.9,3
194,-0.100000,1182.6,4
195,0.300000,1252.1,6
196,-0.100000,1182.6,4
197,-0.100000,1182.6,4
198,-0.300000,1147.9,3
199,0.700000,1321.6,8
200,0.300000,1252.1,6
201,-0.100000,1182.6,4
202,0.100000,1217.4,5
203,-0.100000,1182.6,4
204,0.300000,1252.1,6
205,-0.100000,1182.6,4
206,-0.500000,1113.1,2
207,0.100000,1217.4,5
208,0.300000,1252.1,6
209,0.100000,1217.4,5
210,-0.300000,1147.9,3
211,0.300000,1252.1,6
212,-0.300000,1147.9,3
213,-0.100000,1182.6,4
214,0.300000,1252.1,6
215,-0.100000,1182.6,4
216,-0.300000,1147.9,3
217,-0.300000,1147.9,3
218,-0.100000,1182.6,4
219,-0.100000,1182.6,4
220,-0.100000,1182.6,4
221,-0.300000,1147.9,3
222,0.500000,1286.9,7
223,-0.100000,1182.6,4
224,-0.100000,1182.6,4
225,0.100000,1217.4,5
226,0.500000,1286.9,7
227,0.100000,1217.4,5
228,0.100000,1217.4,5
229,-0.100000,1182.6,4
230,0.100000,1217.4,5
231,0.100000,1217.4,5
232,0.300000,1252.1,6
233,0.300000,1252.1,6
234,0.300000,1252.1,6
235,0.100000,1217.4,5
236,0.100000,1217.4,5
237,0.100000,1217.4,5
238,-0.300000,1147.9,3
239,0.100000,1217.4,5
240,-0.500000,1113.1,2
241,-0.300000,1147.9,3
242,-0.700000,1078.4,1
243,0.300000,1252.1,6
244,0.500000,1286.9,7
245,-0.500000,1113.1,2
246,0.100000,1217.4,5
247,0.300000,1252.1,6
248,0.100000,1217.4,5
249,-0.100000,1182.6,4
250,0.100000,1217.4,5
251,0.100000,1217.4,5
252,-0.100000,1182.6,4
253,-0.100000,1182.6,4
254,-0.300000,1147.9,3
255,0.100000,1217.4,5
256,0.500000,1286.9,7
257,-0.100000,1182.6,4
258,0.100000,1217.4,5
259,-0.100000,1182.6,4
260,0.100000,1217.4,5
261,-0.100000,1182.6,4
262,-0.100000,1182.6,4
263,0.300000,1252.1,6
264,-0.300000,1147.9,3
265,-0.500000,1113.1,2
266,0.500000,1286.9,7
267,0.100000,1217.4,5
268,-0.100000,1182.6,4
269,0.100000,1217.4,5
270,-0.300000,1147.9,3
271,-0.300000,1147.9,3
272,-0.300000,1147.9,3
273,0.100000,1217.4,5
274,0.300000,1252.1,6
275,0.100000,1217.4,5
276,0.300000,1252.1,6
277,0.300000,1252.1,6
278,-0.300000,1147.9,3
279,0.500000,1286.9,7
280,-0.500000,1113.1,2
281,-0.100000,1182.6,4
282,-0.500000,1113.1,2
283,-0.100000,1182.6,4
284,0.300000,1252.1,6
285,-0.100000,1182.6,4
286,0.300000,1252.1,6
287,-0.300000,1147.9,3
288,0.300000,1252.1,6
289,0.700000,1321.6,8
290,0.100000,1217.4,5
291,-0.100000,1182.6,4
292,-0.300000,1147.9,3
293,0.100000,1217.4,5
294,0.100000,1217.4,5
295,0.300000,1252.1,6
296,0.100000,1217.4,5
297,0.500000,1286.9,7
298,0.100000,1217.4,5
299,-0.300000,1147.9,3
300,0.300000,1252.1,6
301,-0.700000,1078.4,1
302,0.300000,1252.1,6
303,0.100000,1217.4,5
304,0.300000,1252.1,6
305,-0.300000,1147.9,3
306,-0.100000,1182.6,4
307,-0.500000,1113.1,2
308,0.300000,1252.1,6
309,0.100000,1217.4,5
310,-0.300000,1147.9,3
311,0.300000,1252.1,6
312,-0.100000,1182.6,4
313,0.100000,1217.4,5
314,0.500000,1286.9,7
315,0.300000,1252.1,6
316,-0.100000,1182.6,4
317,0.100000,1217.4,5
318,0.100000,1217.4,5
319,0.300000,1252.1,6
320,0.700000,1321.6,8
321,-0.500000,1113.1,2
322,0.500000,1286.9,7
323,0.100000,1217.4,5
324,0.500000,1286.9,7
325,0.100000,1217.4,5
326,0.100000,1217.4,5
327,0.500000,1286.9,7
328,-0.100000,1182.6,4
329,0.700000,1321.6,8
330,0.100000,1217.4,5
331,-0.100000,1182.6,4
332,-0.300000,1147.9,3
333,-0.100000,1182.6,4
334,-0.100000,1182.6,4
335,0.500000,1286.9,7
336,0.100000,1217.4,5
337,0.300000,1252.1,6
338,0.500000,1286.9,7
339,-0.300000,1147.9,3
340,-0.500000,1113.1,2
341,0.100000,1217.4,5
342,0.100000,1217.4,5
343,-0.100000,1182.6,4
344,0.100000,1217.4,5
345,-0.100000,1182.6,4
346,-0.100000,1182.6,4
347,-0.100000,1182.6,4
348,-0.100000,1182.6,4
349,0.100000,1217.4,5
350,0.500000,1286.9,7
351,0.100000,1217.4,5
352,0.100000,1217.4,5
353,-0.100000,1182.6,4
354,-0.100000,1182.6,4
355,-0.500000,1113.1,2
356,-0.100000,1182.6,4
357,0.100000,1217.4,5
358,0.100000,1217.4,5
359,-0.100000,1182.6,4
360,-0.100000,1182.6,4
361,-0.300000,1147.9,3
362,0.700000,1321.6,8
363,-0.300000,1147.9,3
364,0.100000,1217.4,5
365,0.100000,1217.4,5
366,-0.100000,1182.6,4
367,0.300000,1252.1,6
368,-0.100000,1182.6,4
369,-0.500000,1113.1,2
370,0.300000,1252.1,6
371,0.300000,1252.1,6
372,0.500000,1286.9,7
373,-0.100000,1182.6,4
374,0.300000,1252.1,6
375,0.100000,1217.4,5
376,0.300000,1252.1,6
377,-0.100000,1182.6,4
378,0.100000,1217.4,5
379,0.100000,1217.4,5
380,-0.300000,1147.9,3
381,-0.100000,1182.6,4
382,0.300000,1252.1,6
383,-0.500000,1113.1,2
384,-0.100000,1182.6,4
385,-0.300000,1147.9,3
386,0.100000,1217.4,5
387,0.100000,1217.4,5
388,0.100000,1217.4,5
389,-0.100000,1182.6,4
390,-0.300000,1147.9,3
391,-0.300000,1147.9,3
392,-0.100000,1182.6,4
393,-0.100000,1182.6,4
394,0.100000,1217.4,5
395,0.900000,1356.3,9
396,0.300000,1252.1,6
397,-0.500000,1113.1,2
398,-0.100000,1182.6,4
399,0.100000,1217.4,5
400,0.300000,1252.1,6
401,0.300000,1252.1,6
402,0.100000,1217.4,5
403,0.300000,1252.1,6
404,0.100000,1217.4,5
405,-0.500000,1113.1,2
406,0.300000,1252.1,6
407,-0.100000,1182.6,4
408,0.300000,1252.1,6
409,-0.300000,1147.9,3
410,0.300000,1252.1,6
411,-0.300000,1147.9,3
412,0.100000,1217.4,5
413,-0.300000,1147.9,3
414,-0.100000,1182.6,4
415,-0.100000,1182.6,4
416,0.700000,1321.6,8
417,-0.100000,1182.6,4
418,-0.500000,1113.1,2
419,0.500000,1286.9,7
420,0.300000,1252.1,6
421,0.300000,1252.1,6
422,-0.300000,1147.9,3
423,0.500000,1286.9,7
424,-0.300000,1147.9,3
425,-0.100000,1182.6,4
426,-0.300000,1147.9,3
427,0.300000,1252.1,6
428,0.300000,1252.1,6
429,0.100000,1217.4,5
430,-0.100000,1182.6,4
431,0.500000,1286.9,7
432,-0.300000,1147.9,3
433,-0.300000,1147.9,3
434,-0.500000,1113.1,2
435,-0.300000,1147.9,3
436,0.100000,1217.4,5
437,0.100000,1217.4,5
438,-0.100000,1182.6,4
439,0.100000,1217.4,5
440,0.300000,1252.1,6
441,-0.300000,1147.9,3
442,-0.300000,1147.9,3
443,0.100000,1217.4,5
444,0.100000,1217.4,5
445,-0.100000,1182.6,4
446,0.100000,1217.4,5
447,-0.300000,1147.9,3
448,-0.100000,1182.6,4
449,-0.100000,1182.6,4
450,0.300000,1252.1,6
451,0.100000,1217.4,5
452,-0.100000,1182.6,4
453,0.300000,1252.1,6
454,0.300000,1252.1,6
455,0.300000,1252.1,6
456,0.100000,1217.4,5
457,0.100000,1217.4,5
458,-0.700000,1078.4,1
459,-0.300000,1147.9,3
460,-0.300000,1147.9,3
461,-0.300000,1147.9,3
462,-0.500000,1113.1,2
463,-0.300000,1147.9,3
464,0.300000,1252.1,6
465,-0.300000,1147.9,3
466,0.700000,1321.6,8
467,0.300000,1252.1,6
468,-0.100000,1182.6,4
469,0.100000,1217.4,5
470,-0.300000,1147.9,3
471,0.100000,1217.4,5
472,0.300000,1252.1,6
473,-0.300000,1147.9,3
474,0.500000,1286.9,7
475,0.300000,1252.1,6
476,0.300000,1252.1,6
477,-0.300000,1147.9,3
478,-0.700000,1078.4,1
479,0.100000,1217.4,5
480,-0.100000,1182.6,4
481,-0.300000,1147.9,3
482,-0.100000,1182.6,4
483,-0.500000,1113.1,2
484,-0.300000,1147.9,3
485,-0.300000,1147.9,3
486,-0.100000,1182.6,4
487,0.500000,1286.9,7
488,0.100000,1217.4,5
489,0.100000,1217.4,5
490,0.100000,1217.4,5
491,-0.300000,1147.9,3
492,0.100000,1217.4,5
493,-0.300000,1147.9,3
494,-0.300000,1147.9,3
495,0.100000,1217.4,5
496,-0.300000,1147.9,3
497,0.500000,1286.9,7
498,-0.100000,1182.6,4
499,-0.300000,1147.9,3
500,0.100000,1217.4,5
501,-0.100000,1182.6,4
502,0.100000,1217.4,5
503,-0.100000,1182.6,4
504,-0.100000,1182.6,4
505,-0.100000,1182.6,4
506,-0.100000,1182.6,4
507,0.100000,1217.4,5
508,-0.100000,1182.6,4
509,-0.300000,1147.9,3
510,0.500000,1286.9,7
511,0.300000,1252.1,6
512,0.500000,1286.9,7
