player_no,bt_rating,elo_rating,wins
212,-2.707117,729.7,3.0
213,-0.464558,1119.3,4.0
214,0.519801,1290.3,6.0
215,-1.258661,981.3,4.0
216,-2.280926,803.8,3.0
217,-4.103717,487.1,3.0
218,-1.234269,985.6,4.0
219,0.874333,1351.9,4.0
220,-1.504542,938.6,4.0
221,-2.383437,786.0,3.0
222,9.501510,2850.6,7.0
223,-3.167028,649.8,4.0
224,-3.102223,661.1,4.0
225,-0.328302,1143.0,5.0
226,4.587617,1997.0,7.0
227,1.228096,1413.3,5.0
228,-1.149053,1000.4,5.0
229,-1.742886,897.2,4.0
230,0.207252,1236.0,5.0
231,1.502278,1461.0,5.0
232,2.398576,1616.7,6.0
233,2.247078,1590.4,6.0
234,3.528893,1813.0,6.0
235,-0.738539,1071.7,5.0
236,-1.536634,933.1,5.0
237,1.556823,1470.4,5.0
238,-5.021807,327.6,3.0
239,2.742048,1676.3,5.0
240,-5.941483,167.9,2.0
241,-3.046979,670.7,3.0
242,-7.335633,-74.3,1.0
243,2.541812,1641.6,6.0
244,3.895471,1876.7,7.0
245,-6.589940,55.2,2.0
246,2.573758,1647.1,5.0
247,4.157373,1922.2,6.0
248,1.554566,1470.1,5.0
249,0.064971,1211.3,4.0
250,0.834197,1344.9,5.0
251,0.856747,1348.8,5.0
252,-3.016401,676.0,4.0
253,1.169154,1403.1,4.0
254,-1.149737,1000.3,3.0
255,0.789168,1337.1,5.0
256,6.609928,2348.3,7.0
257,-1.882451,873.0,4.0
258,1.034092,1379.6,5.0
259,-2.588288,750.4,4.0
260,1.821447,1516.4,5.0
261,0.154417,1226.8,4.0
262,-2.344886,792.7,4.0
263,2.579550,1648.1,6.0
264,-1.487617,941.6,3.0
265,-5.625951,222.7,2.0
266,4.130123,1917.5,7.0
267,1.641551,1485.2,5.0
268,-2.390203,784.8,4.0
269,-0.658661,1085.6,5.0
270,-2.621912,744.5,3.0
271,-4.189267,472.2,3.0
272,-2.053546,843.3,3.0
273,-1.022506,1022.4,5.0
274,4.081156,1909.0,6.0
275,1.419969,1446.7,5.0
276,1.784084,1509.9,6.0
277,3.605800,1826.4,6.0
278,-2.788126,715.7,3.0
279,5.316452,2123.6,7.0
280,-3.432011,603.8,2.0
281,-0.012379,1197.8,4.0
282,-4.818684,362.9,2.0
283,-1.643860,914.4,4.0
284,3.710084,1844.5,6.0
285,-1.268616,979.6,4.0
286,1.229886,1413.7,6.0
287,-2.299724,800.5,3.0
288,1.959234,1540.4,6.0
289,5.501989,2155.8,8.0
290,1.989491,1545.6,5.0
291,0.564223,1298.0,4.0
292,-3.113768,659.1,3.0
293,-0.501471,1112.9,5.0
294,2.537945,1640.9,5.0
295,3.936306,1883.8,6.0
296,-1.497935,939.8,5.0
297,3.356303,1783.0,7.0
298,2.931810,1709.3,5.0
299,-2.210449,816.0,3.0
300,3.155502,1748.2,6.0
301,-7.323628,-72.2,1.0
302,3.864098,1871.3,6.0
303,-0.929106,1038.6,5.0
304,3.180858,1752.6,6.0
305,-1.171473,996.5,3.0
306,-1.670602,909.8,4.0
307,-4.057671,495.1,2.0
308,0.262126,1245.5,6.0
309,-0.293301,1149.0,5.0
310,-3.002001,678.5,3.0
311,2.018792,1550.7,6.0
312,-0.391464,1132.0,4.0
313,2.292651,1598.3,5.0
314,6.558413,2339.3,7.0
315,1.961966,1540.8,6.0
316,-2.598647,748.6,4.0
317,0.357749,1262.1,5.0
318,1.147896,1399.4,5.0
319,1.882623,1527.0,6.0
320,6.623076,2350.5,8.0
321,-3.226374,639.5,2.0
322,2.628134,1656.6,7.0
323,2.181413,1579.0,5.0
324,3.809665,1861.8,7.0
325,0.204998,1235.6,5.0
326,0.645979,1312.2,5.0
327,5.211199,2105.3,7.0
328,-3.359883,616.3,4.0
329,19.113872,4520.4,8.0
330,1.805345,1513.6,5.0
331,-0.045543,1192.1,4.0
332,-4.464849,424.4,3.0
333,-1.795315,888.1,4.0
334,0.425511,1273.9,4.0
335,8.626679,2698.6,7.0
336,1.790545,1511.0,5.0
337,1.460963,1453.8,6.0
338,13.828102,3602.2,7.0
339,-2.408607,781.6,3.0
340,-7.329467,-73.3,2.0
341,2.206814,1583.4,5.0
342,0.281251,1248.9,5.0
343,-0.545933,1105.2,4.0
344,0.816610,1341.9,5.0
345,-2.826841,708.9,4.0
346,-2.600459,748.3,4.0
347,-2.371151,788.1,4.0
348,-0.701016,1078.2,4.0
349,0.455203,1279.1,5.0
350,3.526878,1812.7,7.0
351,-1.013541,1023.9,5.0
352,0.505314,1287.8,5.0
353,-0.951808,1034.7,4.0
354,1.373721,1438.6,4.0
355,-4.820444,362.6,2.0
356,-1.748638,896.2,4.0
357,-1.267562,979.8,5.0
358,0.919579,1359.7,5.0
359,0.639859,1311.2,4.0
360,-0.450572,1121.7,4.0
361,-3.169880,649.3,3.0
362,19.538512,4594.2,8.0
363,-2.166205,823.7,3.0
364,0.234506,1240.7,5.0
365,1.069716,1385.8,5.0
366,-2.479140,769.3,4.0
367,1.972889,1542.7,6.0
368,-1.745608,896.8,4.0
369,-6.667103,41.8,2.0
370,4.005170,1895.8,6.0
371,1.849388,1521.3,6.0
372,16.455193,4058.6,7.0
373,-0.372424,1135.3,4.0
374,2.418801,1620.2,6.0
375,1.685018,1492.7,5.0
376,3.856958,1870.0,6.0
377,-1.762008,893.9,4.0
378,0.301309,1252.3,5.0
379,-1.839049,880.5,5.0
380,-2.059609,842.2,3.0
381,-2.498021,766.0,4.0
382,1.548833,1469.1,6.0
383,-4.643654,393.3,2.0
384,-2.084940,837.8,4.0
385,-2.671315,735.9,3.0
386,0.564068,1298.0,5.0
387,2.089996,1563.1,5.0
388,2.287731,1597.4,5.0
389,-0.437755,1124.0,4.0
390,-3.864882,528.6,3.0
391,-0.340642,1140.8,3.0
392,-1.959580,859.6,4.0
393,-2.153565,825.9,4.0
394,2.666567,1663.2,5.0
395,26.681695,5835.1,9.0
396,3.415673,1793.4,6.0
397,-6.084914,142.9,2.0
398,-1.765957,893.2,4.0
399,0.222467,1238.6,5.0
400,0.014733,1202.6,6.0
401,1.752574,1504.5,6.0
402,1.470882,1455.5,5.0
403,0.880643,1353.0,6.0
404,-2.042472,845.2,5.0
405,-4.908307,347.3,2.0
406,1.149632,1399.7,6.0
407,-0.970147,1031.5,4.0
408,6.508793,2330.7,6.0
409,-2.553700,756.4,3.0
410,1.185521,1405.9,6.0
411,-2.199624,817.9,3.0
412,1.611187,1479.9,5.0
413,-3.156897,651.6,3.0
414,0.083868,1214.6,4.0
415,-0.729372,1073.3,4.0
416,8.491169,2675.1,8.0
417,-1.111930,1006.8,4.0
418,-5.169158,302.0,2.0
419,9.343484,2823.1,7.0
420,0.052597,1209.1,6.0
421,0.185879,1232.3,6.0
422,-0.791548,1062.5,3.0
423,3.415411,1793.3,7.0
424,-3.817099,536.9,3.0
425,-2.091348,836.7,4.0
426,-4.239790,463.5,3.0
427,2.421530,1620.7,6.0
428,3.309157,1774.9,6.0
429,1.343825,1433.4,5.0
430,-0.013022,1197.7,4.0
431,3.462899,1801.6,7.0
432,-6.058211,147.6,3.0
433,-3.348282,618.3,3.0
434,-3.914169,520.0,2.0
435,-2.116188,832.4,3.0
436,0.682846,1318.6,5.0
437,3.353987,1782.6,5.0
438,-1.320049,970.7,4.0
439,-1.268157,979.7,5.0
440,1.137972,1397.7,6.0
441,-2.330200,795.2,3.0
442,-4.130110,482.5,3.0
443,1.361187,1436.5,5.0
444,0.675916,1317.4,5.0
445,-0.604799,1094.9,4.0
446,1.283870,1423.0,5.0
447,-2.729100,725.9,3.0
448,-3.045802,670.9,4.0
449,0.147354,1225.6,4.0
450,1.468801,1455.2,6.0
451,0.785603,1336.5,5.0
452,0.738185,1328.2,4.0
453,3.160293,1749.0,6.0
454,1.440200,1450.2,6.0
455,1.053103,1382.9,6.0
456,0.758333,1331.7,5.0
457,1.039424,1380.6,5.0
458,-7.155674,-43.1,1.0
459,-3.159228,651.2,3.0
460,-3.237967,637.5,3.0
461,-3.097538,661.9,3.0
462,-6.779280,22.3,2.0
463,-3.301922,626.4,3.0
464,0.788704,1337.0,6.0
465,-1.308686,972.7,3.0
466,20.990407,4846.4,8.0
467,4.415397,1967.0,6.0
468,-1.103580,1008.3,4.0
469,0.339897,1259.0,5.0
470,-2.788393,715.6,3.0
471,-0.155602,1173.0,5.0
472,0.958934,1366.6,6.0
473,-3.055778,669.2,3.0
474,12.886453,3438.6,7.0
475,0.920283,1359.9,6.0
476,2.073614,1560.2,6.0
477,-3.730298,552.0,3.0
478,-8.510723,-278.5,1.0
479,-0.845266,1053.2,5.0
480,-1.384128,959.6,4.0
481,-1.662199,911.2,3.0
482,-1.919075,866.6,4.0
483,-3.868393,528.0,2.0
484,-3.395660,610.1,3.0
485,-4.882134,351.9,3.0
486,-3.483367,594.9,4.0
487,6.563484,2340.2,7.0
488,2.149261,1573.4,5.0
489,1.308560,1427.3,5.0
490,1.338931,1432.6,5.0
491,-2.787224,715.8,3.0
492,-0.422533,1126.6,5.0
493,-1.863748,876.2,3.0
494,-3.658717,564.4,3.0
495,0.399367,1269.4,5.0
496,-3.900510,522.4,3.0
497,4.876887,2047.2,7.0
498,-2.547629,757.4,4.0
499,-5.126570,309.4,3.0
500,0.367267,1263.8,5.0
501,-1.401176,956.6,4.0
502,-0.571062,1100.8,5.0
503,-1.048939,1017.8,4.0
504,-1.593683,923.1,4.0
505,-0.800570,1060.9,4.0
506,-0.019395,1196.6,4.0
507,0.986083,1371.3,5.0
508,-1.256553,981.7,4.0
509,-1.880162,873.4,3.0
510,2.208680,1583.7,7.0
511,1.330334,1431.1,6.0
512,4.235456,1935.8,7.0
