player,bt_rating,elo,wins
340,-2.7410127708906056,723.837311510347,2
341,1.1842751673415213,1405.7296680925892,5
342,0.1674426963508222,1229.0877756240654,5
343,-0.2624305687372077,1154.4111408458796,4
344,0.49401182155975487,1285.8186432393502,5
345,-1.0085540692813115,1024.7962132040225,4
346,-0.5733259234093022,1100.4030860525015,4
347,-0.8595692882979593,1050.6775205114764,4
348,-0.06888380502013043,1188.033657434903,4
349,0.18627614949476917,1232.3594815343054,5
350,1.2679148998307048,1420.2593778077558,7
351,-0.11242190201834147,1180.4703153233465,5
352,0.2067378445817038,1235.9140420409624,5
353,-0.2167297359738164,1162.3501886408892,4
354,0.4628072770758771,1280.397858647489,4
355,-1.974046964270114,857.0729185598495,2
356,-0.6639739792677541,1084.655905870668,4
357,-0.21563788121720162,1162.5398632392241,5
358,0.4893469656152244,1285.0082747611168,5
359,0.1372884161966042,1223.8494406333689,4
360,-0.137928107705536,1176.0394335696512,4
361,-1.0802804542330782,1012.3360639274543,3
362,2.7845179199869348,1683.7203069644186,8
363,-0.91748266257289,1040.6169369610764,3
364,0.27928596574611353,1248.516941518623,5
365,0.5063253320147858,1287.9577190967414,5
366,-0.6071315850903084,1094.5304411224417,4
367,1.0013618055657065,1373.9543626183454,6
368,-0.7791732945439759,1064.6437350932697,4
369,-2.489663714822076,767.5011147432085,2
370,1.7046303179963447,1496.1246163163191,6
371,0.7409415171680143,1328.7147249276368,6
372,2.6553887203952242,1661.2882674303132,7
373,-0.41902763467576193,1127.2074441981379,4
374,1.1639933500172612,1402.2063555538307,6
375,0.8770039846777374,1352.351196461082,5
376,1.3875041990554637,1441.0341669069517,6
377,-0.38907405822482355,1132.4109133845018,4
378,0.10869768092826136,1218.8827212091296,5
379,-0.6964790341953269,1079.0091994750653,5
380,-0.5466352759501463,1105.039726416476,3
381,-0.9970006188786195,1026.8032531067554,4
382,0.8739157077324667,1351.814707806714,6
383,-1.5061049768934132,938.3627677472664,2
384,-0.8628040095050286,1050.1155918831862,4
385,-1.2277018945731368,986.7263367058875,3
386,0.6228856639719306,1308.206322687861,5
387,1.385038395683268,1440.6058129877504,5
388,0.7628046926320785,1332.512747512007,5
389,-0.2601187449920491,1154.8127457641415,4
390,-1.4981865960126814,939.7383313961104,3
391,-0.053891450677840014,1190.6380961395412,3
392,-0.980425000460052,1029.6827329520825,4
393,-0.9757789846149749,1030.4898285698234,4
394,1.062670705666817,1384.6048094205332,5
395,3.214919567184882,1758.488731116474,9
396,1.328623281294979,1430.8055038378404,6
397,-2.0997105790857606,835.2429127636691,2
398,-0.7200390614954447,1074.916403535093,4
399,0.5118505519603035,1288.9175481101975,5
400,0.20313511267006792,1235.2881834053624,6
401,0.7219233961416119,1325.410938920463,6
402,1.0042252280662747,1374.4517900548872,5
403,0.5577540591449283,1296.891804058313,6
404,-0.7948900839678424,1061.9134491252614,5
405,-1.9303783283170413,864.6589376105142,2
406,0.5926814479612275,1302.9593129503962,6
407,-0.10706880670874518,1181.4002432249704,4
408,2.1059082503738975,1565.833733012766,6
409,-1.1764659986698514,995.626923452354,3
410,0.7242926661497997,1325.8225232767409,6
411,-0.49306689984265234,1114.3455064756772,3
412,0.910306251402987,1358.1363927305406,5
413,-1.2186547862814772,988.2979803891872,3
414,0.0067855512886286105,1201.178770992529,4
415,-0.16634657151040966,1171.1026407638017,4
416,2.3868882318214575,1614.6449551999476,8
417,-0.45497871138431634,1120.9621025049357,4
418,-1.922650955786325,866.0013197103945,2
419,2.366911051169726,1611.1745634715348,7
420,0.2523631611583785,1243.8399713306978,6
421,0.11616005643824802,1220.1790686114805,6
422,-0.28063398782284843,1151.248883061613,3
423,1.6012815571042833,1478.1710976895347,7
424,-1.4598269368579393,946.4020867155481,3
425,-0.6034648179955059,1095.1674238087207,4
426,-1.4919189656851397,940.8271303024547,3
427,1.0391321605024142,1380.515745309761,6
428,1.3245325933074439,1430.0948785497708,6
429,0.48431998916288677,1284.1349995075539,5
430,0.04983735156678776,1208.6576347112514,4
431,1.6580102021957106,1488.025872701157,7
432,-2.3548550752871247,790.919774048374,3
433,-1.0614370883975734,1015.6094918485919,3
434,-1.4225805951560853,952.8724389844274,2
435,-0.6572415944381017,1085.825440903295,3
436,0.6369897156423502,1310.6564474130378,5
437,1.246941723679197,1416.6159639395219,5
438,-0.38395984142108563,1133.29934383935,4
439,-0.24056136723215815,1158.2102102607887,5
440,0.5336713577707518,1292.7082103318614,6
441,-0.739469795920102,1071.5409392391105,3
442,-1.4924801693254794,940.7296392447654,3
443,0.6521574200628775,1313.2913475462276,5
444,0.33827475618049563,1258.7643439905428,5
445,-0.1763796313011522,1169.359719762312,4
446,0.7365431432597381,1327.9506491205523,5
447,-1.1314355195160515,1003.449518897936,3
448,-1.1361201036939272,1002.6357232745509,4
449,0.0361052199125889,1206.2721191103763,4
450,0.6578672095312783,1314.28323956981,6
451,0.4629439122916761,1280.4215946155912,5
452,0.22287560317433291,1238.7174578437887,4
453,1.3266825061627148,1430.4683566656176,6
454,0.6188173479515411,1307.4995838085435,6
455,0.3822398804815421,1266.4018683425968,6
456,0.3411230006685816,1259.2591347362577,5
457,0.6045293228621909,1305.0174996271035,5
458,-2.482564934925217,768.7342991181891,1
459,-1.4346671993140307,950.7727807881295,3
460,-0.9728820678484734,1030.993074556313,3
461,-1.0545774184414722,1016.8011385724368,3
462,-2.1717139695678194,822.7346426977958,2
463,-1.313842245355508,971.7622251002898,3
464,0.4540087774439575,1278.8694027118208,6
465,-0.5853913968303742,1098.3070986411726,3
466,2.809569464274043,1688.072205943237,8
467,1.9196076147471366,1533.4699978016579,6
468,-0.3836404714528824,1133.3548240853004,4
469,0.21291319918284396,1236.986811011791,5
470,-1.3131966504735972,971.8743764181934,3
471,0.03188746525033671,1205.5394200800413,5
472,0.21032338366994563,1236.536913977231,6
473,-1.1891997788229127,993.4148392706566,3
474,2.405758435981015,1617.9230454155008,7
475,0.7508871233423565,1330.4424536799168,6
476,0.9468648055551787,1364.487264064404,6
477,-1.542869746163069,931.9760731783633,3
478,-3.0522288940023574,669.7735335316444,1
479,-0.41045928446300317,1128.6959190847042,5
480,-0.5040056792115951,1112.4452458682015,4
481,-0.5461078219876322,1105.1313545546273,3
482,-0.5604967876772649,1102.631735194906,4
483,-1.5755117452672682,926.3055771426655,2
484,-1.1470650733452172,1000.7343873048893,3
485,-1.6503135028353273,913.3111809232763,3
486,-1.5087446661245816,937.9042067604521,4
487,2.404562460532026,1617.7152832003057,7
488,0.9976656451235596,1373.3122737846438,5
489,0.7957642779568167,1338.2384139249484,5
490,0.7217253650308701,1325.3765373930069,5
491,-0.9102178229126017,1041.8789688716263,3
492,-0.08940797818971348,1184.4682433736325,5
493,-0.6954924242607741,1079.1805911752122,3
494,-1.3147212849400145,971.6095202839196,3
495,0.32781641808455864,1256.9475445805654,5
496,-1.5434867872739906,931.868882158531,3
497,1.9478891153368354,1538.3829976600778,7
498,-0.704040390597032,1077.6956573306795,4
499,-1.675644753819933,908.910691914348,3
500,0.3635645524030104,1263.1576315697012,5
501,-0.4822565019526699,1116.2234649359962,4
502,-0.32412006690661554,1143.6945773873376,5
503,-0.37860993281596633,1134.228718153706,4
504,-0.8326804345515494,1055.348592834184,4
505,-0.37596670508000163,1134.6878938417633,4
506,0.06088639533132695,1210.57705020615,4
507,0.5758856376243754,1300.0415818510407,5
508,-0.2500763933467523,1156.5572809260952,4
509,-0.5826999238057284,1098.7746553942907,3
510,1.0975214157093802,1390.6589978452914,7
511,0.6915346682036233,1320.1318761782518,6
512,1.469672439376316,1455.3082522505701,7
