game_no,player_first,player_second,result
868,13,12,w
869,19,7,w
870,18,6,l
871,18,1,l
872,15,7,w
873,10,3,l
874,14,16,w
875,10,8,w
876,5,14,l
877,3,15,l
878,16,19,l
879,17,14,l
880,12,18,w
881,3,4,l
882,12,6,w
883,2,19,l
884,13,11,l
885,14,4,w
886,9,8,w
887,17,18,w
888,19,8,w
889,13,15,l
890,19,17,w
891,1,16,w
892,14,3,w
893,5,12,l
894,15,7,w
895,12,16,w
896,15,11,w
897,2,4,w
898,11,4,l
899,6,8,l
900,18,6,w
901,14,15,w
902,13,6,w
903,14,13,w
904,20,7,w
905,14,13,w
906,7,9,l
907,3,19,w
908,18,6,w
909,7,15,w
910,16,17,l
911,11,20,w
912,13,19,w
913,12,15,l
914,10,20,l
915,5,11,l
916,10,4,l
917,5,17,l
918,20,5,w
919,14,6,w
920,18,6,w
921,16,10,w
922,11,15,l
923,12,1,w
924,7,13,l
925,17,16,w
926,16,14,l
927,15,16,w
928,19,1,l
929,8,10,w
930,8,18,w
931,15,19,l
932,16,18,w
933,19,4,w
934,18,12,l
935,2,15,l
936,14,4,l
937,8,10,l
938,2,15,l
939,3,15,l
940,4,8,w
941,19,12,l
942,20,14,w
943,5,7,l
944,2,19,l
945,9,20,l
946,11,10,w
947,9,17,l
948,4,5,l
949,14,2,l
950,5,8,w
951,11,8,w
952,13,16,w
953,9,14,l
954,3,13,w
955,9,12,l
956,16,11,l
957,3,15,l
958,12,3,l
959,13,7,l
960,7,16,w
961,10,11,l
962,5,19,l
963,11,2,w
964,15,1,w
965,6,15,l
966,14,7,l
967,5,10,w
968,9,3,l
969,9,3,l
970,6,2,w
971,10,8,l
972,3,4,w
973,16,3,w
974,8,17,l
975,1,11,l
976,14,5,w
977,8,13,w
978,4,11,w
979,10,5,w
980,5,3,l
981,1,20,l
982,15,12,l
983,5,14,l
984,15,7,w
985,4,5,w
986,19,13,w
987,14,11,l
988,8,9,l
989,8,18,w
990,20,10,l
991,1,10,w
992,20,17,w
993,13,10,w
994,8,16,w
995,8,16,l
996,3,17,l
997,1,12,l
998,5,13,l
999,19,14,w
1000,6,16,l
1001,3,1,w
1002,1,9,w
1003,2,13,l
1004,17,14,l
1005,13,3,l
1006,18,20,w
1007,3,10,w
1008,7,5,w
1009,13,19,l
1010,3,10,w
1011,8,2,w
1012,14,4,w
1013,20,2,w
1014,6,4,w
1015,5,1,l
1016,12,17,w
1017,9,6,w
1018,9,4,l
1019,1,11,l
1020,9,17,w
1021,19,3,w
1022,17,12,w
1023,19,6,w
1024,9,4,l
1025,4,8,w
1026,1,2,l
1027,1,8,w
1028,12,13,l
1029,6,2,l
1030,14,8,w
1031,14,11,w
1032,3,19,w
1033,17,2,w
1034,17,2,l
1035,3,15,l
1036,10,11,w
1037,15,1,w
1038,10,19,l
1039,20,8,w
1040,19,16,l
1041,7,18,l
1042,8,5,w
1043,14,1,w
1044,12,1,l
1045,1,13,l
1046,10,4,l
1047,8,14,l
1048,2,5,w
1049,3,2,l
1050,17,14,l
1051,12,15,l
1052,3,19,w
1053,5,13,w
1054,19,2,w
1055,5,8,l
1056,11,13,l
1057,11,15,w
1058,3,7,w
1059,19,4,w
1060,6,15,l
1061,14,4,w
1062,7,15,w
1063,9,4,w
1064,10,20,w
1065,11,5,w
1066,8,12,l
1067,2,10,w
1068,6,1,l
1069,15,18,w
1070,8,4,l
1071,5,4,w
1072,8,5,w
1073,13,12,l
1074,3,19,l
1075,3,1,l
1076,7,15,l
1077,3,11,w
1078,15,2,w
1079,19,14,l
1080,13,16,w
1081,14,6,w
1082,6,9,l
1083,5,2,l
1084,20,8,l
1085,16,14,l
1086,16,2,w
1087,13,5,w
1088,17,8,w
1089,18,1,l
1090,12,16,w
1091,16,12,l
1092,17,11,l
1093,6,1,l
1094,8,1,l
1095,9,2,l
1096,16,17,l
1097,19,8,l
1098,4,8,w
1099,9,18,l
1100,2,8,l
1101,13,12,l
1102,6,8,l
1103,12,19,w
1104,12,19,l
1105,19,7,l
1106,16,18,w
1107,16,2,w
1108,8,20,w
1109,17,16,w
1110,20,7,l
1111,11,6,l
1112,11,2,w
1113,19,5,w
1114,17,12,l
1115,12,13,w
1116,11,10,w
1117,6,14,l
1118,16,11,l
1119,18,20,l
1120,8,19,l
1121,13,10,l
1122,10,5,w
1123,1,19,l
1124,19,2,w
1125,11,20,w
1126,19,4,l
1127,5,11,l
1128,8,12,l
1129,6,3,l
1130,11,15,w
1131,7,8,l
1132,12,9,l
1133,1,2,w
1134,14,6,w
1135,16,13,l
1136,13,4,l
1137,19,8,w
1138,3,2,w
1139,11,9,l
1140,3,11,w
1141,13,6,w
1142,18,3,l
1143,20,16,l
1144,14,6,w
1145,14,6,w
1146,11,7,l
1147,14,18,w
1148,18,9,l
1149,10,8,w
1150,13,19,l
1151,16,5,w
1152,1,14,w
1153,20,16,w
1154,1,7,w
1155,10,3,l
1156,4,10,w
1157,16,9,w
1158,18,13,w
1159,13,12,w
1160,2,9,l
1161,9,8,l
1162,19,2,w
1163,4,3,l
1164,18,14,l
1165,19,8,w
1166,13,17,w
1167,18,16,l
1168,8,16,w
1169,13,2,w
1170,17,19,l
1171,20,5,w
1172,15,6,l
1173,6,7,l
1174,5,2,l
1175,14,7,l
1176,5,20,l
1177,3,13,w
1178,18,11,l
1179,17,15,l
1180,1,20,w
1181,14,4,w
1182,5,19,l
1183,4,19,l
1184,10,18,l
1185,14,9,w
1186,16,19,l
1187,2,6,w
1188,5,20,l
1189,13,2,w
1190,11,8,w
1191,16,9,l
1192,1,11,l
1193,10,9,l
1194,4,8,w
1195,15,11,w
1196,14,20,w
1197,7,15,w
1198,14,16,w
1199,12,2,w
1200,6,3,l
1201,17,13,w
1202,17,19,w
1203,7,2,w
1204,15,2,l
1205,7,9,w
1206,15,17,w
1207,4,1,w
1208,16,20,l
1209,16,19,l
1210,12,6,w
1211,9,3,w
1212,13,2,w
1213,19,7,l
1214,8,7,w
1215,14,17,w
1216,1,16,l
1217,6,20,l
1218,8,9,l
1219,10,9,l
1220,13,12,l
1221,7,15,w
1222,17,20,w
1223,4,1,w
1224,12,18,w
1225,20,10,w
1226,4,16,w
1227,9,11,l
1228,9,10,w
1229,17,8,l
1230,20,13,l
1231,5,1,l
1232,10,9,l
1233,13,2,w
1234,19,7,w
1235,8,18,w
1236,16,12,l
1237,6,18,w
1238,4,16,w
1239,9,18,l
1240,6,11,l
1241,8,12,w
1242,10,14,l
1243,11,12,w
1244,10,15,l
1245,16,2,l
1246,19,20,w
1247,7,17,w
1248,13,17,w
1249,2,5,w
1250,7,11,l
1251,19,15,w
1252,6,3,l
1253,6,11,l
1254,1,15,w
1255,6,19,l
1256,16,3,w
1257,14,13,w
1258,16,13,w
1259,18,7,l
1260,1,11,l
1261,17,7,w
1262,1,8,w
1263,12,10,w
1264,13,17,l
1265,6,3,l
1266,10,15,l
1267,20,17,w
1268,5,11,l
1269,16,12,l
1270,6,13,w
1271,8,5,w
1272,1,19,l
1273,4,12,l
1274,2,13,l
1275,9,18,w
1276,20,2,w
1277,1,2,w
1278,14,15,w
1279,18,9,l
1280,5,7,l
1281,1,10,w
1282,4,17,w
1283,20,5,w
1284,4,17,l
1285,4,10,w
1286,4,16,w
1287,7,9,l
1288,7,12,l
1289,10,6,w
1290,16,7,l
1291,16,11,l
1292,1,3,l
1293,19,16,w
1294,3,17,w
1295,4,9,w
1296,15,10,w
1297,2,4,l
1298,2,10,w
1299,11,14,l
1300,4,2,w
1301,5,6,w
1302,15,20,w
1303,3,12,l
1304,6,4,l
1305,15,9,l
1306,16,14,l
1307,6,4,l
1308,2,6,w
1309,19,16,w
1310,15,6,w
1311,12,20,w
1312,5,16,l
1313,4,14,w
1314,3,9,w
1315,1,17,l
1316,19,8,l
1317,11,17,w
1318,20,4,l
1319,8,16,w
1320,13,5,w
1321,18,20,w
1322,6,17,l
1323,16,6,w
1324,16,11,l
1325,9,2,w
1326,18,13,l
1327,8,3,l
1328,19,15,w
1329,16,15,l
1330,16,1,w
1331,14,2,w
1332,1,3,l
1333,20,10,l
1334,18,7,l
1335,15,11,w
1336,2,8,l
1337,11,18,w
1338,20,16,l
1339,12,15,w
1340,8,1,w
1341,10,18,w
1342,4,2,l
1343,16,5,l
1344,14,4,w
1345,7,4,l
1346,13,7,w
1347,7,11,w
1348,14,2,l
1349,19,4,l
1350,15,19,l
1351,5,16,w
1352,2,18,l
1353,19,16,l
1354,6,19,l
1355,5,4,l
1356,20,11,l
1357,13,14,l
1358,8,9,w
1359,11,10,w
1360,5,14,l
1361,17,10,l
1362,18,11,l
1363,18,7,w
1364,20,10,w
1365,5,6,l
1366,11,4,l
1367,18,16,l
1368,14,18,w
1369,14,1,w
1370,1,13,w
1371,2,7,l
1372,6,10,l
1373,5,2,l
1374,10,7,l
1375,2,12,l
1376,4,20,l
1377,18,8,l
1378,18,13,w
1379,10,2,l
1380,13,14,l
1381,11,18,w
1382,9,7,l
1383,15,8,l
1384,12,19,l
1385,20,7,l
1386,7,10,w
1387,3,6,l
1388,17,4,l
1389,14,9,w
1390,5,6,l
1391,9,1,w
1392,5,2,w
1393,11,20,w
1394,20,10,w
1395,19,18,w
1396,11,17,w
1397,6,17,w
1398,17,6,w
1399,18,13,w
1400,8,7,l
1401,11,12,w
1402,20,17,l
1403,18,1,w
1404,12,15,w
1405,20,8,l
1406,11,13,l
1407,4,13,w
1408,10,1,l
1409,12,17,l
1410,15,16,w
1411,7,11,l
1412,4,6,l
1413,18,1,l
1414,7,14,l
1415,7,18,l
1416,14,3,l
1417,5,1,l
1418,11,2,w
1419,2,6,l
1420,18,3,l
1421,8,9,w
1422,15,13,w
1423,1,13,l
1424,18,1,l
1425,20,3,l
1426,19,2,w
1427,3,12,l
1428,4,10,w
1429,10,20,w
1430,15,13,w
1431,1,16,w
1432,8,5,w
1433,18,10,l
1434,5,10,l
1435,12,1,w
1436,18,5,w
1437,1,19,l
1438,18,3,l
1439,12,7,w
1440,17,5,w
1441,8,20,l
1442,7,4,w
1443,19,2,w
1444,18,15,l
1445,3,10,w
1446,9,4,w
1447,19,16,l
1448,12,5,w
1449,8,4,l
1450,3,7,w
1451,15,11,l
1452,10,19,l
1453,19,12,l
1454,14,6,w
1455,8,14,l
1456,12,5,w
1457,11,16,w
1458,12,10,w
1459,4,6,w
1460,3,9,l
1461,5,18,w
1462,3,1,l
1463,1,19,l
1464,19,7,l
1465,18,9,l
1466,18,16,l
1467,5,12,l
1468,19,10,w
1469,17,3,w
1470,17,1,l
1471,20,6,w
1472,5,15,l
1473,19,5,w
1474,16,12,w
1475,16,8,w
1476,12,8,w
1477,7,17,l
1478,12,13,w
1479,15,2,w
1480,11,4,l
1481,17,9,l
1482,9,19,l
1483,6,13,l
1484,12,19,l
1485,3,17,w
1486,8,17,l
1487,12,16,w
1488,20,1,l
1489,5,15,l
1490,3,17,l
1491,7,5,w
1492,12,20,l
1493,4,8,w
1494,11,4,w
1495,16,7,l
1496,14,1,w
1497,5,19,l
1498,5,17,w
1499,19,5,w
1500,9,6,w
1501,13,20,l
1502,1,10,l
1503,7,15,l
1504,16,6,w
1505,14,20,w
1506,19,6,w
1507,17,9,w
1508,11,15,w
1509,3,8,w
1510,5,4,w
1511,17,14,l
1512,20,4,w
1513,20,2,l
1514,18,17,l
1515,3,16,w
1516,20,18,l
1517,14,17,w
1518,2,17,l
1519,16,13,l
1520,19,4,w
1521,9,16,l
1522,3,10,w
1523,18,14,l
1524,1,19,l
1525,17,1,w
1526,7,11,l
1527,4,5,w
1528,19,9,w
1529,18,14,l
1530,20,9,l
1531,13,7,w
1532,18,16,w
1533,18,16,w
1534,10,19,l
1535,13,5,w
1536,4,8,w
1537,6,4,l
1538,13,11,l
1539,20,2,w
1540,1,3,l
1541,16,20,l
1542,3,9,w
1543,3,20,w
1544,13,20,l
1545,10,20,w
1546,6,16,l
1547,7,17,w
1548,2,20,l
1549,8,20,w
1550,2,12,l
1551,1,6,w
1552,9,13,w
1553,13,19,w
1554,1,3,l
1555,18,10,l
1556,18,19,l
1557,9,8,l
1558,7,15,l
1559,19,1,w
1560,14,17,w
1561,3,17,w
1562,4,17,l
1563,18,19,l
1564,15,13,w
1565,8,11,l
1566,15,19,l
1567,16,4,l
1568,13,8,l
1569,8,11,l
1570,12,17,w
1571,9,8,w
1572,13,11,w
1573,6,16,w
1574,7,19,w
1575,7,16,l
1576,8,9,w
1577,7,8,l
1578,12,5,w
1579,4,3,l
1580,16,20,w
1581,18,2,l
1582,12,20,w
1583,19,9,w
1584,17,9,w
1585,19,5,w
1586,14,16,l
1587,2,17,l
1588,6,15,l
1589,17,15,w
1590,1,7,w
1591,4,11,w
1592,9,6,w
1593,8,9,l
1594,20,11,l
1595,16,14,l
1596,12,13,w
1597,6,19,l
1598,19,8,l
1599,9,8,w
1600,13,7,w
1601,5,16,l
1602,6,14,l
1603,17,18,w
1604,16,10,w
1605,19,2,w
1606,6,2,w
1607,9,16,l
1608,4,15,l
1609,9,12,l
1610,18,9,l
1611,14,4,w
1612,20,7,l
1613,18,6,l
1614,10,12,l
1615,17,16,l
1616,15,3,w
1617,10,15,l
1618,5,6,l
1619,11,14,l
1620,19,13,l
1621,3,6,w
1622,11,10,w
1623,20,13,w
1624,15,12,l
1625,17,15,w
1626,6,1,w
1627,8,9,l
1628,3,7,w
1629,4,3,l
1630,16,18,w
1631,13,17,l
1632,3,4,w
1633,5,3,l
1634,13,10,w
1635,10,15,l
1636,5,17,l
1637,1,2,w
1638,11,16,w
1639,18,9,l
1640,5,18,w
1641,20,15,l
1642,19,14,l
1643,18,10,l
1644,16,18,w
1645,3,15,w
1646,14,9,w
1647,1,17,l
1648,5,12,l
1649,18,1,l
1650,16,10,w
1651,14,10,w
1652,1,18,w
1653,14,18,w
1654,8,6,w
1655,13,8,w
1656,14,8,w
1657,20,9,w
1658,18,9,l
1659,3,6,w
1660,4,15,l
1661,9,20,w
1662,11,1,w
1663,18,1,w
