game_no,player_first,player_second,result
218,19,2,l
219,6,17,w
220,3,1,w
221,1,10,l
222,7,10,w
223,9,4,w
224,20,13,w
225,13,16,l
226,16,19,l
227,17,11,w
228,11,1,w
229,18,1,l
230,15,16,w
231,20,19,w
232,18,14,l
233,16,18,w
234,7,3,l
235,17,19,w
236,4,17,w
237,19,18,w
238,17,4,l
239,12,2,l
240,3,19,w
241,13,3,l
242,19,16,l
243,12,2,l
244,11,14,w
245,2,16,w
246,4,2,w
247,16,5,l
248,9,18,w
249,17,11,w
250,20,19,w
251,13,8,w
252,13,20,l
253,10,20,l
254,19,20,l
255,17,16,w
256,14,20,w
257,16,3,l
258,6,1,l
259,1,7,l
260,19,4,l
261,9,3,l
262,5,19,w
263,12,10,l
264,20,7,l
265,7,3,w
266,10,20,w
267,11,17,l
268,8,2,l
269,5,12,w
270,12,9,w
271,7,14,w
272,15,20,l
273,18,9,l
274,14,19,w
275,8,2,l
276,8,4,l
277,5,16,w
278,18,6,l
279,18,14,l
280,11,7,w
281,19,9,l
282,13,1,l
283,15,13,w
284,20,18,w
285,7,2,w
286,4,3,w
287,17,4,w
288,11,3,l
289,16,19,l
290,11,4,w
291,7,20,l
292,10,11,w
293,10,16,w
294,18,11,l
295,1,5,l
296,17,2,w
297,11,16,w
298,8,20,l
299,6,1,w
300,14,9,l
301,11,14,w
302,11,8,w
303,4,19,w
304,17,9,w
305,7,14,w
306,9,2,l
307,9,17,l
308,2,20,w
309,15,11,l
310,11,20,l
311,6,3,l
312,6,9,w
313,1,18,w
314,5,18,w
315,14,15,w
316,18,10,l
317,2,13,w
318,19,17,l
319,7,14,w
320,6,11,l
321,7,12,w
322,3,16,w
323,17,16,l
324,5,14,w
325,19,17,l
326,12,18,w
327,6,8,w
328,6,10,w
329,16,8,l
330,2,10,w
331,10,15,w
332,15,8,l
333,2,7,l
334,3,9,w
335,10,7,w
336,17,1,w
337,12,17,w
338,2,7,l
339,4,5,l
340,7,17,w
341,4,12,l
342,11,12,w
343,3,10,l
344,20,7,l
345,20,19,w
346,8,11,l
347,14,6,w
348,3,18,w
349,11,1,w
350,4,1,l
351,4,2,l
352,16,15,w
353,19,11,w
354,15,13,l
355,16,15,l
356,7,11,w
357,18,4,l
358,5,8,w
359,20,2,l
360,8,14,l
361,5,1,w
362,5,16,w
363,15,6,l
364,15,10,l
365,4,3,w
366,15,14,l
367,19,2,l
368,4,9,w
369,12,19,w
370,18,5,l
371,14,3,l
372,9,13,w
373,16,20,l
374,9,4,w
375,15,10,l
376,9,10,l
377,14,17,l
378,19,10,l
379,8,6,l
380,16,15,w
381,6,14,w
382,12,10,l
383,2,3,w
384,15,7,l
385,5,19,w
386,8,17,l
387,11,10,l
388,12,7,l
389,17,13,w
390,19,17,w
391,18,1,l
392,19,7,l
393,14,12,l
394,10,9,w
395,19,12,l
396,8,12,l
397,1,17,l
398,13,15,w
399,13,10,l
400,11,20,w
401,16,2,w
402,13,10,l
403,16,11,l
404,17,4,w
405,14,12,l
406,12,6,l
407,11,5,w
408,6,3,w
409,7,13,w
410,12,17,l
411,20,14,w
412,1,18,w
413,11,20,w
414,8,5,l
415,18,17,l
416,13,6,l
417,9,14,w
418,10,13,w
419,8,6,l
420,6,4,w
421,5,15,w
422,6,8,w
423,16,18,w
424,5,19,l
425,16,15,w
426,17,18,w
427,17,20,w
428,18,5,l
429,3,6,l
430,9,5,l
431,4,2,l
432,14,10,l
433,16,3,w
434,20,16,w
435,18,2,l
436,1,8,w
437,4,19,w
438,12,8,l
439,11,10,l
440,7,6,w
441,3,18,w
442,6,7,l
443,16,13,l
444,2,18,w
445,5,9,w
446,19,8,w
447,1,11,w
448,9,8,w
449,15,7,l
450,8,19,w
451,10,14,w
452,9,1,l
453,9,16,w
454,4,9,l
455,4,18,w
456,9,14,l
457,20,13,l
458,3,2,w
459,15,7,l
460,19,11,l
461,12,2,w
462,8,11,l
463,3,12,l
464,6,1,w
465,18,2,l
466,13,18,w
467,5,16,w
468,15,10,l
469,1,4,l
470,9,14,l
471,19,1,l
472,20,2,w
473,10,18,w
474,8,16,l
475,13,3,l
476,20,16,w
477,16,8,l
478,13,11,l
479,14,20,l
480,3,14,l
481,20,9,l
482,14,8,w
483,13,7,l
484,1,12,l
485,12,3,l
486,14,12,l
487,4,16,w
488,2,1,w
489,3,13,w
490,5,14,w
491,1,9,l
492,13,20,w
493,6,9,l
494,6,20,w
495,20,2,w
496,6,12,l
497,14,1,l
498,2,14,l
499,10,2,w
500,15,10,l
501,14,17,l
502,8,5,l
503,15,9,l
504,18,17,l
505,6,18,w
506,12,13,l
507,14,10,l
508,13,17,l
509,2,6,l
510,13,1,l
511,11,5,l
512,1,13,w
513,13,3,l
514,3,2,l
515,10,16,w
516,6,9,l
517,6,16,w
518,5,13,w
519,11,20,l
520,1,8,w
521,8,15,w
522,19,4,l
523,9,8,w
524,18,1,l
525,5,4,w
526,8,19,w
527,11,5,l
528,17,8,w
529,16,12,l
530,17,5,l
531,4,13,w
532,1,10,l
533,12,17,l
534,18,4,l
535,3,15,w
536,5,6,w
537,19,11,l
538,18,2,l
539,4,12,l
540,5,16,w
541,8,2,l
542,1,4,l
543,13,17,l
544,2,16,l
545,2,20,w
546,18,8,l
547,11,14,l
548,17,1,w
549,11,2,w
550,14,4,l
551,10,2,w
552,8,4,l
553,5,9,w
554,16,1,w
555,5,12,w
556,6,2,l
557,20,2,l
558,5,14,w
559,7,18,w
560,13,9,l
561,16,7,l
562,19,13,l
563,17,20,l
564,10,6,w
565,14,1,w
566,14,17,l
567,11,13,w
568,13,7,l
569,19,20,l
570,14,12,l
571,5,11,w
572,1,8,l
573,9,6,l
574,19,17,l
575,9,12,l
576,8,20,w
577,13,19,w
578,19,2,l
579,18,14,l
580,13,17,l
581,10,9,w
582,10,14,w
583,19,16,l
584,12,4,l
585,19,16,w
586,12,15,w
587,13,1,l
588,14,12,w
589,19,17,l
590,15,9,l
591,8,2,l
592,7,1,w
593,15,8,l
594,17,16,w
595,12,1,l
596,14,1,w
597,12,6,l
598,8,2,l
599,18,19,l
600,2,11,w
601,3,6,l
602,7,4,l
603,9,4,w
604,8,9,w
605,9,20,l
606,18,14,l
607,18,11,l
608,15,13,l
609,5,15,w
610,12,3,w
611,18,13,l
612,3,20,w
613,12,5,l
614,1,12,l
615,8,11,l
616,15,2,l
617,17,5,l
618,4,18,w
619,18,16,l
620,20,5,l
621,12,18,w
622,13,6,l
623,5,18,w
624,7,3,w
625,3,12,w
626,3,4,w
627,12,9,l
628,17,1,w
629,4,13,w
630,5,6,w
631,19,3,l
632,10,4,l
633,13,18,l
634,18,15,l
635,15,14,l
636,9,8,w
637,2,12,w
638,10,14,w
639,12,11,w
640,13,9,l
641,15,9,l
642,1,13,l
643,3,15,w
644,10,2,w
645,7,13,w
646,8,15,l
647,6,1,w
648,9,4,l
649,14,20,l
650,1,12,l
651,9,13,w
652,9,11,l
653,19,10,l
654,14,7,l
655,2,12,l
656,14,9,w
657,3,20,l
658,3,15,w
659,8,16,l
660,6,14,w
661,9,4,w
662,17,11,w
663,4,11,w
664,14,17,l
665,17,7,w
666,5,1,w
667,12,5,l
668,3,10,l
669,9,18,w
670,2,13,w
671,6,7,l
672,16,12,w
673,6,18,w
674,4,16,w
675,9,4,l
676,20,10,l
677,9,15,w
678,16,1,l
679,6,7,l
680,7,17,w
681,6,18,w
682,4,14,l
683,13,4,l
684,19,5,l
685,13,20,l
686,12,13,w
687,1,19,w
688,16,19,l
689,1,5,l
690,20,15,w
691,6,11,l
692,2,20,l
693,3,1,w
694,17,6,l
695,19,15,l
696,16,18,w
697,17,7,w
698,12,18,w
699,14,19,l
700,15,7,l
701,11,15,w
702,6,11,l
703,4,19,w
704,6,3,w
705,12,5,l
706,5,15,w
707,4,17,w
708,20,15,w
709,13,12,l
710,7,4,w
711,19,11,l
712,14,20,w
713,14,12,w
714,15,6,l
715,14,11,l
716,6,9,w
717,14,1,w
718,13,20,l
719,5,9,w
720,2,16,w
721,8,9,l
722,3,1,w
723,14,9,w
724,8,5,l
725,2,12,l
726,2,6,w
727,2,3,w
728,17,14,w
729,5,18,w
730,18,7,l
731,5,7,w
732,2,10,l
733,7,3,w
734,3,7,l
735,5,10,w
736,11,13,w
737,9,8,w
738,10,20,w
739,15,9,l
740,20,19,w
741,17,19,l
742,1,17,l
743,5,4,w
744,14,9,l
745,18,5,l
746,17,1,w
747,20,19,w
748,19,14,l
749,1,12,l
750,18,2,l
751,20,5,l
752,11,14,l
753,4,8,w
754,16,13,l
755,9,13,w
756,10,20,w
757,8,12,w
758,11,14,w
759,12,19,w
760,15,7,l
761,18,3,l
762,11,2,l
763,15,18,l
764,7,2,w
765,16,6,l
766,13,16,l
767,17,3,w
768,19,14,l
769,14,1,l
770,16,13,w
771,9,10,l
772,10,2,l
773,11,15,w
774,11,15,w
775,14,17,l
776,1,18,w
777,3,17,l
778,3,11,l
779,7,4,w
780,4,19,l
781,14,17,l
782,9,2,w
783,2,19,w
784,9,6,l
785,8,14,w
786,6,13,w
787,3,19,w
788,17,3,w
789,13,8,l
790,15,6,l
791,2,4,l
792,10,13,w
793,1,18,w
794,20,13,l
795,5,17,w
796,2,18,w
797,12,7,w
798,1,14,w
799,19,1,w
800,15,6,l
801,20,5,l
802,18,7,l
803,18,5,l
804,8,20,w
805,11,8,w
806,6,13,l
807,19,1,l
808,3,2,l
809,9,16,w
810,20,14,w
811,3,13,w
812,16,13,l
813,6,8,w
814,13,7,l
815,9,18,l
816,19,8,l
817,7,3,w
818,16,2,w
819,8,15,w
820,7,3,w
821,8,11,l
822,14,20,w
823,9,11,l
824,11,18,w
825,11,10,l
826,7,2,w
827,20,2,w
828,1,8,w
829,13,18,w
830,13,1,l
831,12,2,w
832,3,6,l
833,12,2,w
834,1,6,l
835,18,10,l
836,16,20,w
837,19,8,w
838,10,9,l
839,6,20,l
840,16,8,w
841,18,10,l
842,13,6,l
843,10,16,w
844,10,9,w
845,7,1,l
846,16,1,l
847,5,4,w
848,7,6,w
849,16,1,w
850,6,15,w
851,3,19,l
852,18,17,l
853,11,2,w
854,16,11,l
855,20,18,w
856,8,3,l
857,18,2,l
858,2,20,l
859,20,10,w
860,19,9,l
861,14,9,l
862,1,6,l
863,9,10,l
864,12,17,l
865,7,3,w
866,13,14,l
867,11,16,w
868,12,6,l
869,13,20,w
870,1,15,w
871,11,6,w
872,11,15,w
873,5,11,w
874,9,1,w
875,1,8,w
876,11,4,w
877,6,9,w
878,18,5,l
879,11,5,l
880,16,7,l
881,19,11,l
882,2,17,l
883,6,15,l
884,20,5,l
885,20,12,w
886,8,13,l
887,13,16,w
888,18,8,l
889,3,5,l
890,8,12,l
891,2,10,l
892,20,13,l
893,17,1,w
894,12,3,w
895,16,8,l
896,18,7,l
897,1,14,l
898,16,11,w
899,6,7,l
900,15,9,l
901,13,4,l
902,14,8,w
903,18,6,l
904,11,13,l
905,9,15,w
906,3,8,w
907,10,16,w
908,18,6,l
909,3,8,w
910,15,10,l
911,9,11,l
912,13,12,l
913,10,11,w
914,12,15,w
915,6,20,w
916,5,13,w
917,14,4,l
918,13,10,l
919,2,20,w
920,8,3,l
921,9,2,l
922,19,12,w
923,12,10,l
924,17,10,l
925,9,7,l
926,17,18,w
927,19,14,l
928,6,12,w
929,19,9,l
930,12,6,w
931,20,18,w
932,5,17,w
933,13,9,l
934,3,12,l
935,4,12,w
936,20,15,w
937,14,5,l
938,14,17,l
939,13,7,l
940,18,20,l
941,2,3,l
942,15,19,l
943,14,2,w
944,10,15,w
945,14,17,l
946,18,12,l
947,14,20,l
948,6,1,w
949,8,6,l
950,11,10,l
951,11,18,w
952,2,13,w
953,15,4,l
954,9,15,w
955,18,7,l
956,19,12,l
957,4,8,l
958,4,7,l
959,7,6,w
960,4,5,w
961,11,1,l
962,4,17,l
963,18,19,l
964,14,15,w
965,2,3,l
966,4,8,l
967,2,19,w
968,3,5,w
969,14,3,l
970,13,3,l
971,3,14,w
972,3,14,l
973,5,4,w
974,14,20,w
975,1,6,l
976,12,1,l
977,19,3,l
978,15,1,l
979,16,1,l
980,13,18,w
981,14,4,l
982,10,14,l
983,17,14,w
984,13,7,w
985,6,12,w
986,17,10,l
987,18,19,w
988,4,15,w
989,12,5,l
990,7,10,l
991,8,10,l
992,10,11,l
993,3,11,l
994,17,19,w
995,9,2,l
996,17,5,l
997,8,15,l
998,8,10,l
999,3,20,w
1000,3,18,w
1001,14,17,l
1002,1,3,w
1003,15,16,l
1004,11,17,l
1005,6,4,l
1006,10,15,l
1007,7,20,w
1008,15,11,l
1009,8,14,w
1010,15,18,w
1011,11,17,w
1012,15,18,w
1013,17,20,l
1014,17,5,w
1015,18,9,l
1016,20,18,w
1017,6,11,w
1018,3,20,w
1019,7,6,l
1020,4,18,l
1021,6,1,w
1022,10,7,w
1023,17,3,l
1024,13,16,l
1025,15,9,l
1026,18,14,l
1027,12,10,l
1028,9,16,w
1029,5,13,w
1030,5,6,w
1031,6,18,w
1032,18,6,l
1033,18,3,l
1034,10,4,w
1035,6,4,w
1036,8,17,l
1037,16,2,l
1038,15,1,l
1039,8,14,l
1040,3,8,l
1041,6,3,w
1042,9,11,l
1043,17,10,l
1044,2,13,w
1045,15,10,l
1046,6,17,l
1047,4,2,l
1048,2,19,w
1049,6,3,l
1050,7,17,l
1051,16,7,l
1052,18,19,l
1053,13,2,l
1054,7,10,l
1055,18,16,l
1056,14,15,w
1057,6,17,l
1058,9,1,w
1059,7,17,w
1060,3,12,w
1061,14,1,w
1062,9,18,w
1063,9,10,l
1064,13,17,l
1065,7,10,w
1066,15,20,l
1067,16,8,l
1068,6,20,l
1069,19,15,w
1070,1,14,w
1071,6,14,l
1072,13,11,l
1073,13,14,l
1074,7,4,w
1075,19,16,l
1076,11,10,l
1077,3,6,w
1078,12,20,l
1079,3,14,l
1080,17,4,w
1081,19,7,l
1082,10,13,w
1083,3,1,w
1084,15,12,l
1085,18,7,l
1086,7,1,w
1087,1,7,l
1088,9,7,l
1089,17,12,w
1090,9,6,w
1091,9,8,w
1092,5,2,w
1093,3,8,w
1094,10,9,w
1095,1,6,l
1096,14,9,l
1097,20,14,w
1098,17,7,w
1099,1,15,w
1100,19,8,l
1101,15,10,l
1102,17,11,l
1103,11,2,w
1104,16,15,w
1105,8,7,l
1106,1,16,w
1107,2,19,w
1108,11,17,l
1109,17,2,w
1110,17,2,w
1111,15,14,l
1112,12,14,w
1113,9,15,w
1114,14,19,w
1115,15,8,l
1116,17,15,w
1117,3,17,l
1118,15,9,l
1119,7,13,w
1120,2,8,w
1121,8,12,l
1122,19,4,l
1123,1,11,l
1124,15,3,l
1125,18,8,l
1126,20,18,w
1127,14,1,w
1128,16,7,l
1129,11,4,l
1130,11,6,l
1131,16,11,l
1132,5,7,w
1133,8,2,l
1134,15,14,l
1135,3,14,w
1136,15,7,l
1137,17,19,w
1138,16,5,l
1139,18,15,w
1140,9,17,l
1141,20,15,w
1142,9,10,l
1143,15,8,l
1144,5,20,w
1145,12,4,l
1146,18,10,l
1147,17,15,w
1148,11,20,w
1149,5,20,w
1150,8,12,w
1151,19,14,l
1152,17,14,w
1153,15,9,w
1154,10,3,w
1155,6,3,w
1156,4,3,l
1157,6,13,l
1158,15,19,l
1159,9,14,l
1160,17,16,w
1161,15,19,l
1162,15,3,l
1163,10,7,w
1164,7,8,w
1165,12,5,w
1166,3,10,l
1167,18,13,l
1168,20,11,w
1169,8,1,l
1170,9,18,w
1171,19,6,l
1172,3,6,l
1173,9,19,l
1174,4,11,w
1175,2,1,l
1176,9,7,l
1177,7,18,w
1178,5,4,w
1179,10,17,l
1180,4,16,l
1181,13,1,l
1182,3,17,l
1183,2,14,w
1184,15,20,l
1185,9,20,l
1186,15,19,l
1187,11,10,w
1188,18,16,w
1189,5,16,w
1190,18,4,l
1191,6,8,w
1192,19,9,l
1193,16,5,l
1194,11,14,w
1195,11,20,w
1196,11,4,w
1197,2,4,l
1198,5,20,w
1199,2,11,w
1200,8,14,w
1201,18,10,l
1202,16,10,l
1203,6,10,l
1204,11,5,l
1205,12,17,l
1206,18,15,w
1207,10,9,w
1208,17,10,l
1209,3,14,w
1210,8,2,l
1211,8,19,l
1212,7,16,w
1213,10,12,w
1214,3,7,l
1215,8,2,w
1216,10,9,w
1217,1,10,l
1218,20,11,w
1219,7,6,w
1220,14,11,l
1221,4,11,l
1222,20,2,l
1223,6,12,w
1224,14,3,w
1225,3,11,l
1226,19,4,l
1227,3,8,w
1228,6,8,w
1229,1,12,l
1230,19,2,l
1231,16,11,l
1232,8,20,w
1233,15,13,l
1234,16,10,l
1235,5,12,w
1236,16,7,l
1237,7,1,w
1238,15,6,l
1239,9,3,w
1240,17,4,w
1241,6,13,w
1242,7,11,l
1243,5,16,w
1244,18,7,l
1245,12,5,l
1246,5,6,w
1247,8,10,l
1248,10,20,w
1249,9,17,w
1250,16,19,w
1251,5,8,w
1252,6,12,w
1253,9,12,w
1254,3,17,l
1255,5,18,w
1256,3,18,w
1257,14,15,w
1258,2,19,w
1259,14,10,l
1260,4,7,l
1261,4,18,w
1262,14,13,l
1263,9,10,l
1264,5,16,w
1265,5,13,w
1266,5,7,l
1267,7,13,w
1268,4,16,w
1269,11,15,w
1270,1,7,l
1271,10,9,w
1272,9,18,w
1273,19,1,l
1274,1,2,w
1275,5,18,w
1276,16,17,l
1277,11,15,w
1278,12,18,w
1279,9,10,l
1280,3,14,l
1281,10,7,w
1282,12,11,l
1283,9,3,w
1284,2,11,w
1285,19,7,l
1286,4,16,w
1287,10,12,w
1288,2,1,l
1289,2,16,w
1290,2,5,l
1291,5,3,w
1292,18,4,l
1293,5,3,l
1294,15,9,w
1295,18,20,l
1296,8,10,l
1297,8,20,l
1298,6,7,l
1299,16,10,l
1300,11,2,w
1301,7,3,w
1302,18,9,l
1303,11,7,l
1304,10,11,l
1305,20,19,w
1306,17,13,w
1307,9,18,w
1308,18,6,l
1309,2,13,w
1310,20,13,w
1311,17,7,w
1312,11,13,w
1313,14,6,w
1314,14,19,w
1315,1,19,w
1316,10,12,w
1317,13,10,l
1318,9,2,l
1319,12,13,w
1320,12,20,l
1321,9,10,l
1322,2,15,w
1323,3,6,l
1324,3,12,l
1325,7,18,w
1326,4,16,w
1327,15,5,l
1328,5,10,w
1329,17,8,w
1330,13,4,l
1331,19,7,l
1332,6,13,l
1333,17,11,l
1334,16,1,l
1335,3,8,w
1336,12,8,w
1337,20,13,w
1338,8,2,l
1339,8,19,l
1340,2,4,l
1341,8,18,w
1342,13,2,l
1343,8,14,l
1344,12,14,w
1345,1,7,l
1346,7,20,w
1347,11,10,w
1348,12,20,l
1349,10,7,w
1350,4,12,w
1351,17,2,l
1352,11,2,l
1353,8,12,l
1354,13,6,l
1355,3,2,w
1356,12,18,w
1357,1,19,l
1358,2,3,w
1359,3,12,w
1360,9,20,w
1361,17,11,w
1362,10,13,w
1363,11,16,w
1364,4,15,w
1365,7,16,w
1366,6,9,l
1367,4,13,w
1368,7,12,w
1369,18,7,l
1370,10,1,w
1371,10,8,w
1372,14,20,w
1373,1,7,l
1374,16,15,l
1375,8,13,w
1376,11,4,l
1377,4,6,w
1378,12,9,w
1379,20,17,l
1380,19,1,l
1381,11,7,l
1382,2,11,w
1383,11,5,w
1384,13,18,w
1385,10,12,w
1386,12,8,w
1387,1,2,l
1388,12,4,w
1389,18,20,l
1390,16,15,w
1391,12,11,l
1392,13,19,w
1393,12,5,l
1394,14,17,w
1395,4,11,w
1396,3,15,w
1397,4,17,l
1398,3,8,l
1399,3,8,w
1400,7,20,w
1401,8,10,l
1402,18,15,w
1403,8,13,l
1404,17,1,w
1405,1,19,w
1406,4,18,w
1407,18,13,l
1408,5,14,w
1409,16,2,w
1410,18,2,l
1411,4,13,w
1412,15,10,l
1413,17,5,l
1414,4,19,w
1415,19,12,l
1416,1,10,l
1417,20,14,w
1418,18,12,l
1419,20,4,w
1420,8,18,w
1421,13,6,l
1422,20,6,l
1423,1,3,w
1424,20,17,l
1425,7,14,w
1426,19,10,l
1427,6,2,w
1428,17,5,w
1429,14,10,w
1430,15,17,l
1431,6,18,w
1432,8,5,l
1433,6,18,w
1434,6,9,w
1435,16,5,l
1436,7,19,w
1437,3,19,l
1438,17,11,w
1439,17,2,w
1440,10,13,w
1441,5,2,w
1442,15,14,l
1443,18,14,l
1444,3,1,w
1445,11,17,l
1446,16,19,w
1447,15,18,w
1448,16,15,w
1449,13,17,l
1450,6,1,l
1451,1,10,w
1452,1,15,w
1453,11,4,w
1454,16,10,l
1455,3,13,l
1456,18,17,l
1457,20,3,l
1458,17,7,w
1459,8,3,l
1460,16,13,l
1461,15,3,l
1462,19,2,l
1463,5,10,w
1464,4,19,w
1465,5,11,w
1466,13,7,w
1467,11,17,l
1468,10,17,w
1469,5,4,w
1470,3,6,w
1471,20,14,w
1472,3,10,w
1473,13,8,w
1474,9,1,w
1475,9,14,l
1476,6,20,w
1477,1,16,w
1478,19,14,l
1479,18,12,l
1480,13,19,l
1481,18,8,l
1482,3,13,w
1483,10,5,l
1484,3,13,l
1485,4,1,l
1486,4,14,w
1487,10,1,w
1488,8,12,l
1489,1,19,w
1490,2,15,w
1491,11,6,l
1492,5,3,w
1493,12,1,w
1494,15,13,l
1495,17,18,w
1496,5,3,w
1497,8,16,w
1498,7,1,w
1499,10,4,l
1500,18,17,l
1501,15,11,l
1502,5,10,w
1503,15,17,l
1504,3,19,w
1505,10,4,w
1506,5,9,w
1507,5,6,w
1508,11,5,l
1509,2,4,l
1510,4,3,w
1511,6,19,w
1512,20,6,l
1513,10,5,l
1514,5,1,w
1515,13,8,l
1516,3,14,w
1517,4,11,l
1518,17,8,w
1519,1,17,l
1520,1,9,l
1521,19,12,l
1522,13,11,l
1523,19,9,w
1524,13,2,l
1525,7,16,w
1526,17,14,w
1527,20,3,w
1528,10,19,w
1529,16,7,l
1530,4,15,w
1531,1,5,l
1532,4,7,l
1533,9,6,l
1534,3,11,l
1535,6,7,l
1536,20,16,w
1537,6,20,w
1538,20,8,w
1539,5,3,w
1540,12,1,w
1541,18,19,l
1542,19,14,l
1543,18,11,l
1544,12,15,w
1545,11,2,l
1546,11,15,w
1547,18,3,l
1548,13,1,l
1549,15,8,l
1550,17,19,w
1551,4,15,w
1552,1,17,w
1553,18,13,l
1554,3,11,w
1555,19,20,l
1556,14,5,l
1557,13,7,l
1558,10,20,w
1559,13,10,l
1560,12,9,l
1561,11,10,l
1562,17,8,w
1563,5,15,w
1564,18,12,l
1565,3,18,w
1566,16,2,w
1567,19,7,l
1568,19,16,l
1569,15,7,l
1570,15,7,l
1571,10,19,w
1572,18,12,l
1573,8,17,l
1574,17,18,w
1575,15,16,w
1576,4,15,w
1577,10,2,l
1578,9,16,w
1579,14,9,l
1580,18,2,l
1581,1,14,l
1582,8,15,w
1583,18,13,w
1584,15,18,w
1585,1,14,l
1586,3,16,w
1587,11,3,w
1588,2,9,w
1589,5,2,w
1590,12,1,w
1591,14,2,l
1592,14,15,w
1593,17,11,w
1594,13,11,l
1595,6,5,l
1596,8,14,w
1597,7,6,w
1598,19,12,l
1599,11,5,l
1600,5,10,w
1601,17,12,w
1602,17,19,w
1603,10,4,w
1604,9,6,l
1605,18,17,l
1606,19,20,l
1607,6,5,l
1608,17,15,w
1609,10,8,w
1610,7,3,w
1611,19,1,l
1612,17,20,w
1613,20,14,l
1614,2,1,w
1615,7,13,w
1616,13,5,l
1617,7,4,w
1618,18,12,l
1619,6,8,w
1620,16,5,l
1621,14,20,w
1622,6,18,w
1623,10,18,w
1624,8,19,w
1625,2,10,l
1626,16,5,l
1627,16,13,w
1628,3,5,l
1629,4,6,l
1630,1,7,l
1631,4,6,l
1632,1,11,w
1633,14,13,w
1634,16,10,l
1635,7,8,w
1636,15,10,l
1637,8,9,w
1638,20,12,w
1639,2,4,w
1640,11,2,w
1641,15,2,l
1642,8,5,l
1643,4,1,l
1644,1,12,l
1645,10,20,w
1646,5,17,l
1647,12,4,l
1648,5,13,w
1649,6,13,w
1650,2,17,w
1651,1,5,l
1652,5,10,w
1653,17,20,w
1654,4,16,w
1655,6,14,w
1656,2,10,l
1657,15,11,l
1658,5,4,w
1659,3,16,l
1660,16,5,l
1661,11,7,l
1662,2,19,w
1663,17,3,w
