game_no,player_first,player_second,result
485,9,10,l
486,2,11,w
487,4,19,l
488,18,4,w
489,5,2,w
490,4,15,l
491,16,14,l
492,10,17,w
493,11,13,l
494,20,12,w
495,4,19,l
496,11,13,l
497,18,10,w
498,3,8,w
499,5,14,l
500,16,11,l
501,10,1,l
502,15,16,l
503,19,8,l
504,11,4,l
505,2,3,l
506,7,19,l
507,14,18,l
508,18,6,l
509,12,19,w
510,14,6,w
511,10,7,w
512,10,11,w
513,14,15,l
514,8,3,w
515,19,1,l
516,13,12,w
517,9,19,l
518,10,1,l
519,10,11,l
520,17,3,l
521,11,6,w
522,19,11,l
523,19,11,l
524,20,13,l
525,4,7,w
526,16,20,w
527,20,3,l
528,13,4,w
529,3,5,w
530,12,4,l
531,6,5,l
532,14,13,l
533,18,4,w
534,4,6,l
535,20,17,w
536,20,19,w
537,14,18,w
538,5,19,l
539,17,6,l
540,12,14,w
541,1,18,w
542,8,3,l
543,1,2,l
544,1,5,l
545,6,3,l
546,5,9,l
547,19,5,l
548,2,17,l
549,20,2,l
550,2,17,l
551,14,20,l
552,3,9,w
553,17,18,w
554,1,17,w
555,20,16,w
556,3,8,l
557,8,15,l
558,18,1,w
559,8,12,w
560,8,2,w
561,12,13,l
562,19,16,w
563,6,16,w
564,9,1,w
565,20,11,l
566,15,18,w
567,8,6,w
568,15,1,l
569,13,11,l
570,6,8,w
571,4,11,l
572,15,18,l
573,9,11,w
574,13,12,l
575,5,10,l
576,5,4,w
577,15,1,l
578,19,12,w
579,6,11,l
580,11,19,l
581,10,16,l
582,7,1,l
583,3,5,w
584,15,11,l
585,20,15,l
586,2,5,l
587,11,20,w
588,15,13,w
589,20,15,l
590,11,20,w
591,17,14,l
592,5,2,l
593,1,19,w
594,2,7,w
595,11,3,l
596,11,18,w
597,17,7,l
598,6,10,l
599,3,18,l
600,5,6,w
601,6,15,w
602,18,14,w
603,9,19,w
604,10,13,w
605,1,7,w
606,17,14,l
607,2,4,w
608,14,20,l
609,10,16,w
610,11,18,w
611,2,18,l
612,4,12,l
613,2,3,w
614,11,16,l
615,11,19,l
616,13,14,w
617,11,3,w
618,2,1,w
619,7,9,l
620,7,10,w
621,14,8,w
622,14,19,l
623,14,16,w
624,10,11,l
625,13,5,l
626,11,13,w
627,3,8,w
628,3,17,l
629,11,13,l
630,15,2,w
631,11,10,l
632,6,9,w
633,19,1,w
634,18,14,w
635,7,11,l
636,15,8,w
637,11,13,w
638,20,15,w
639,17,12,l
640,14,18,w
641,3,20,w
642,14,19,w
643,17,19,w
644,2,4,w
645,16,17,w
646,12,14,l
647,19,7,w
648,17,6,l
649,1,3,w
650,5,11,w
651,16,20,w
652,15,16,l
653,4,1,l
654,8,2,l
655,2,16,w
656,16,5,l
657,3,13,w
658,13,12,l
659,5,11,l
660,8,17,w
661,13,9,l
662,12,14,l
663,19,18,l
664,17,7,w
665,11,8,l
666,19,2,w
667,15,1,w
668,2,3,l
669,8,10,w
670,8,1,l
671,1,14,l
672,11,16,l
673,6,14,l
674,16,9,l
675,6,3,w
676,17,4,w
677,20,8,l
678,13,4,l
679,7,18,w
680,7,5,w
681,3,10,l
682,12,13,w
683,12,14,w
684,19,17,w
685,19,10,w
686,2,9,l
687,20,6,l
688,17,11,w
689,1,11,l
690,2,11,w
691,5,4,l
692,19,10,l
693,20,11,w
694,10,15,w
695,13,4,w
696,7,10,l
697,16,17,w
698,8,5,l
699,18,14,l
700,18,4,l
701,10,13,l
702,1,8,w
703,4,11,w
704,14,7,l
705,14,2,l
706,15,5,w
707,4,10,l
708,13,16,w
709,15,13,l
710,11,20,l
711,18,13,l
712,8,1,l
713,18,17,l
714,14,2,w
715,19,1,w
716,9,4,l
717,19,20,w
718,15,16,w
719,9,8,w
720,19,1,l
721,17,4,w
722,3,12,w
723,18,13,w
724,15,10,w
725,16,6,l
726,2,16,l
727,9,13,l
728,16,20,l
729,10,9,l
730,18,11,w
731,12,15,l
732,16,10,l
733,11,19,l
734,20,12,w
735,2,13,l
736,5,4,l
737,11,8,l
738,14,9,l
739,2,17,w
740,17,1,w
741,9,19,l
742,11,13,w
743,6,18,w
744,7,5,l
745,10,3,l
746,9,15,w
747,15,6,w
748,15,20,w
749,10,19,w
750,15,11,l
751,20,15,l
752,14,16,w
753,20,13,w
754,7,11,l
755,19,8,l
756,8,3,w
757,1,11,w
758,18,13,w
759,3,13,w
760,13,5,l
761,6,18,w
762,20,16,l
763,5,14,w
764,13,5,w
765,14,16,l
766,8,10,l
767,9,3,l
768,7,6,l
769,8,16,l
770,3,5,w
771,7,18,l
772,13,3,l
773,14,2,l
774,2,12,w
775,4,15,w
776,9,4,w
777,9,18,l
778,5,10,l
779,15,8,w
780,15,16,l
781,2,12,l
782,2,5,l
783,2,10,w
784,10,15,l
785,20,15,w
786,19,7,w
787,1,16,l
788,15,1,w
789,17,2,w
790,8,17,l
791,18,19,l
792,20,11,w
793,12,3,w
794,8,16,l
795,18,15,l
796,5,8,l
797,15,12,w
798,7,6,w
799,16,2,w
800,8,11,l
801,8,10,l
802,6,17,w
803,8,12,w
804,10,11,w
805,4,18,l
806,10,7,l
807,7,17,l
808,14,2,l
809,10,11,w
810,6,15,w
811,13,2,w
812,11,10,w
813,12,10,l
814,6,3,l
815,1,2,w
816,6,9,l
817,13,17,w
818,4,14,l
819,17,5,l
820,17,4,w
821,4,2,l
822,4,13,l
823,19,18,w
824,20,19,l
825,18,7,l
826,5,2,l
827,8,18,l
828,15,20,l
829,14,9,l
830,19,9,l
831,1,9,l
832,1,4,w
833,15,13,w
834,6,2,w
835,6,7,w
836,1,12,l
837,15,10,l
838,17,14,w
839,14,16,l
840,2,12,l
841,18,9,w
842,3,7,l
843,1,4,l
844,8,4,w
845,15,7,w
846,3,16,w
847,6,19,l
848,6,15,l
849,3,1,l
850,10,14,l
851,7,19,w
852,6,16,l
853,16,15,w
854,8,3,w
855,1,20,l
856,4,14,l
857,17,16,w
858,7,18,l
859,9,6,l
860,17,7,l
861,7,6,w
862,1,10,l
863,10,13,l
864,14,5,w
865,1,18,w
866,18,5,l
867,14,9,l
868,1,19,l
869,13,6,w
870,11,13,l
871,6,13,l
872,5,1,l
873,13,2,l
874,10,19,l
875,16,1,w
876,13,19,l
877,1,10,w
878,17,7,l
879,12,7,w
880,5,17,w
881,11,9,w
882,13,2,w
883,19,17,l
884,1,3,l
885,2,4,l
886,17,18,w
887,17,11,w
888,3,7,l
889,4,17,l
890,2,19,w
891,5,9,l
892,1,4,w
893,10,1,w
894,1,16,w
895,17,13,w
896,4,10,l
897,15,4,l
898,10,4,l
899,16,8,l
900,13,11,l
901,18,19,l
902,2,4,w
903,9,18,w
904,6,18,w
905,6,9,w
906,13,18,l
907,5,16,l
908,14,16,w
909,5,1,w
910,2,11,w
911,9,18,l
912,8,2,w
913,7,16,w
914,8,18,w
915,7,10,l
916,14,13,w
917,14,7,w
918,20,12,w
919,11,13,l
920,12,3,w
921,15,6,l
922,10,6,l
923,3,14,w
924,10,17,w
925,12,4,w
926,19,18,l
927,15,14,w
928,14,3,l
929,15,19,w
930,1,14,w
931,1,20,l
932,4,2,l
933,8,9,l
934,17,4,w
935,5,4,w
936,4,14,w
937,4,16,w
938,5,19,w
939,1,12,l
940,7,8,l
941,4,18,l
942,9,4,w
943,17,4,l
944,20,15,l
945,16,5,l
946,17,19,l
947,9,14,w
948,10,1,w
949,12,4,l
950,6,3,l
951,13,2,l
952,18,7,w
953,9,4,l
954,8,12,l
955,5,14,w
956,17,6,l
957,1,8,l
958,1,4,l
959,10,4,l
960,16,1,l
961,16,3,l
962,20,9,l
963,9,12,l
964,15,14,l
965,8,11,w
966,12,11,w
967,20,7,l
968,4,1,l
969,4,12,l
970,2,18,w
971,9,4,w
972,1,8,w
973,8,13,l
974,4,19,l
975,9,12,l
976,6,12,w
977,8,10,l
978,1,18,l
979,4,12,l
980,9,14,w
981,6,13,w
982,12,7,l
983,17,7,l
984,3,19,w
985,2,11,w
986,1,2,l
987,12,10,l
988,1,20,l
989,13,7,l
990,4,16,w
991,15,2,w
992,10,9,w
993,15,2,w
994,15,9,w
995,10,12,w
996,11,18,w
997,10,1,w
998,15,16,w
999,18,17,l
1000,17,19,l
1001,12,2,l
1002,9,16,l
1003,4,17,w
1004,11,18,l
1005,13,10,l
1006,10,15,w
1007,4,6,w
1008,14,17,w
1009,12,5,l
1010,1,15,w
1011,12,4,l
1012,15,9,l
1013,13,20,w
1014,5,19,l
1015,17,15,w
1016,20,3,w
1017,6,3,l
1018,18,2,w
1019,6,7,w
1020,1,8,w
1021,11,2,l
1022,18,13,l
1023,19,20,l
1024,3,1,l
1025,16,11,w
1026,14,5,w
1027,14,20,l
1028,18,7,w
1029,20,10,w
1030,8,20,w
1031,7,2,l
1032,13,4,w
1033,16,9,l
1034,9,13,l
1035,9,7,l
1036,16,10,w
1037,7,15,l
1038,20,3,l
1039,14,5,w
1040,2,9,l
1041,1,9,w
1042,13,10,l
1043,13,16,l
1044,12,15,l
1045,16,1,w
1046,7,9,l
1047,11,5,l
1048,12,20,l
1049,13,20,w
1050,3,18,l
1051,10,12,l
1052,14,6,w
1053,15,19,l
1054,20,12,w
1055,17,9,w
1056,8,15,l
1057,10,1,l
1058,4,20,w
1059,20,12,w
1060,10,13,l
1061,19,11,w
1062,18,19,w
1063,10,6,l
1064,6,1,l
1065,18,7,w
1066,5,20,w
1067,9,4,l
1068,15,10,w
1069,2,9,w
1070,12,15,l
1071,3,7,w
1072,3,20,w
1073,19,16,l
1074,16,4,w
1075,12,7,l
1076,4,6,w
1077,17,1,l
1078,14,6,w
1079,4,7,l
1080,7,10,l
1081,11,20,w
1082,1,19,l
1083,13,19,l
1084,9,12,w
1085,1,8,w
1086,7,11,l
1087,9,15,l
1088,9,14,l
1089,8,11,w
1090,17,9,w
1091,7,5,l
1092,13,8,w
1093,16,12,w
1094,10,12,w
1095,6,17,w
1096,7,2,w
1097,15,18,w
1098,5,11,l
1099,17,12,w
1100,17,8,w
1101,17,9,l
1102,8,4,w
1103,11,8,w
1104,16,10,l
1105,3,16,l
1106,11,12,w
1107,3,2,w
1108,18,15,w
1109,15,19,w
1110,6,19,w
1111,7,9,w
1112,4,3,w
1113,18,5,w
1114,12,17,w
1115,18,20,l
1116,12,3,w
1117,11,15,w
1118,12,7,l
1119,6,5,w
1120,16,17,l
1121,7,13,w
1122,12,2,l
1123,3,13,w
1124,15,17,w
1125,19,17,w
1126,18,5,l
1127,11,6,w
1128,4,5,w
1129,11,12,w
1130,17,6,l
1131,10,6,l
1132,15,20,w
1133,1,12,l
1134,2,16,l
1135,2,9,l
1136,17,9,l
1137,17,18,w
1138,5,6,w
1139,12,9,l
1140,20,13,l
1141,14,17,l
1142,19,8,w
1143,4,16,w
1144,4,14,l
1145,13,6,w
1146,12,7,l
1147,5,14,w
1148,20,14,l
1149,11,1,w
1150,2,19,l
1151,16,8,w
1152,10,7,l
1153,13,12,w
1154,10,18,w
1155,14,15,w
1156,18,20,w
1157,3,20,w
1158,20,13,w
1159,18,10,w
1160,8,20,w
1161,8,1,l
1162,6,7,w
1163,13,4,l
1164,4,15,w
1165,12,4,w
1166,8,5,w
1167,16,17,l
1168,7,17,w
1169,1,2,w
1170,3,17,w
1171,15,14,l
1172,20,6,l
1173,3,4,w
1174,18,5,w
1175,13,5,w
1176,7,14,l
1177,17,1,l
1178,11,20,w
1179,9,4,l
1180,8,14,w
1181,7,17,w
1182,15,7,w
1183,6,20,l
1184,16,12,l
1185,9,6,l
1186,16,12,w
1187,3,11,w
1188,4,16,l
1189,18,12,l
1190,4,12,l
1191,16,8,w
1192,7,1,l
1193,13,10,w
1194,1,19,w
1195,5,4,l
1196,4,11,l
1197,15,2,l
1198,3,8,w
1199,17,16,w
1200,12,4,w
