game_no,player_first,player_second,result
206,4,12,w
207,18,15,w
208,18,9,l
209,4,10,l
210,1,12,w
211,9,5,w
212,6,16,l
213,12,13,l
214,12,1,w
215,8,11,l
216,19,15,l
217,3,18,w
218,8,12,l
219,4,14,w
220,18,4,l
221,17,11,w
222,1,6,w
223,17,1,w
224,19,13,w
225,7,6,w
226,15,6,w
227,11,19,l
228,13,10,l
229,19,9,l
230,14,20,l
231,10,16,l
232,20,13,w
233,8,16,w
234,9,17,l
235,7,4,l
236,5,6,w
237,13,16,w
238,20,14,w
239,3,14,w
240,7,18,w
241,4,19,w
242,12,13,l
243,13,18,l
244,18,7,l
245,18,14,l
246,2,9,w
247,6,19,l
248,2,7,w
249,4,6,w
250,15,4,l
251,7,2,l
252,16,8,w
253,16,12,w
254,16,10,l
255,3,15,w
256,12,18,w
257,13,12,l
258,9,11,l
259,18,11,l
260,7,9,w
261,2,16,w
262,12,1,l
263,18,19,w
264,8,19,l
265,16,14,l
266,4,13,w
267,4,7,w
268,6,13,w
269,18,19,w
270,8,12,w
271,17,8,w
272,20,18,w
273,3,7,l
274,5,7,l
275,16,20,l
276,3,11,l
277,3,6,w
278,1,10,w
279,2,17,w
280,5,15,l
281,18,7,w
282,8,13,w
283,18,19,w
284,8,4,l
285,18,6,w
286,16,3,l
287,16,10,l
288,4,3,w
289,7,2,l
290,8,11,l
291,6,16,w
292,4,12,w
293,17,11,w
294,1,20,l
295,15,13,w
296,1,16,l
297,12,3,l
298,19,11,w
299,13,10,l
300,13,17,l
301,6,12,l
302,7,17,l
303,16,11,w
304,5,12,w
305,20,3,w
306,19,8,w
307,11,19,w
308,16,15,w
309,17,6,w
310,16,7,w
311,1,10,w
312,8,11,l
313,6,20,l
314,6,5,l
315,15,4,l
316,20,10,l
317,3,14,l
318,2,19,w
319,20,4,l
320,10,17,l
321,15,11,l
322,2,15,w
323,2,18,w
324,17,10,w
325,8,7,l
326,11,16,w
327,11,20,l
328,9,12,w
329,19,15,w
330,11,3,w
331,18,20,l
332,7,19,w
333,15,2,l
334,14,9,w
335,14,9,l
336,11,12,w
337,10,13,w
338,10,7,w
339,4,16,w
340,16,13,w
341,2,11,w
342,9,10,l
343,12,2,l
344,14,8,w
345,15,12,w
346,3,7,l
347,18,11,l
348,18,8,w
349,12,13,l
350,5,2,l
351,20,14,l
352,8,9,w
353,5,15,l
354,12,19,l
355,4,20,l
356,17,10,w
357,16,5,w
358,20,19,w
359,2,4,w
360,13,7,l
361,15,3,w
362,20,14,w
363,6,20,l
364,8,4,l
365,12,7,w
366,13,15,l
367,19,4,w
368,17,6,w
369,20,5,w
370,19,9,w
371,1,8,w
372,9,2,l
373,19,11,l
374,2,20,w
375,11,4,l
376,15,10,l
377,7,3,w
378,15,9,l
379,4,10,l
380,10,20,w
381,17,3,w
382,16,11,w
383,5,6,w
384,6,15,l
385,10,3,l
386,4,7,l
387,8,20,l
388,10,18,l
389,7,15,l
390,11,10,w
391,9,18,l
392,14,3,l
393,4,1,l
394,9,15,l
395,8,3,l
396,7,8,l
397,6,14,l
398,10,5,w
399,2,4,w
400,6,5,l
401,11,17,l
402,16,7,l
403,4,6,w
404,2,5,w
405,4,3,w
406,17,20,w
407,5,1,w
408,4,7,w
409,16,3,l
410,13,10,l
411,14,19,l
412,17,16,w
413,11,14,w
414,3,17,l
415,14,19,l
416,16,4,l
417,5,19,w
418,5,20,l
419,7,4,l
420,2,15,w
421,6,1,l
422,3,13,l
423,18,2,l
424,1,4,w
425,10,19,w
426,7,19,w
427,19,9,l
428,11,5,w
429,6,3,l
430,12,17,l
431,20,19,w
432,18,19,w
433,6,2,l
434,1,18,w
435,15,11,w
436,14,18,w
437,11,17,l
438,3,5,w
439,5,16,l
440,8,18,l
441,6,9,l
442,14,3,w
443,19,4,l
444,11,4,l
445,18,4,l
446,20,13,l
447,14,16,l
448,6,5,l
449,16,9,w
450,16,10,l
451,6,19,l
452,19,18,l
453,18,15,w
454,20,17,w
455,1,19,l
456,7,20,l
457,18,16,l
458,6,20,l
459,10,2,l
460,3,18,w
461,14,19,w
462,19,13,w
463,4,1,w
464,14,11,w
465,14,3,l
466,1,12,l
467,16,5,l
468,20,4,w
469,7,20,l
470,7,12,w
471,17,15,w
472,6,7,l
473,20,13,w
474,10,6,w
475,20,5,l
476,2,8,w
477,6,16,l
478,3,18,l
479,12,14,w
480,18,20,l
481,19,14,w
482,19,17,l
483,13,9,l
484,16,15,l
485,12,14,w
486,11,5,w
487,8,9,l
488,19,2,l
489,11,14,w
490,1,4,l
491,18,13,w
492,14,18,l
493,18,20,w
494,2,19,w
495,9,11,w
496,15,5,w
497,15,20,l
498,15,19,w
499,18,20,w
500,14,3,w
501,9,12,w
502,2,10,w
503,17,2,l
504,1,10,l
505,4,19,w
506,4,10,w
507,7,12,l
508,12,3,w
509,14,15,l
510,8,12,w
511,2,4,w
512,1,5,w
513,14,18,w
514,4,8,l
515,8,16,l
516,8,1,w
517,1,2,l
518,18,14,w
519,12,11,l
520,16,10,l
521,17,9,w
522,18,17,l
523,15,2,l
524,5,11,l
525,18,17,l
526,10,15,l
527,3,19,w
528,1,4,l
529,9,20,l
530,10,16,w
531,5,11,l
532,1,2,l
533,16,6,l
534,4,14,w
535,17,19,w
536,1,19,l
537,7,5,w
538,1,4,l
539,9,16,w
540,15,7,l
541,18,4,l
542,16,12,l
543,19,6,l
544,3,4,l
545,18,7,l
546,14,15,l
547,9,1,l
548,3,10,w
549,1,19,w
550,13,11,l
551,11,6,w
552,18,16,l
553,8,14,w
554,7,11,w
555,1,16,w
556,14,11,w
557,5,14,w
558,11,16,w
559,20,1,w
560,12,15,w
561,19,15,l
562,15,9,w
563,5,10,l
564,4,20,w
565,17,16,w
566,16,8,w
567,11,4,l
568,8,7,w
569,14,15,l
570,18,3,w
571,4,1,w
572,18,5,w
573,20,6,w
574,12,15,w
575,1,20,l
576,7,1,w
577,15,7,w
578,5,3,l
579,5,4,l
580,6,8,w
581,17,3,w
582,6,10,l
583,18,16,w
584,15,8,w
585,6,20,l
586,10,15,w
587,18,4,l
588,10,5,l
589,8,3,l
590,8,15,w
591,18,8,w
592,1,14,w
593,20,4,w
594,11,15,l
595,19,1,w
596,7,15,w
597,4,13,w
598,20,12,w
599,9,7,l
600,6,16,l
601,2,20,w
602,7,9,l
603,14,13,l
604,16,18,l
605,3,4,w
606,2,15,w
607,16,14,w
608,14,19,l
609,4,13,w
610,11,7,l
611,5,10,w
612,10,4,l
613,8,18,w
614,14,13,w
615,4,8,w
616,10,14,l
617,1,8,l
618,16,12,w
619,11,9,w
620,3,8,w
621,4,5,w
622,6,2,l
623,13,5,w
624,20,7,l
625,8,13,w
626,6,11,l
627,7,8,w
628,11,12,w
629,3,7,l
630,5,18,l
631,9,15,w
632,1,11,l
633,4,8,w
634,20,16,w
635,9,10,l
636,12,11,l
637,15,8,w
638,14,1,l
639,3,11,w
640,11,13,w
641,11,16,w
642,9,2,l
643,14,1,w
644,12,2,l
645,3,15,l
646,1,17,w
647,5,2,l
648,10,11,l
649,7,14,w
650,9,5,w
651,14,12,l
652,20,11,l
653,20,11,w
654,15,11,l
655,18,13,w
656,4,20,l
657,6,15,l
658,19,14,w
659,8,19,l
660,3,14,w
661,5,1,w
662,13,11,l
663,13,15,l
664,19,13,w
665,9,6,w
666,9,2,l
667,8,4,l
668,19,2,l
669,14,11,l
670,13,9,l
671,9,8,w
672,4,10,w
673,13,1,l
674,15,20,l
675,4,8,w
676,10,19,l
677,4,12,l
678,14,11,l
679,10,13,l
680,1,6,w
681,13,20,l
682,3,12,l
683,11,10,w
684,15,19,w
685,11,6,w
686,12,8,w
687,13,3,l
688,12,4,l
689,9,2,l
690,10,3,l
691,19,15,w
692,8,3,l
693,10,5,w
694,3,18,l
695,12,3,l
696,15,14,l
697,6,4,l
698,14,7,l
699,3,20,l
700,12,8,w
701,2,8,w
702,18,19,w
703,20,17,l
704,3,8,l
705,12,10,l
706,5,15,w
707,14,6,w
708,1,7,w
709,13,4,l
710,6,17,l
711,20,16,w
712,20,8,w
713,6,3,w
714,13,19,l
715,2,8,w
716,5,9,l
717,2,7,w
718,10,2,l
719,18,14,l
720,12,5,w
721,7,11,w
722,8,11,l
723,3,17,l
724,17,19,w
725,18,20,l
726,18,2,l
727,9,14,w
728,17,15,w
729,19,12,w
730,14,12,l
731,4,2,l
732,1,8,w
733,2,14,w
734,5,1,l
735,12,15,l
736,6,15,l
737,10,11,w
738,5,19,w
739,19,13,l
740,12,11,l
741,1,15,l
742,8,6,w
743,13,18,l
744,11,15,w
745,17,2,l
746,13,18,l
747,14,11,w
748,7,10,l
749,18,20,l
750,19,18,w
751,11,9,l
752,5,16,l
753,9,2,l
754,1,15,l
755,17,14,w
756,8,19,l
757,19,15,w
758,17,3,w
759,7,2,l
760,2,11,w
761,7,20,w
762,11,15,w
763,6,10,l
764,6,17,l
765,15,2,l
766,2,7,w
767,14,9,l
768,15,8,w
769,6,13,l
770,8,17,l
771,18,17,l
772,2,8,w
773,1,19,w
774,9,1,l
775,10,15,w
776,9,12,w
777,10,5,w
778,8,10,l
779,19,11,l
780,2,20,w
781,5,2,l
782,19,8,l
783,13,6,l
784,15,10,w
785,19,10,l
786,6,18,l
787,6,9,l
788,14,2,l
789,6,17,l
790,14,15,w
791,10,20,l
792,1,10,l
793,6,10,l
794,20,14,l
795,8,18,w
796,4,7,l
797,6,11,l
798,2,1,w
799,9,17,l
800,5,11,l
801,7,4,l
802,15,18,w
803,7,9,w
804,10,13,w
805,4,10,w
806,7,20,l
807,20,8,w
808,1,9,w
809,16,10,l
810,3,20,l
811,18,13,w
812,4,13,w
813,1,8,l
814,6,18,l
815,15,9,l
816,10,13,w
817,4,14,l
818,4,14,w
819,17,14,w
820,5,8,w
821,19,9,l
822,19,17,w
823,6,12,l
824,11,17,l
825,9,19,w
826,16,12,w
827,7,11,w
828,12,15,l
829,19,11,l
830,15,3,l
831,3,19,w
832,2,3,w
833,18,13,w
834,1,7,l
835,12,20,l
836,5,9,l
837,18,13,w
838,7,13,w
839,20,4,l
840,19,4,l
841,11,19,l
842,4,3,l
843,10,15,l
844,1,18,l
845,7,8,w
846,16,4,l
847,19,14,l
848,16,1,l
849,12,13,w
850,14,11,l
851,20,3,w
852,10,11,l
853,7,15,l
854,18,13,l
855,2,18,w
856,8,15,l
857,2,7,w
858,18,7,w
859,6,14,l
860,8,19,w
861,4,3,l
862,12,8,w
863,4,18,w
864,5,2,l
865,4,6,w
866,6,16,l
867,18,14,l
868,13,3,w
869,13,20,l
870,4,15,w
871,2,16,w
872,18,17,l
873,1,12,w
874,6,5,w
875,2,10,w
876,3,11,l
877,10,15,l
878,10,12,w
879,19,11,l
880,18,16,l
881,6,14,l
882,4,14,w
883,10,3,w
884,9,19,w
885,6,10,l
886,13,3,w
887,18,7,l
888,12,19,l
889,18,5,w
890,20,6,w
891,14,6,w
892,20,6,w
893,6,11,l
894,19,14,w
895,5,10,w
896,17,18,w
897,1,12,l
898,18,17,l
899,5,18,w
900,17,19,w
901,20,10,w
902,3,13,w
903,12,15,w
904,3,7,w
905,13,3,l
906,15,18,l
907,8,3,l
908,17,20,l
909,6,16,l
910,4,12,w
911,2,13,w
912,8,10,l
913,17,8,w
914,14,18,l
915,6,12,l
916,5,13,l
917,20,3,w
918,19,8,w
919,9,10,l
920,13,11,l
921,13,2,l
922,15,10,l
923,19,5,l
924,4,9,w
925,12,11,l
926,2,16,w
927,10,16,w
928,18,13,w
929,18,6,w
930,14,19,w
931,15,17,l
932,3,6,w
933,15,10,l
934,14,5,w
935,19,16,w
936,13,3,l
937,1,10,w
938,14,7,l
939,14,5,w
940,20,4,w
941,9,11,l
942,19,10,l
943,1,8,l
944,11,10,w
945,5,16,l
946,20,7,w
947,14,5,l
948,16,4,w
949,14,18,w
950,20,3,w
951,12,7,l
952,12,18,l
953,4,19,w
954,15,7,l
955,10,17,l
956,18,14,l
957,8,19,l
958,8,7,l
959,12,5,w
960,7,6,w
961,14,9,l
962,11,18,w
963,3,2,l
964,14,9,w
965,4,11,w
966,7,16,w
967,11,17,l
968,4,1,w
969,12,17,l
970,3,7,l
971,9,10,w
972,5,20,l
973,10,6,l
974,14,11,w
975,7,16,w
976,10,7,w
977,11,19,w
978,20,14,w
979,17,10,w
980,12,20,w
981,2,20,w
982,4,12,w
983,17,8,w
984,16,6,w
985,3,13,w
986,17,6,w
987,7,6,l
988,17,11,w
989,3,20,l
990,20,12,w
991,16,14,l
992,19,18,l
993,4,9,w
994,20,17,w
995,2,20,w
996,16,12,w
997,8,14,l
998,15,19,l
999,4,7,w
1000,2,20,w
1001,19,17,l
1002,16,6,w
1003,4,3,w
1004,10,14,w
1005,12,3,l
1006,1,11,l
1007,6,18,l
1008,1,10,l
1009,1,19,l
1010,18,19,l
1011,3,11,w
1012,3,19,w
1013,6,1,l
1014,17,9,w
1015,9,15,w
1016,12,8,l
1017,13,15,l
1018,19,8,w
1019,1,17,l
1020,17,3,w
1021,17,11,w
1022,9,11,w
1023,5,6,w
1024,20,7,l
1025,20,12,w
1026,19,15,w
1027,13,4,l
1028,4,6,w
1029,5,15,l
1030,2,6,w
1031,17,6,w
1032,8,17,l
1033,4,6,w
1034,7,9,l
1035,11,5,w
1036,7,20,w
1037,12,7,l
1038,1,16,w
1039,7,16,l
1040,15,12,l
1041,16,20,l
1042,12,7,w
1043,7,20,l
1044,15,8,w
1045,8,4,l
1046,3,14,l
1047,13,3,l
1048,5,20,w
1049,11,6,w
1050,15,17,l
1051,14,6,w
1052,20,11,w
1053,10,8,w
1054,8,20,l
1055,12,16,l
1056,4,3,w
1057,13,1,l
1058,15,1,w
1059,15,18,w
1060,17,18,w
1061,12,18,w
1062,10,16,w
1063,4,17,l
1064,15,5,l
1065,15,5,w
1066,14,11,l
1067,1,15,l
1068,7,16,l
1069,5,9,l
1070,15,10,w
1071,8,4,l
1072,11,14,w
1073,3,15,w
1074,3,12,w
1075,14,9,l
1076,11,8,w
1077,15,17,l
1078,20,18,w
1079,20,18,w
1080,18,2,l
1081,13,11,l
1082,13,8,l
1083,3,16,l
1084,14,8,l
1085,5,7,l
1086,4,7,w
1087,20,8,w
1088,13,2,l
1089,17,6,w
1090,16,3,l
1091,1,9,w
1092,8,2,l
1093,11,20,l
1094,2,20,w
1095,4,5,w
1096,17,9,l
1097,8,1,l
1098,4,5,l
1099,12,13,l
1100,6,16,l
1101,7,4,l
1102,19,6,w
1103,2,17,w
1104,4,13,w
1105,7,4,w
1106,13,9,l
1107,14,19,w
1108,15,9,l
1109,12,5,w
1110,1,5,w
1111,19,16,l
1112,3,10,l
1113,19,6,w
1114,1,17,l
1115,9,1,w
1116,11,7,l
1117,8,10,l
1118,11,15,l
1119,16,4,l
1120,3,16,w
1121,20,16,w
1122,20,2,l
1123,8,17,l
1124,3,18,w
1125,4,2,l
1126,14,1,w
1127,3,5,w
1128,5,19,w
1129,18,17,l
1130,20,13,w
1131,2,20,w
1132,10,20,l
1133,10,6,w
1134,3,8,w
1135,1,9,w
1136,19,4,l
1137,4,11,w
1138,18,4,l
1139,19,9,l
1140,14,1,l
1141,8,5,l
1142,11,6,w
1143,1,6,w
1144,8,19,l
1145,20,3,w
1146,15,2,l
1147,13,5,l
1148,10,1,w
1149,9,17,l
1150,8,9,l
1151,19,5,l
1152,1,14,l
1153,19,6,w
1154,13,20,l
1155,4,7,w
1156,5,6,w
1157,2,8,w
1158,4,11,w
1159,2,15,w
1160,4,2,l
1161,11,9,l
1162,1,15,l
1163,2,19,w
1164,5,20,l
1165,14,17,l
1166,11,7,l
1167,3,8,w
1168,13,7,w
1169,20,4,l
1170,4,19,w
1171,3,10,w
1172,18,14,l
1173,20,1,w
1174,16,20,l
1175,19,12,w
1176,11,14,w
1177,15,4,l
1178,2,15,w
1179,1,8,w
1180,7,13,l
1181,7,17,l
1182,10,16,l
1183,20,8,w
1184,4,12,w
1185,17,15,w
1186,3,7,l
1187,13,16,l
1188,15,16,w
1189,11,6,l
1190,18,19,l
1191,16,6,w
1192,2,13,w
1193,15,16,l
1194,20,15,w
1195,18,19,w
1196,7,9,w
1197,13,11,l
1198,15,14,l
1199,12,1,l
1200,6,1,l
1201,11,10,l
1202,6,18,l
1203,20,1,w
1204,19,3,l
1205,14,8,l
1206,9,12,l
1207,12,20,l
1208,16,18,w
1209,5,20,l
1210,19,12,w
1211,9,18,w
1212,18,1,l
1213,19,18,l
1214,20,14,w
1215,9,1,w
1216,11,17,l
1217,13,18,l
1218,6,20,l
1219,14,15,w
1220,9,1,w
1221,6,19,l
1222,12,20,l
1223,8,3,l
1224,5,11,l
1225,9,1,w
1226,4,2,l
1227,5,10,l
1228,15,9,w
1229,1,17,l
1230,17,4,w
1231,4,19,w
1232,19,6,w
1233,16,12,l
1234,8,15,l
1235,5,16,l
1236,3,9,w
1237,7,8,w
1238,10,11,l
1239,6,5,w
1240,17,14,w
1241,15,16,l
1242,10,13,w
1243,8,20,l
1244,4,2,l
1245,12,13,l
1246,20,15,w
1247,20,13,w
1248,12,11,l
1249,8,18,w
1250,20,14,w
1251,12,9,l
1252,2,1,w
1253,16,17,l
1254,3,18,l
1255,6,14,l
1256,8,6,l
1257,11,16,w
1258,15,4,l
1259,2,5,w
1260,8,14,l
1261,9,20,w
1262,6,13,l
1263,7,15,w
1264,9,10,l
1265,17,19,w
1266,9,15,l
1267,11,10,w
1268,10,18,w
1269,12,4,l
1270,6,9,l
1271,19,9,l
1272,13,1,w
1273,2,3,w
1274,1,9,l
1275,9,5,w
1276,19,1,l
1277,18,3,w
1278,10,5,w
1279,6,3,l
1280,17,5,w
1281,11,5,w
1282,2,6,w
1283,15,5,w
1284,3,20,l
1285,18,20,w
1286,13,19,l
1287,13,6,w
1288,4,5,w
1289,20,3,w
1290,5,4,l
1291,3,9,w
1292,7,6,w
1293,17,1,w
1294,15,3,w
1295,1,15,l
1296,11,5,l
1297,5,8,w
1298,1,17,l
1299,17,9,w
1300,12,1,l
1301,20,7,w
1302,7,14,w
1303,10,17,l
1304,13,2,l
1305,4,16,w
1306,8,18,w
1307,9,15,w
1308,20,8,w
1309,3,12,w
1310,1,8,w
1311,14,17,l
1312,15,17,l
1313,17,15,w
1314,15,2,l
1315,19,18,l
1316,17,15,w
1317,3,10,w
1318,9,8,l
1319,10,18,w
1320,14,5,w
1321,17,12,w
1322,16,7,l
1323,14,13,w
1324,10,3,l
1325,5,14,l
1326,6,16,l
1327,4,6,w
1328,7,14,w
1329,3,5,w
1330,10,1,w
1331,12,8,l
1332,17,18,w
1333,8,3,l
1334,5,9,l
1335,17,9,w
1336,4,15,w
1337,15,19,w
1338,18,13,w
1339,19,16,l
1340,19,14,w
1341,6,14,l
1342,20,15,w
1343,3,15,l
1344,10,15,l
1345,13,20,l
1346,12,19,w
1347,20,12,w
1348,17,5,w
1349,3,14,l
1350,20,17,l
1351,5,13,w
1352,5,15,l
1353,14,12,w
1354,15,12,l
1355,8,15,w
1356,19,5,w
1357,20,19,w
1358,16,8,w
1359,14,16,l
1360,6,13,w
1361,4,11,l
1362,2,17,w
1363,19,10,w
1364,18,3,l
1365,12,4,l
1366,6,5,l
1367,1,18,w
1368,17,11,l
1369,10,15,w
1370,6,15,l
1371,16,11,l
1372,14,19,l
1373,14,10,w
1374,19,3,w
1375,15,1,l
1376,12,16,w
1377,11,5,w
1378,18,3,l
1379,10,15,w
1380,5,7,w
1381,16,2,l
1382,5,15,w
1383,18,10,w
1384,14,10,l
1385,7,9,l
1386,8,7,l
1387,19,9,w
1388,12,11,l
1389,20,10,w
1390,3,8,w
1391,4,7,w
1392,9,7,w
1393,9,14,w
1394,6,19,l
1395,8,19,l
1396,17,1,w
1397,10,2,l
1398,19,3,w
1399,2,4,w
1400,1,3,w
1401,2,13,w
1402,3,4,w
1403,14,12,l
1404,14,1,w
1405,5,6,w
1406,10,2,l
1407,11,14,w
1408,12,5,l
1409,6,4,l
1410,13,2,l
1411,2,13,w
1412,16,1,w
1413,14,17,l
1414,6,5,l
1415,14,6,l
1416,1,10,l
1417,16,19,w
1418,9,7,l
1419,19,10,w
1420,3,20,l
1421,16,7,l
1422,4,17,l
1423,17,13,w
1424,13,6,l
1425,6,14,l
1426,16,9,l
1427,19,10,l
1428,9,4,l
1429,15,6,w
1430,13,6,w
1431,5,14,w
1432,11,18,l
1433,17,19,w
1434,12,18,w
1435,16,2,l
1436,10,1,w
1437,5,10,l
1438,5,4,l
1439,19,20,l
1440,19,14,l
1441,6,16,l
1442,7,6,w
1443,9,4,l
1444,20,18,w
1445,5,8,l
1446,12,9,w
1447,15,1,w
1448,4,19,w
1449,10,9,l
1450,3,7,l
1451,14,10,l
1452,6,17,l
1453,19,3,l
1454,12,6,w
1455,3,18,l
1456,16,4,l
1457,4,7,w
1458,16,3,w
1459,7,1,w
1460,15,18,w
1461,12,16,w
1462,15,14,w
1463,20,10,w
1464,20,18,w
1465,13,6,w
1466,6,17,l
1467,11,6,w
1468,8,14,l
1469,14,6,l
1470,19,20,w
1471,20,11,w
1472,16,11,l
1473,6,12,l
1474,10,18,w
1475,15,19,l
1476,4,15,w
1477,3,9,w
1478,19,4,l
1479,13,19,l
1480,5,10,l
1481,13,3,l
1482,13,15,l
1483,6,4,l
1484,8,16,l
1485,5,10,l
1486,2,4,w
1487,4,16,w
1488,16,18,w
1489,3,9,l
1490,2,11,w
1491,8,18,l
1492,19,17,l
1493,10,8,w
1494,3,1,l
1495,16,12,l
1496,1,19,l
1497,9,3,w
1498,5,20,w
1499,7,1,w
1500,9,2,l
1501,15,9,w
1502,10,8,w
1503,10,15,w
1504,20,18,w
1505,1,5,w
1506,7,17,w
1507,12,18,l
1508,6,2,l
1509,19,20,l
1510,18,5,l
1511,11,13,w
1512,20,6,w
1513,11,18,w
1514,11,19,w
1515,1,17,l
1516,7,6,w
1517,1,17,l
1518,1,20,l
1519,5,16,l
1520,1,8,w
1521,5,20,l
1522,9,18,w
1523,10,3,w
1524,16,4,l
1525,17,6,w
1526,8,7,l
1527,15,18,w
1528,18,7,w
1529,19,10,l
1530,20,11,l
1531,20,1,l
1532,15,2,l
1533,17,11,w
1534,7,17,l
1535,9,6,w
1536,1,15,l
1537,3,19,w
1538,3,14,l
1539,19,7,l
1540,16,18,w
1541,16,11,l
1542,14,17,l
1543,20,18,w
1544,9,13,w
1545,14,10,w
1546,19,11,w
1547,11,2,l
1548,12,4,l
1549,15,10,l
1550,16,18,l
1551,19,5,l
1552,3,13,w
1553,17,10,w
1554,8,20,l
1555,7,9,w
1556,11,15,l
1557,11,13,w
1558,3,16,w
1559,18,8,l
1560,17,16,w
1561,11,14,l
1562,17,14,l
1563,19,14,l
1564,20,12,w
1565,6,10,l
1566,16,1,w
1567,11,13,w
1568,12,18,w
1569,12,11,l
1570,9,2,l
1571,17,14,w
1572,17,18,w
1573,5,8,w
1574,2,8,w
1575,8,16,w
1576,1,20,l
1577,13,17,l
1578,9,4,l
1579,15,19,w
1580,7,6,w
1581,11,2,l
1582,3,8,w
1583,12,4,l
1584,2,19,w
1585,12,3,l
1586,15,10,w
1587,13,1,l
1588,13,9,w
1589,15,14,l
1590,12,15,l
1591,13,8,l
1592,1,17,l
1593,10,7,w
1594,1,18,w
1595,4,19,w
1596,10,8,w
1597,6,20,l
1598,4,5,w
1599,18,1,w
1600,11,8,w
1601,2,11,w
1602,9,4,l
1603,13,15,l
1604,15,4,l
1605,20,3,w
1606,4,18,l
1607,18,1,w
1608,7,13,w
1609,13,5,l
1610,4,10,l
1611,18,20,l
1612,19,14,w
1613,19,20,w
1614,6,13,l
1615,12,4,l
1616,9,14,l
1617,8,10,l
1618,7,6,w
1619,8,5,w
1620,19,11,l
1621,7,17,l
1622,12,15,w
1623,6,16,l
1624,17,14,w
1625,18,10,l
1626,2,5,w
1627,16,18,l
1628,4,1,w
1629,7,15,w
1630,3,18,l
1631,16,20,l
1632,16,19,l
1633,18,8,l
1634,6,7,l
1635,1,15,w
1636,17,19,w
1637,16,18,w
1638,3,7,l
1639,5,11,l
1640,16,18,l
1641,16,8,l
1642,14,2,l
1643,11,18,w
1644,15,3,l
1645,4,7,w
1646,12,11,l
1647,20,4,l
1648,20,8,w
1649,10,6,w
1650,6,13,l
1651,20,11,l
1652,5,12,w
1653,11,8,l
1654,3,4,w
1655,20,4,w
1656,17,16,w
1657,2,16,w
1658,20,14,w
1659,10,20,l
1660,19,1,w
1661,12,17,l
1662,6,9,l
1663,4,2,l
