game_no,player_first,player_second,result
151,437,194,w
152,124,287,w
153,451,171,w
154,1,5,l
155,235,82,l
156,98,459,w
157,95,13,l
158,445,317,l
159,478,435,l
160,227,489,l
161,284,88,w
162,354,119,l
163,137,215,l
164,408,2,w
165,333,324,l
166,139,231,l
167,175,87,w
168,186,206,w
169,22,248,l
170,228,386,w
171,142,263,l
172,359,245,w
173,42,490,w
174,389,115,l
175,274,60,w
176,14,106,w
177,507,193,w
178,201,86,l
179,313,415,w
180,314,351,w
181,26,57,w
182,111,39,w
183,453,130,w
184,122,212,w
185,123,170,l
186,12,182,w
187,93,380,w
188,364,483,w
189,255,458,w
190,77,173,w
191,159,320,l
192,374,113,w
193,286,251,l
194,107,393,w
195,426,341,l
196,481,464,w
197,154,188,l
198,273,160,w
199,226,180,w
200,63,338,l
201,281,70,w
202,315,163,l
203,439,176,l
204,299,501,w
205,346,442,w
206,307,479,w
207,512,161,w
208,506,51,l
209,384,327,l
210,289,126,l
211,145,11,l
212,203,473,w
213,476,271,w
214,148,293,w
215,238,24,l
216,406,422,l
217,472,257,w
218,413,400,w
219,308,436,l
220,65,382,w
221,144,50,w
222,256,411,w
223,410,191,w
224,456,504,w
225,185,110,w
226,376,432,w
227,199,390,w
228,397,131,l
229,249,443,l
230,377,189,l
231,303,470,l
232,15,99,l
233,430,425,w
234,388,350,w
235,294,416,l
236,311,109,w
237,121,92,l
238,10,233,w
239,229,285,l
240,362,54,w
241,444,480,w
242,214,184,l
243,40,345,w
244,488,417,w
245,322,385,w
246,134,116,l
247,172,17,w
248,19,213,l
249,414,318,l
250,195,140,w
251,302,75,w
252,367,169,w
253,117,283,w
254,4,168,l
255,3,304,l
256,402,100,w
257,337,116,l
258,172,284,l
259,373,92,l
260,228,256,l
261,231,119,l
262,122,117,w
263,279,376,w
264,311,374,w
265,465,72,l
266,469,188,l
267,298,5,w
268,323,38,w
269,46,26,w
270,144,395,l
271,198,128,l
272,422,372,l
273,148,247,l
274,35,488,l
275,58,493,w
276,107,456,w
277,451,53,w
278,185,118,l
279,419,334,w
280,329,254,w
281,332,40,l
282,343,45,l
283,336,23,l
284,460,13,l
285,410,79,w
286,357,339,l
287,189,267,l
288,105,275,w
289,203,146,l
290,143,124,l
291,98,375,l
292,197,205,l
293,125,401,l
294,408,277,w
295,470,388,l
296,246,33,l
297,313,429,w
298,195,263,w
299,317,327,l
300,9,428,l
301,163,457,w
302,97,220,w
303,62,453,l
304,239,500,w
305,280,47,w
306,466,20,w
307,359,476,w
308,443,325,w
309,30,344,w
310,168,80,w
311,215,441,w
312,204,307,w
313,326,37,l
314,202,73,w
315,219,416,w
316,285,300,l
317,348,330,l
318,255,489,w
319,157,237,l
320,498,42,l
321,487,364,w
322,423,66,w
323,360,391,l
324,103,269,w
325,474,306,w
326,99,65,w
327,435,402,l
328,383,48,l
329,511,222,l
330,261,260,w
331,449,420,w
332,431,299,w
333,394,322,w
334,14,156,w
335,226,430,w
336,318,467,l
337,273,51,l
338,84,115,w
339,324,266,l
340,24,507,w
341,216,175,w
342,10,236,w
343,399,309,w
344,320,200,w
345,211,56,w
346,362,86,w
347,170,31,l
348,138,29,w
349,167,114,w
350,365,18,l
351,82,7,l
352,85,349,w
353,341,111,w
354,234,512,w
355,209,12,w
356,281,396,l
357,302,141,l
358,366,186,l
359,418,346,l
360,174,472,w
361,213,331,l
362,358,68,l
363,367,427,l
364,94,356,w
365,304,74,l
366,34,27,l
367,11,387,l
368,436,184,w
369,444,93,l
370,440,81,l
371,481,77,l
372,149,78,w
373,147,403,w
374,274,295,l
375,335,69,w
376,61,251,w
377,413,495,l
378,503,314,l
379,338,248,w
380,199,176,w
381,412,492,w
382,370,131,w
383,126,437,l
384,497,468,w
385,191,91,l
386,353,381,l
387,369,371,l
388,290,169,w
389,243,485,w
390,179,232,l
391,57,446,l
392,159,475,l
393,133,121,w
394,76,224,w
395,262,276,l
396,160,181,l
397,193,173,w
398,407,152,w
399,244,319,w
400,183,87,l
401,206,494,l
402,208,15,w
403,109,230,l
404,39,25,l
405,272,155,w
406,433,270,l
407,2,129,w
408,101,245,w
409,426,64,l
410,252,491,l
411,229,218,w
412,421,278,l
413,289,171,w
414,340,207,l
415,310,432,w
416,242,442,l
417,477,214,l
418,350,154,w
419,438,414,l
420,480,291,l
421,328,296,l
422,384,510,l
423,36,471,w
424,190,253,l
425,104,112,l
426,424,386,l
427,106,6,w
428,486,450,l
429,75,445,l
430,1,473,l
431,282,70,w
432,238,286,l
433,385,347,w
434,405,227,l
435,303,100,w
436,415,342,l
437,32,499,w
438,50,54,w
439,459,151,l
440,71,389,l
441,201,447,w
442,28,225,w
443,166,52,l
444,178,355,w
445,235,425,l
446,158,377,l
447,49,390,w
448,448,59,w
449,44,130,l
450,162,217,w
451,308,417,l
452,508,196,w
453,496,182,l
454,409,315,l
455,249,506,w
456,165,164,l
457,297,501,l
458,139,321,w
459,120,89,w
460,16,380,l
461,192,4,l
462,264,55,w
463,210,60,l
464,145,127,w
465,177,123,l
466,83,95,l
467,379,287,l
468,132,258,l
469,43,352,l
470,135,102,l
471,90,504,w
472,288,194,w
473,458,400,l
474,490,502,w
475,393,17,w
476,110,161,w
477,271,8,l
478,22,142,w
479,406,63,l
480,134,108,l
481,434,283,l
482,368,464,l
483,240,478,w
484,113,180,l
485,454,257,w
486,153,354,l
487,452,136,w
488,363,345,w
489,292,293,l
490,294,137,w
491,41,223,l
492,397,233,l
493,316,461,l
494,221,404,w
495,439,21,l
496,305,455,w
497,351,187,w
498,96,361,w
499,378,398,w
500,479,241,l
501,268,392,l
502,140,312,l
503,150,333,w
504,259,250,l
505,88,505,l
506,483,463,l
507,382,509,w
508,301,212,l
509,19,265,l
510,411,3,w
511,462,482,l
512,67,484,w
513,261,30,l
514,408,359,w
515,298,122,w
516,138,40,w
517,388,23,l
518,37,295,l
519,320,51,w
520,124,329,l
521,167,97,w
522,202,330,l
523,188,146,l
524,99,428,l
525,42,453,w
526,31,437,l
527,27,436,w
528,81,335,l
529,427,339,w
530,391,107,w
531,58,401,w
532,423,7,l
533,488,497,w
534,431,61,l
535,14,396,l
536,255,237,l
537,314,33,w
538,10,216,w
539,395,267,w
540,13,284,w
541,451,495,l
542,105,247,l
543,487,341,w
544,219,399,w
545,46,128,w
546,211,331,w
547,327,412,w
548,204,149,l
549,205,168,l
550,74,163,l
551,346,186,l
552,222,338,l
553,449,266,l
554,394,118,w
555,370,300,w
556,466,85,w
557,443,24,l
558,474,402,w
559,92,72,w
560,93,279,w
561,199,362,l
562,226,375,w
563,103,372,l
564,45,234,l
565,239,419,l
566,256,147,w
567,77,195,w
568,323,280,w
569,94,18,l
570,119,467,l
571,215,84,l
572,48,174,w
573,116,68,l
574,387,311,w
575,141,410,w
576,209,313,l
577,56,34,w
578,108,115,w
579,299,265,w
580,62,254,w
581,253,82,w
582,277,460,w
583,444,69,w
584,469,139,l
585,326,233,l
586,456,482,w
587,322,325,w
588,352,349,w
589,65,282,w
590,212,278,w
591,360,332,w
592,106,86,l
593,382,380,w
594,351,473,w
595,230,413,w
596,290,317,w
597,251,389,w
598,120,49,w
599,463,373,l
600,76,244,l
601,78,489,l
602,305,63,l
603,102,208,l
604,175,197,l
605,481,510,l
606,66,492,w
607,126,198,w
608,258,248,w
609,112,342,w
610,411,425,w
611,207,281,w
612,276,8,w
613,25,442,w
614,465,475,w
615,203,249,l
616,376,4,w
617,184,452,l
618,60,223,w
619,435,151,w
620,274,133,w
621,11,294,l
622,291,123,w
623,337,172,w
624,145,440,l
625,454,144,w
626,386,117,w
627,363,220,l
628,20,344,l
629,229,417,l
630,240,358,l
631,324,288,w
632,246,348,w
633,228,430,l
634,309,357,w
635,318,67,w
636,507,143,w
637,304,241,w
638,36,53,w
639,418,91,l
640,302,312,w
641,356,182,l
642,371,378,w
643,377,283,l
644,468,381,w
645,315,403,w
646,178,21,l
647,307,366,l
648,12,293,w
649,156,272,w
650,392,334,l
651,275,464,w
652,400,364,w
653,508,306,w
654,420,213,l
655,50,310,l
656,343,200,l
657,2,79,w
658,429,125,w
659,446,511,w
660,32,472,w
661,180,263,l
662,450,448,w
663,407,185,w
664,80,227,l
665,491,273,w
666,157,505,w
667,287,374,l
668,250,260,l
669,47,441,l
670,26,422,w
671,111,270,w
672,131,201,l
673,114,264,l
674,52,130,w
675,296,303,l
676,181,28,w
677,98,445,l
678,285,365,l
679,461,457,l
680,90,286,w
681,490,148,w
682,95,232,l
683,29,269,l
684,494,110,l
685,176,503,w
686,35,231,l
687,501,385,w
688,236,170,l
689,38,500,l
690,22,87,l
691,64,354,l
692,162,493,w
693,96,101,w
694,512,498,w
695,414,416,l
696,189,336,l
697,164,350,l
698,367,476,l
699,5,150,w
700,383,243,l
701,73,214,l
702,193,221,w
703,470,289,l
704,393,9,l
705,137,477,w
706,129,397,w
707,225,504,w
708,245,134,l
709,478,121,l
710,384,166,w
711,406,158,w
712,480,268,w
713,238,471,l
714,340,15,l
715,194,1,w
716,17,71,l
717,257,218,l
718,235,405,w
719,242,333,l
720,43,301,w
721,55,426,l
722,187,404,w
723,100,438,l
724,252,432,w
725,321,398,w
726,292,479,l
727,361,509,l
728,458,127,l
729,499,355,l
730,155,369,w
731,502,3,w
732,140,368,w
733,165,424,l
734,462,19,l
735,421,136,w
736,455,496,w
737,415,259,w
738,75,390,l
739,59,44,l
740,83,434,l
741,459,224,w
742,210,169,l
743,379,409,l
744,70,345,l
745,16,161,w
746,104,6,w
747,217,484,l
748,54,347,w
749,142,57,l
750,297,109,w
751,353,177,w
752,433,179,w
753,152,135,l
754,89,173,w
755,319,483,w
756,88,160,w
757,328,39,l
758,154,206,l
759,486,132,l
760,113,262,w
761,153,190,w
762,316,192,w
763,485,159,l
764,308,41,w
765,171,183,w
766,447,191,w
767,439,271,w
768,196,506,l
769,394,329,l
770,395,68,w
771,313,488,w
772,256,247,w
773,61,335,l
774,219,474,l
775,466,495,w
776,167,419,l
777,13,237,w
778,372,58,w
779,93,48,w
780,320,437,w
781,370,146,l
782,186,266,l
783,149,10,w
784,138,314,w
785,391,327,l
786,7,18,w
787,27,338,l
788,467,427,w
789,234,30,w
790,42,428,w
791,298,23,w
792,387,330,w
793,362,396,w
794,163,226,w
795,408,92,w
796,295,323,l
797,24,84,w
798,77,141,l
799,211,46,w
800,168,487,l
801,188,386,l
802,126,304,l
803,446,430,l
804,289,468,w
805,21,400,w
806,170,214,l
807,182,119,w
808,334,91,w
809,374,107,w
810,402,352,w
811,401,244,l
812,412,220,w
813,227,261,w
814,456,275,w
815,12,417,w
816,51,36,w
817,411,33,l
818,382,264,w
819,63,445,w
820,510,476,l
821,359,350,l
822,279,344,w
823,276,457,w
824,31,269,w
825,339,294,l
826,60,429,l
827,108,25,l
828,291,251,w
829,465,376,l
830,176,453,l
831,360,431,l
832,37,346,w
833,209,197,w
834,157,81,l
835,204,452,l
836,441,202,l
837,280,195,l
838,90,373,w
839,162,336,w
840,331,290,l
841,371,263,l
842,512,193,w
843,94,156,w
844,351,283,l
845,497,399,w
846,436,253,l
847,311,97,l
848,300,490,w
849,443,26,l
850,246,232,w
851,309,303,w
852,5,255,w
853,212,337,l
854,122,310,w
855,207,260,l
856,341,66,w
857,423,116,w
858,45,99,w
859,40,147,w
860,375,267,l
861,87,324,l
862,501,103,l
863,407,199,l
864,96,315,w
865,284,489,w
866,201,213,l
867,112,74,l
868,118,216,w
869,174,52,l
870,110,105,l
871,322,128,l
872,2,318,l
873,208,299,w
874,358,9,l
875,454,491,w
876,258,354,l
877,205,444,w
878,200,86,w
879,231,302,l
880,410,507,l
881,243,62,l
882,435,249,l
883,14,111,l
884,230,239,l
885,449,365,l
886,32,508,w
887,222,366,w
888,233,451,w
889,124,65,l
890,139,416,l
891,120,440,w
892,181,215,w
893,85,274,l
894,56,72,l
895,500,450,w
896,388,277,l
897,312,69,w
898,389,125,w
899,151,316,w
900,493,413,w
901,307,114,l
902,345,270,l
903,278,332,w
904,19,305,l
905,265,364,l
906,319,321,w
907,178,511,l
908,206,4,l
909,439,434,l
910,88,28,w
911,155,228,w
912,349,73,w
913,57,463,w
914,11,15,w
915,78,254,l
916,492,409,w
917,481,241,w
918,143,64,w
919,16,385,w
920,506,203,w
921,187,117,l
922,159,127,w
923,198,353,l
924,164,134,l
925,426,50,l
926,418,342,l
927,469,479,w
928,272,420,w
929,473,482,l
930,133,102,w
931,89,281,l
932,333,172,w
933,287,95,l
934,101,129,w
935,356,403,l
936,460,180,l
937,390,377,l
938,76,218,l
939,414,20,l
940,144,82,w
941,53,273,w
942,502,471,l
943,282,406,l
944,447,355,w
945,171,44,w
946,43,381,w
947,252,80,l
948,363,106,l
949,104,505,w
950,185,47,l
951,34,296,l
952,236,415,l
953,49,367,l
954,248,421,l
955,130,98,l
956,286,384,w
957,461,285,l
958,455,484,w
959,221,308,l
960,343,494,w
961,150,317,l
962,288,229,w
963,498,67,w
964,425,135,l
965,325,121,l
966,475,79,w
967,240,153,l
968,175,442,w
969,348,470,w
970,433,424,w
971,189,223,w
972,509,306,w
973,459,113,l
974,464,293,w
975,480,131,l
976,357,235,l
977,422,54,l
978,35,393,w
979,38,194,w
980,148,71,l
981,145,438,l
982,123,378,w
983,392,503,l
984,448,326,l
985,472,22,l
986,225,39,w
987,115,383,w
988,140,250,l
989,169,8,w
990,184,380,l
991,29,297,l
992,132,137,w
993,257,158,w
994,499,340,w
995,462,210,l
996,245,483,l
997,191,152,w
998,154,397,w
999,109,404,w
1000,1,496,w
1001,190,478,w
1002,165,192,w
1003,262,477,w
1004,160,259,w
1005,136,41,l
1006,486,100,l
1007,328,217,w
1008,432,142,l
1009,458,224,l
1010,166,379,l
1011,173,347,l
1012,177,75,w
1013,369,268,l
1014,70,485,w
1015,292,196,w
1016,183,161,w
1017,368,504,w
1018,398,242,w
1019,17,3,w
1020,405,6,l
1021,179,301,w
1022,59,55,w
1023,361,238,w
1024,271,83,w
1025,467,313,w
1026,7,327,w
1027,149,234,w
1028,141,42,w
1029,474,266,w
1030,256,24,w
1031,487,298,w
1032,13,320,w
1033,338,329,l
1034,146,466,l
1035,93,387,w
1036,335,163,w
1037,362,419,w
1038,323,408,l
1039,395,211,w
1040,372,138,w
1041,200,186,w
1042,431,214,w
1043,219,423,l
1044,168,46,w
1045,429,58,l
1046,396,90,w
1047,267,27,l
1048,495,374,l
1049,428,416,l
1050,21,263,w
1051,249,300,l
1052,253,427,w
1053,222,65,w
1054,18,294,l
1055,283,290,l
1056,337,77,l
1057,199,260,w
1058,195,105,w
1059,103,84,l
1060,92,453,l
1061,118,244,l
1062,386,62,w
1063,412,500,w
1064,97,246,l
1065,233,5,w
1066,302,45,w
1067,182,167,l
1068,437,37,w
1069,365,456,w
1070,452,33,l
1071,122,279,l
1072,370,9,w
1073,354,314,l
1074,72,276,w
1075,68,10,w
1076,48,274,l
1077,476,239,l
1078,289,40,w
1079,26,205,w
1080,213,334,l
1081,507,330,l
1082,402,284,l
1083,208,30,w
1084,227,295,l
1085,51,31,l
1086,237,430,w
1087,25,32,w
1088,162,318,l
1089,304,488,w
1090,202,497,l
1091,128,94,l
1092,61,52,w
1093,394,181,w
1094,81,376,l
1095,226,23,w
1096,277,350,w
1097,120,309,w
1098,391,341,l
1099,512,96,w
1100,382,324,l
1101,63,454,w
1102,209,291,l
1103,74,247,l
1104,12,111,l
1105,508,134,l
1106,346,135,l
1107,342,144,w
1108,457,433,w
1109,230,380,w
1110,444,60,l
1111,95,155,w
1112,207,124,w
1113,47,107,l
1114,449,489,l
1115,339,119,l
1116,216,403,l
1117,348,364,l
1118,445,490,l
1119,436,153,w
1120,50,331,w
1121,176,114,l
1122,269,415,l
1123,11,465,w
1124,251,359,l
1125,498,56,l
1126,288,317,w
1127,344,303,w
1128,235,36,w
1129,106,469,l
1130,493,336,l
1131,503,450,l
1132,286,139,w
1133,349,443,l
1134,311,193,w
1135,91,4,l
1136,220,255,l
1137,261,400,w
1138,297,43,w
1139,275,38,w
1140,126,88,l
1141,375,333,w
1142,35,270,w
1143,188,157,l
1144,174,471,l
1145,243,343,w
1146,133,113,w
1147,455,280,w
1148,438,366,w
1149,285,258,l
1150,212,326,l
1151,215,319,l
1152,131,410,l
1153,101,66,w
1154,434,475,l
1155,98,481,w
1156,435,310,w
1157,353,299,w
1158,482,296,l
1159,411,80,l
1160,104,231,l
1161,421,406,l
1162,491,407,l
1163,57,112,w
1164,506,132,w
1165,352,446,l
1166,278,509,l
1167,197,511,l
1168,501,305,l
1169,371,447,w
1170,360,308,w
1171,116,401,w
1172,2,373,w
1173,175,351,w
1174,510,254,w
1175,71,417,w
1176,388,121,w
1177,156,53,l
1178,204,441,w
1179,99,264,l
1180,169,147,l
1181,322,110,w
1182,389,468,w
1183,171,250,l
1184,14,464,l
1185,218,399,w
1186,108,312,w
1187,440,451,w
1188,117,281,l
1189,151,315,l
1190,115,272,w
1191,189,170,w
1192,143,180,l
1193,54,159,w
1194,201,16,w
1195,20,492,w
1196,87,123,l
1197,358,367,l
1198,86,232,l
1199,22,85,w
1200,225,377,l
1201,137,484,l
1202,172,273,l
1203,494,413,w
1204,424,198,l
1205,165,499,w
1206,262,206,w
1207,44,210,l
1208,8,109,w
1209,398,383,w
1210,248,356,w
1211,268,460,w
1212,228,459,l
1213,265,194,w
1214,73,479,l
1215,293,257,w
1216,179,184,l
1217,240,76,l
1218,448,100,l
1219,78,67,w
1220,187,442,w
1221,34,41,l
1222,355,472,l
1223,191,241,w
1224,183,425,l
1225,461,384,l
1226,385,140,w
1227,224,49,l
1228,142,127,l
1229,426,361,l
1230,28,129,l
1231,190,287,l
1232,480,381,w
1233,409,357,l
1234,505,17,w
1235,347,316,l
1236,502,145,w
1237,307,148,l
1238,439,19,w
1239,39,130,l
1240,69,59,w
1241,328,79,l
1242,420,102,w
1243,345,89,w
1244,390,203,l
1245,82,325,l
1246,29,473,l
1247,160,185,l
1248,414,470,w
1249,15,6,w
1250,271,229,l
1251,177,292,l
1252,368,392,w
1253,332,282,l
1254,125,483,l
1255,223,236,l
1256,1,463,l
1257,221,178,w
1258,306,379,l
1259,64,378,l
1260,363,393,w
1261,422,252,w
1262,70,150,l
1263,154,321,l
1264,164,418,w
1265,259,55,w
1266,136,301,l
1267,486,477,l
1268,504,340,w
1269,238,405,l
1270,166,397,l
1271,496,75,w
1272,404,369,w
1273,458,83,w
1274,432,485,l
1275,242,173,l
1276,478,245,l
1277,196,192,w
1278,161,217,l
1279,3,152,l
1280,158,462,l
1281,93,335,l
1282,256,474,l
1283,329,13,w
1284,487,467,w
1285,372,149,w
1286,7,141,l
1287,466,408,w
1288,395,362,w
1289,146,327,l
1290,313,320,l
1291,295,453,w
1292,244,58,w
1293,167,394,w
1294,323,111,l
1295,120,423,l
1296,246,24,l
1297,290,266,w
1298,370,211,w
1299,338,304,w
1300,330,386,w
1301,168,289,l
1302,77,437,w
1303,26,208,w
1304,25,412,w
1305,274,291,w
1306,63,68,w
1307,138,416,l
1308,294,33,w
1309,27,300,l
1310,253,226,l
1311,341,61,l
1312,42,195,w
1313,21,94,l
1314,324,239,l
1315,31,72,w
1316,314,302,w
1317,365,512,l
1318,318,374,l
1319,234,200,l
1320,396,419,l
1321,376,237,w
1322,298,222,l
1323,334,199,l
1324,277,497,l
1325,84,163,l
1326,431,284,l
1327,279,247,w
1328,387,233,w
1329,48,119,w
1330,456,319,l
1331,180,364,l
1332,255,12,w
1333,276,54,l
1334,350,389,w
1335,443,511,w
1336,305,475,l
1337,452,32,l
1338,249,510,l
1339,90,260,l
1340,227,243,l
1341,35,476,l
1342,207,261,w
1343,232,128,w
1344,286,407,w
1345,495,354,l
1346,336,218,w
1347,4,388,l
1348,123,107,l
1349,175,231,l
1350,118,500,w
1351,60,108,w
1352,440,201,l
1353,52,50,w
1354,182,65,w
1355,406,46,w
1356,57,326,w
1357,98,464,w
1358,377,162,l
1359,20,509,w
1360,95,103,w
1361,22,283,w
1362,74,296,w
1363,23,311,w
1364,446,213,w
1365,427,96,w
1366,391,489,l
1367,157,297,l
1368,342,18,w
1369,97,209,w
1370,490,315,w
1371,135,235,l
1372,430,402,l
1373,337,275,l
1374,415,114,l
1375,92,81,w
1376,435,204,l
1377,134,214,l
1378,429,450,l
1379,428,288,l
1380,469,45,l
1381,455,267,w
1382,382,10,w
1383,258,37,l
1384,471,353,l
1385,5,189,l
1386,438,80,l
1387,281,410,w
1388,375,322,l
1389,147,101,w
1390,344,62,l
1391,115,250,w
1392,219,436,l
1393,205,53,w
1394,507,506,l
1395,454,309,w
1396,202,2,l
1397,488,133,w
1398,360,457,l
1399,116,263,l
1400,186,51,l
1401,56,359,w
1402,30,11,l
1403,88,181,l
1404,367,403,w
1405,264,40,l
1406,71,371,l
1407,9,230,w
1408,105,122,w
1409,399,385,w
1410,484,348,l
1411,481,248,l
1412,143,87,w
1413,480,321,w
1414,16,346,l
1415,212,492,l
1416,220,124,l
1417,451,343,w
1418,159,155,w
1419,78,494,w
1420,361,117,w
1421,188,339,w
1422,225,66,w
1423,316,184,l
1424,91,345,w
1425,8,503,l
1426,69,325,w
1427,468,269,w
1428,299,126,l
1429,49,317,w
1430,285,112,l
1431,273,14,l
1432,47,270,w
1433,498,333,l
1434,106,132,l
1435,282,139,l
1436,153,425,w
1437,272,176,l
1438,86,15,w
1439,378,174,w
1440,251,373,w
1441,38,363,w
1442,287,292,w
1443,303,265,w
1444,203,191,w
1445,380,434,w
1446,79,411,l
1447,441,99,l
1448,493,508,l
1449,151,254,l
1450,473,156,l
1451,368,198,l
1452,169,502,l
1453,439,262,w
1454,193,150,l
1455,491,165,l
1456,148,129,l
1457,308,501,w
1458,352,414,l
1459,358,36,w
1460,357,210,w
1461,144,104,l
1462,197,229,w
1463,293,131,l
1464,421,447,w
1465,422,366,w
1466,43,463,w
1467,310,187,l
1468,268,113,l
1469,221,170,w
1470,236,433,l
1471,164,349,l
1472,379,400,l
1473,110,482,w
1474,312,121,w
1475,171,479,l
1476,401,449,w
1477,417,215,l
1478,351,465,w
1479,384,398,l
1480,472,100,w
1481,127,459,w
1482,420,41,w
1483,331,505,w
1484,278,445,l
1485,444,280,w
1486,216,185,l
1487,130,76,l
1488,483,85,l
1489,405,196,l
1490,89,160,l
1491,306,183,w
1492,137,485,w
1493,223,178,l
1494,173,477,w
1495,470,190,l
1496,125,34,w
1497,355,259,l
1498,424,409,l
1499,145,504,l
1500,179,140,l
1501,328,245,w
1502,206,460,l
1503,102,228,l
1504,404,413,w
1505,390,332,w
1506,82,19,w
1507,458,381,l
1508,194,217,w
1509,28,241,w
1510,257,240,w
1511,172,418,w
1512,252,154,l
1513,347,307,w
1514,462,461,l
1515,496,109,w
1516,392,499,w
1517,29,177,w
1518,448,393,w
1519,59,397,w
1520,39,301,w
1521,442,17,w
1522,142,356,l
1523,67,44,l
1524,1,224,w
1525,271,6,w
1526,383,64,l
1527,426,152,w
1528,73,70,w
1529,55,192,l
1530,486,340,w
1531,242,166,w
1532,136,478,w
1533,83,432,w
1534,75,3,l
1535,369,238,l
1536,161,158,l
1537,395,329,w
1538,466,487,w
1539,335,141,l
1540,474,372,l
1541,63,408,l
1542,279,327,l
1543,274,338,l
1544,61,320,l
1545,467,416,l
1546,423,289,l
1547,163,497,l
1548,244,256,l
1549,376,77,l
1550,13,31,l
1551,199,370,w
1552,300,25,w
1553,362,512,w
1554,295,111,l
1555,94,387,w
1556,200,314,l
1557,239,167,l
1558,7,284,l
1559,419,290,w
1560,93,149,w
1561,222,374,w
1562,24,294,w
1563,26,42,l
1564,330,226,l
1565,275,189,l
1566,146,72,w
1567,453,450,l
1568,60,120,w
1569,234,168,l
1570,95,182,w
1571,386,98,w
1572,455,336,l
1573,291,406,l
1574,51,402,l
1575,33,354,w
1576,298,115,w
1577,45,243,l
1578,32,237,w
1579,204,207,w
1580,490,107,l
1581,84,323,w
1582,322,2,w
1583,40,56,l
1584,208,342,w
1585,443,367,l
1586,247,205,w
1587,21,147,l
1588,297,364,w
1589,475,318,w
1590,20,446,l
1591,506,319,l
1592,181,510,l
1593,92,427,w
1594,476,263,l
1595,281,341,l
1596,118,255,l
1597,27,138,l
1598,48,162,w
1599,353,396,l
1600,313,304,l
1601,105,11,w
1602,58,211,w
1603,266,57,w
1604,9,388,w
1605,233,488,w
1606,431,412,w
1607,489,74,l
1608,195,235,w
1609,214,457,l
1610,302,114,w
1611,80,54,w
1612,37,365,w
1613,350,334,w
1614,394,324,l
1615,232,62,w
1616,253,68,l
1617,454,246,l
1618,371,286,w
1619,436,23,l
1620,382,288,w
1621,201,260,l
1622,277,231,w
1623,22,52,w
1624,97,437,w
1625,175,378,l
1626,251,76,w
1627,377,43,w
1628,185,346,w
1629,5,134,l
1630,479,71,w
1631,139,78,w
1632,503,131,l
1633,303,219,l
1634,112,276,l
1635,119,126,w
1636,415,344,l
1637,261,452,l
1638,110,202,l
1639,12,65,w
1640,287,135,l
1641,502,4,l
1642,375,122,w
1643,414,401,l
1644,410,312,w
1645,47,132,l
1646,360,471,l
1647,480,203,l
1648,444,99,l
1649,451,359,w
1650,464,128,w
1651,53,18,l
1652,215,407,l
1653,472,187,w
1654,50,123,w
1655,10,399,l
1656,218,439,l
1657,435,331,l
1658,380,456,l
1659,507,411,w
1660,495,150,l
1661,35,267,l
1662,165,429,l
1663,153,311,l
